Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011368 | lrm: 1.00 | dt: 6816ms | tok/sec: 19,231 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.885606 | lrm: 1.00 | dt: 79ms | tok/sec: 1,661,646 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.542497 | lrm: 1.00 | dt: 80ms | tok/sec: 1,647,085 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.109498 | lrm: 1.00 | dt: 80ms | tok/sec: 1,644,400 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.743753 | lrm: 1.00 | dt: 80ms | tok/sec: 1,629,862 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.427978 | lrm: 1.00 | dt: 80ms | tok/sec: 1,631,298 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.178540 | lrm: 1.00 | dt: 81ms | tok/sec: 1,627,064 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.970887 | lrm: 1.00 | dt: 81ms | tok/sec: 1,611,218 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.795986 | lrm: 1.00 | dt: 80ms | tok/sec: 1,640,136 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.648425 | lrm: 1.00 | dt: 80ms | tok/sec: 1,637,928 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.520233 | lrm: 1.00 | dt: 83ms | tok/sec: 1,584,301 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.405987 | lrm: 1.00 | dt: 104ms | tok/sec: 1,261,037 | mfu: 30.5% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.311359 | lrm: 1.00 | dt: 81ms | tok/sec: 1,618,094 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.227638 | lrm: 1.00 | dt: 89ms | tok/sec: 1,478,486 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.151172 | lrm: 1.00 | dt: 181ms | tok/sec: 724,333 | mfu: 17.5% | epoch: 1 | remaining: 300s    
step 00015 (0.2%) | loss: 6.088600 | lrm: 1.00 | dt: 104ms | tok/sec: 1,259,434 | mfu: 30.4% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.033168 | lrm: 1.00 | dt: 103ms | tok/sec: 1,271,855 | mfu: 30.7% | epoch: 1 | remaining: 299s    
step 00017 (0.2%) | loss: 5.977902 | lrm: 1.00 | dt: 98ms | tok/sec: 1,339,322 | mfu: 32.4% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.928774 | lrm: 1.00 | dt: 130ms | tok/sec: 1,008,598 | mfu: 24.4% | epoch: 1 | remaining: 299s    
step 00019 (0.3%) | loss: 5.884260 | lrm: 1.00 | dt: 120ms | tok/sec: 1,091,983 | mfu: 26.4% | epoch: 1 | remaining: 299s    
step 00020 (0.3%) | loss: 5.846665 | lrm: 1.00 | dt: 103ms | tok/sec: 1,277,975 | mfu: 30.9% | epoch: 1 | remaining: 299s    
step 00021 (0.4%) | loss: 5.811263 | lrm: 1.00 | dt: 101ms | tok/sec: 1,297,628 | mfu: 31.4% | epoch: 1 | remaining: 299s    
step 00022 (0.4%) | loss: 5.776428 | lrm: 1.00 | dt: 123ms | tok/sec: 1,066,967 | mfu: 25.8% | epoch: 1 | remaining: 299s    
step 00023 (0.4%) | loss: 5.743023 | lrm: 1.00 | dt: 91ms | tok/sec: 1,437,484 | mfu: 34.7% | epoch: 1 | remaining: 299s    
step 00024 (0.5%) | loss: 5.712740 | lrm: 1.00 | dt: 106ms | tok/sec: 1,240,667 | mfu: 30.0% | epoch: 1 | remaining: 298s    
step 00025 (0.5%) | loss: 5.676178 | lrm: 1.00 | dt: 79ms | tok/sec: 1,656,764 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00026 (0.5%) | loss: 5.646910 | lrm: 1.00 | dt: 99ms | tok/sec: 1,325,562 | mfu: 32.0% | epoch: 1 | remaining: 298s    
step 00027 (0.6%) | loss: 5.621637 | lrm: 1.00 | dt: 107ms | tok/sec: 1,224,515 | mfu: 29.6% | epoch: 1 | remaining: 298s    
step 00028 (0.6%) | loss: 5.597640 | lrm: 1.00 | dt: 100ms | tok/sec: 1,313,044 | mfu: 31.7% | epoch: 1 | remaining: 298s    
step 00029 (0.6%) | loss: 5.570824 | lrm: 1.00 | dt: 104ms | tok/sec: 1,262,796 | mfu: 30.5% | epoch: 1 | remaining: 298s    
step 00030 (0.7%) | loss: 5.545404 | lrm: 1.00 | dt: 80ms | tok/sec: 1,645,847 | mfu: 39.8% | epoch: 1 | remaining: 298s    
