Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 7, 'n_kv_head': 7, 'n_embd': 448, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,670,016
  value_embeds            : 18,350,080
  lm_head                 : 3,670,016
  transformer_matrices    : 24,085,600
  scalars                 : 20
  total                   : 49,775,732
Estimated FLOPs per token: 2.091976e+08
Scaling AdamW LRs by 1/sqrt(448/768) = 1.309307
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011099 | lrm: 1.00 | dt: 27433ms | tok/sec: 9,555 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.872657 | lrm: 1.00 | dt: 189ms | tok/sec: 1,388,787 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495630 | lrm: 1.00 | dt: 189ms | tok/sec: 1,385,359 | mfu: 29.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.053631 | lrm: 1.00 | dt: 189ms | tok/sec: 1,390,632 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.682859 | lrm: 1.00 | dt: 190ms | tok/sec: 1,383,284 | mfu: 29.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.352095 | lrm: 1.00 | dt: 189ms | tok/sec: 1,390,187 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.099770 | lrm: 1.00 | dt: 192ms | tok/sec: 1,363,909 | mfu: 28.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.893462 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,530 | mfu: 29.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.718587 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,357 | mfu: 29.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.569436 | lrm: 1.00 | dt: 188ms | tok/sec: 1,393,314 | mfu: 29.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.444869 | lrm: 1.00 | dt: 190ms | tok/sec: 1,381,263 | mfu: 29.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.334243 | lrm: 1.00 | dt: 191ms | tok/sec: 1,369,249 | mfu: 28.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.234826 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,364 | mfu: 29.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.151242 | lrm: 1.00 | dt: 191ms | tok/sec: 1,374,960 | mfu: 29.1% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.077213 | lrm: 1.00 | dt: 189ms | tok/sec: 1,386,416 | mfu: 29.3% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.008700 | lrm: 1.00 | dt: 191ms | tok/sec: 1,376,042 | mfu: 29.1% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.947960 | lrm: 1.00 | dt: 191ms | tok/sec: 1,376,063 | mfu: 29.1% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.889162 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,867 | mfu: 28.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.837407 | lrm: 1.00 | dt: 190ms | tok/sec: 1,376,802 | mfu: 29.1% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.788637 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,869 | mfu: 29.2% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.742796 | lrm: 1.00 | dt: 190ms | tok/sec: 1,381,863 | mfu: 29.2% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.700777 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,535 | mfu: 29.1% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.663647 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,652 | mfu: 29.0% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.627412 | lrm: 1.00 | dt: 204ms | tok/sec: 1,282,008 | mfu: 27.1% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.593556 | lrm: 1.00 | dt: 190ms | tok/sec: 1,380,311 | mfu: 29.2% | epoch: 1 | remaining: 297s    
step 00025 (0.9%) | loss: 5.559546 | lrm: 1.00 | dt: 189ms | tok/sec: 1,386,016 | mfu: 29.3% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.527498 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,927 | mfu: 28.6% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.495773 | lrm: 1.00 | dt: 190ms | tok/sec: 1,379,498 | mfu: 29.2% | epoch: 1 | remaining: 297s    
step 00028 (1.1%) | loss: 5.467870 | lrm: 1.00 | dt: 191ms | tok/sec: 1,374,746 | mfu: 29.1% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.440277 | lrm: 1.00 | dt: 191ms | tok/sec: 1,369,903 | mfu: 29.0% | epoch: 1 | remaining: 296s    
step 00030 (1.2%) | loss: 5.409659 | lrm: 1.00 | dt: 190ms | tok/sec: 1,379,826 | mfu: 29.2% | epoch: 1 | remaining: 296s    
step 00031 (1.3%) | loss: 5.382653 | lrm: 1.00 | dt: 190ms | tok/sec: 1,379,779 | mfu: 29.2% | epoch: 1 | remaining: 296s    
step 00032 (1.3%) | loss: 5.356392 | lrm: 1.00 | dt: 190ms | tok/sec: 1,378,635 | mfu: 29.1% | epoch: 1 | remaining: 296s    
step 00033 (1.4%) | loss: 5.330738 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,086 | mfu: 29.1% | epoch: 1 | remaining: 296s    
step 00034 (1.5%) | loss: 5.304305 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,854 | mfu: 29.1% | epoch: 1 | remaining: 295s    
step 00035 (1.5%) | loss: 5.277389 | lrm: 1.00 | dt: 191ms | tok/sec: 1,374,319 | mfu: 29.1% | epoch: 1 | remaining: 295s    
step 00036 (1.6%) | loss: 5.251223 | lrm: 1.00 | dt: 190ms | tok/sec: 1,380,810 | mfu: 29.2% | epoch: 1 | remaining: 295s    
step 00037 (1.7%) | loss: 5.225916 | lrm: 1.00 | dt: 189ms | tok/sec: 1,383,633 | mfu: 29.3% | epoch: 1 | remaining: 295s    
step 00038 (1.7%) | loss: 5.199106 | lrm: 1.00 | dt: 190ms | tok/sec: 1,383,031 | mfu: 29.2% | epoch: 1 | remaining: 295s    
step 00039 (1.8%) | loss: 5.173155 | lrm: 1.00 | dt: 190ms | tok/sec: 1,378,843 | mfu: 29.2% | epoch: 1 | remaining: 294s    
step 00040 (1.8%) | loss: 5.150969 | lrm: 1.00 | dt: 191ms | tok/sec: 1,374,578 | mfu: 29.1% | epoch: 1 | remaining: 294s    
step 00041 (1.9%) | loss: 5.125435 | lrm: 1.00 | dt: 190ms | tok/sec: 1,380,285 | mfu: 29.2% | epoch: 1 | remaining: 294s    
step 00042 (2.0%) | loss: 5.102898 | lrm: 1.00 | dt: 190ms | tok/sec: 1,380,869 | mfu: 29.2% | epoch: 1 | remaining: 294s    
step 00043 (2.0%) | loss: 5.076636 | lrm: 1.00 | dt: 190ms | tok/sec: 1,383,205 | mfu: 29.2% | epoch: 1 | remaining: 294s    
step 00044 (2.1%) | loss: 5.052630 | lrm: 1.00 | dt: 190ms | tok/sec: 1,376,511 | mfu: 29.1% | epoch: 1 | remaining: 294s    
step 00045 (2.2%) | loss: 5.030794 | lrm: 1.00 | dt: 190ms | tok/sec: 1,381,634 | mfu: 29.2% | epoch: 1 | remaining: 293s    
step 00046 (2.2%) | loss: 5.006615 | lrm: 1.00 | dt: 189ms | tok/sec: 1,384,757 | mfu: 29.3% | epoch: 1 | remaining: 293s    
step 00047 (2.3%) | loss: 4.981389 | lrm: 1.00 | dt: 190ms | tok/sec: 1,376,316 | mfu: 29.1% | epoch: 1 | remaining: 293s    
step 00048 (2.4%) | loss: 4.957608 | lrm: 1.00 | dt: 190ms | tok/sec: 1,379,382 | mfu: 29.2% | epoch: 1 | remaining: 293s    
step 00049 (2.4%) | loss: 4.931460 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,185 | mfu: 29.1% | epoch: 1 | remaining: 293s    
step 00050 (2.5%) | loss: 4.912141 | lrm: 1.00 | dt: 190ms | tok/sec: 1,376,152 | mfu: 29.1% | epoch: 1 | remaining: 292s    
step 00051 (2.5%) | loss: 4.888546 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,456 | mfu: 28.4% | epoch: 1 | remaining: 292s    
step 00052 (2.6%) | loss: 4.866822 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,459 | mfu: 29.1% | epoch: 1 | remaining: 292s    
step 00053 (2.7%) | loss: 4.845224 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,675 | mfu: 29.2% | epoch: 1 | remaining: 292s    
step 00054 (2.7%) | loss: 4.820029 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,573 | mfu: 29.0% | epoch: 1 | remaining: 292s    
step 00055 (2.8%) | loss: 4.799876 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,250 | mfu: 29.1% | epoch: 1 | remaining: 291s    
step 00056 (2.9%) | loss: 4.778838 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,171 | mfu: 29.1% | epoch: 1 | remaining: 291s    
step 00057 (2.9%) | loss: 4.758614 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,885 | mfu: 29.2% | epoch: 1 | remaining: 291s    
step 00058 (3.0%) | loss: 4.738045 | lrm: 1.00 | dt: 190ms | tok/sec: 1,378,373 | mfu: 29.1% | epoch: 1 | remaining: 291s    
step 00059 (3.1%) | loss: 4.717637 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,313 | mfu: 29.2% | epoch: 1 | remaining: 291s    
step 00060 (3.1%) | loss: 4.699436 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,620 | mfu: 29.1% | epoch: 1 | remaining: 290s    
