Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'bos_token_id': 8188, 'max_docs_per_row': 8}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 33,554,432
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 67,109,904
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 16177ms | tok/sec: 16,205 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867258 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,304 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.484685 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,915 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.032914 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,414 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654102 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,231 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322042 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,611 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069010 | lrm: 1.00 | dt: 172ms | tok/sec: 1,525,254 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.862636 | lrm: 1.00 | dt: 238ms | tok/sec: 1,099,724 | mfu: 26.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.687180 | lrm: 1.00 | dt: 223ms | tok/sec: 1,174,932 | mfu: 28.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.538060 | lrm: 1.00 | dt: 226ms | tok/sec: 1,162,182 | mfu: 28.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.413679 | lrm: 1.00 | dt: 206ms | tok/sec: 1,274,864 | mfu: 30.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.303079 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,591 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.203160 | lrm: 1.00 | dt: 191ms | tok/sec: 1,374,551 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.118490 | lrm: 1.00 | dt: 182ms | tok/sec: 1,442,818 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.043118 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,393 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.973148 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,769 | mfu: 31.4% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.909377 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,820 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.848470 | lrm: 1.00 | dt: 181ms | tok/sec: 1,447,321 | mfu: 35.0% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.793854 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,197 | mfu: 40.9% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.741326 | lrm: 1.00 | dt: 168ms | tok/sec: 1,561,012 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.690925 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,768 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.643549 | lrm: 1.00 | dt: 182ms | tok/sec: 1,440,065 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.600735 | lrm: 1.00 | dt: 166ms | tok/sec: 1,582,315 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.559248 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,352 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.519173 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,683 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.478432 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,723 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00026 (0.8%) | loss: 5.439164 | lrm: 1.00 | dt: 167ms | tok/sec: 1,572,775 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.401039 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,255 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.366171 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,463 | mfu: 40.1% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.332118 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,583 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.294895 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,296 | mfu: 39.7% | epoch: 1 | remaining: 297s    
