Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'mlp_ratio': 2, 'short_window_div': 4, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,592
  scalars                 : 24
  total                   : 58,721,048
Estimated FLOPs per token: 2.422257e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 28622ms | tok/sec: 9,158 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.866559 | lrm: 1.00 | dt: 179ms | tok/sec: 1,468,245 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.490676 | lrm: 1.00 | dt: 182ms | tok/sec: 1,441,679 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.041787 | lrm: 1.00 | dt: 181ms | tok/sec: 1,450,906 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.667404 | lrm: 1.00 | dt: 180ms | tok/sec: 1,453,993 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.333581 | lrm: 1.00 | dt: 189ms | tok/sec: 1,386,691 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.080211 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,060 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.875724 | lrm: 1.00 | dt: 241ms | tok/sec: 1,089,292 | mfu: 26.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.701083 | lrm: 1.00 | dt: 180ms | tok/sec: 1,456,185 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.552160 | lrm: 1.00 | dt: 183ms | tok/sec: 1,431,461 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.428230 | lrm: 1.00 | dt: 181ms | tok/sec: 1,446,554 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.318447 | lrm: 1.00 | dt: 181ms | tok/sec: 1,444,838 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.220000 | lrm: 1.00 | dt: 188ms | tok/sec: 1,391,211 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.136928 | lrm: 1.00 | dt: 198ms | tok/sec: 1,327,107 | mfu: 32.5% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.062996 | lrm: 1.00 | dt: 183ms | tok/sec: 1,430,167 | mfu: 35.0% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 5.995044 | lrm: 1.00 | dt: 194ms | tok/sec: 1,354,275 | mfu: 33.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.934885 | lrm: 1.00 | dt: 181ms | tok/sec: 1,444,484 | mfu: 35.4% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.876879 | lrm: 1.00 | dt: 186ms | tok/sec: 1,407,789 | mfu: 34.5% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.825735 | lrm: 1.00 | dt: 193ms | tok/sec: 1,355,243 | mfu: 33.2% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.777480 | lrm: 1.00 | dt: 185ms | tok/sec: 1,418,373 | mfu: 34.7% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.732103 | lrm: 1.00 | dt: 184ms | tok/sec: 1,422,012 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.690835 | lrm: 1.00 | dt: 185ms | tok/sec: 1,416,916 | mfu: 34.7% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.654612 | lrm: 1.00 | dt: 187ms | tok/sec: 1,398,775 | mfu: 34.2% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.619376 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,461 | mfu: 33.8% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.586357 | lrm: 1.00 | dt: 189ms | tok/sec: 1,387,821 | mfu: 34.0% | epoch: 1 | remaining: 297s    
step 00025 (0.9%) | loss: 5.552774 | lrm: 1.00 | dt: 186ms | tok/sec: 1,411,650 | mfu: 34.6% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.520070 | lrm: 1.00 | dt: 185ms | tok/sec: 1,418,781 | mfu: 34.7% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.488154 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,502 | mfu: 24.8% | epoch: 1 | remaining: 297s    
step 00028 (1.1%) | loss: 5.460119 | lrm: 1.00 | dt: 184ms | tok/sec: 1,421,169 | mfu: 34.8% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.432257 | lrm: 1.00 | dt: 208ms | tok/sec: 1,261,793 | mfu: 30.9% | epoch: 1 | remaining: 296s    
step 00030 (1.2%) | loss: 5.401376 | lrm: 1.00 | dt: 179ms | tok/sec: 1,463,533 | mfu: 35.8% | epoch: 1 | remaining: 296s    
step 00031 (1.3%) | loss: 5.374104 | lrm: 1.00 | dt: 183ms | tok/sec: 1,429,561 | mfu: 35.0% | epoch: 1 | remaining: 296s    
step 00032 (1.3%) | loss: 5.347985 | lrm: 1.00 | dt: 187ms | tok/sec: 1,404,457 | mfu: 34.4% | epoch: 1 | remaining: 296s    
step 00033 (1.4%) | loss: 5.322535 | lrm: 1.00 | dt: 189ms | tok/sec: 1,387,606 | mfu: 34.0% | epoch: 1 | remaining: 296s    
step 00034 (1.5%) | loss: 5.295903 | lrm: 1.00 | dt: 187ms | tok/sec: 1,403,713 | mfu: 34.4% | epoch: 1 | remaining: 295s    
step 00035 (1.5%) | loss: 5.268234 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,648 | mfu: 33.5% | epoch: 1 | remaining: 295s    
step 00036 (1.6%) | loss: 5.241275 | lrm: 1.00 | dt: 183ms | tok/sec: 1,435,103 | mfu: 35.1% | epoch: 1 | remaining: 295s    
step 00037 (1.6%) | loss: 5.215624 | lrm: 1.00 | dt: 185ms | tok/sec: 1,420,726 | mfu: 34.8% | epoch: 1 | remaining: 295s    
step 00038 (1.7%) | loss: 5.188599 | lrm: 1.00 | dt: 190ms | tok/sec: 1,381,108 | mfu: 33.8% | epoch: 1 | remaining: 295s    
