Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7072ms | tok/sec: 74,138 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854987 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,692 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.445099 | lrm: 1.00 | dt: 312ms | tok/sec: 1,681,837 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.979963 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,923 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.592594 | lrm: 1.00 | dt: 349ms | tok/sec: 1,501,834 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.263687 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,097 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.010506 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,662 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.799360 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,829 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.619939 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,689 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.467885 | lrm: 1.00 | dt: 366ms | tok/sec: 1,431,218 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.337330 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,478 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.228043 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,337 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.131173 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,271 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.044816 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,183 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.971698 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,692 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.905137 | lrm: 1.00 | dt: 369ms | tok/sec: 1,419,075 | mfu: 34.3% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.847937 | lrm: 1.00 | dt: 313ms | tok/sec: 1,672,940 | mfu: 40.4% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.792726 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,941 | mfu: 37.9% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.742949 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,657 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.696182 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,365 | mfu: 37.9% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.653112 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,078 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.612076 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,395 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.575540 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,229 | mfu: 37.3% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.537432 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,684 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.501013 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,709 | mfu: 39.4% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.467237 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,157 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.435395 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,249 | mfu: 39.4% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.404307 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,282 | mfu: 39.2% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.375613 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,610 | mfu: 38.6% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.346009 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,626 | mfu: 39.0% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.315844 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,001 | mfu: 39.8% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.287505 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,984 | mfu: 39.1% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.260034 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,208 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.233080 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,042 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.201145 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,898 | mfu: 39.1% | epoch: 1 | remaining: 292s    
step 00035 (2.7%) | loss: 5.173618 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,705 | mfu: 36.2% | epoch: 1 | remaining: 292s    
step 00036 (2.8%) | loss: 5.146283 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,579 | mfu: 34.0% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 5.119512 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,768 | mfu: 40.2% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 5.092279 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,054 | mfu: 36.6% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 5.065851 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,644 | mfu: 39.1% | epoch: 1 | remaining: 290s    
step 00040 (3.2%) | loss: 5.037814 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,887 | mfu: 40.3% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 5.010200 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,910 | mfu: 39.3% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 4.982984 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,282 | mfu: 38.2% | epoch: 1 | remaining: 289s    
step 00043 (3.5%) | loss: 4.954854 | lrm: 1.00 | dt: 383ms | tok/sec: 1,367,863 | mfu: 33.0% | epoch: 1 | remaining: 289s    
step 00044 (3.7%) | loss: 4.928105 | lrm: 1.00 | dt: 383ms | tok/sec: 1,367,606 | mfu: 33.0% | epoch: 1 | remaining: 289s    
step 00045 (3.8%) | loss: 4.902862 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,451 | mfu: 39.7% | epoch: 1 | remaining: 288s    
step 00046 (3.9%) | loss: 4.875947 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,393 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00047 (4.0%) | loss: 4.841804 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,528 | mfu: 37.8% | epoch: 1 | remaining: 288s    
step 00048 (4.1%) | loss: 4.820969 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,619 | mfu: 39.4% | epoch: 1 | remaining: 287s    
step 00049 (4.2%) | loss: 4.793540 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,112 | mfu: 39.9% | epoch: 1 | remaining: 287s    
step 00050 (4.3%) | loss: 4.764642 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,351 | mfu: 39.1% | epoch: 1 | remaining: 287s    
step 00051 (4.4%) | loss: 4.738575 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,045 | mfu: 38.8% | epoch: 1 | remaining: 286s    
step 00052 (4.6%) | loss: 4.710792 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,270 | mfu: 39.8% | epoch: 1 | remaining: 286s    
step 00053 (4.7%) | loss: 4.683945 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,856 | mfu: 39.1% | epoch: 1 | remaining: 286s    
step 00054 (4.8%) | loss: 4.655679 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,541 | mfu: 38.9% | epoch: 1 | remaining: 285s    
step 00055 (4.9%) | loss: 4.629205 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,944 | mfu: 39.8% | epoch: 1 | remaining: 285s    
step 00056 (5.0%) | loss: 4.607930 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,877 | mfu: 39.2% | epoch: 1 | remaining: 285s    
step 00057 (5.1%) | loss: 4.583921 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,793 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00058 (5.2%) | loss: 4.554208 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,917 | mfu: 39.6% | epoch: 1 | remaining: 284s    
step 00059 (5.3%) | loss: 4.531111 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,319 | mfu: 39.2% | epoch: 1 | remaining: 284s    
step 00060 (5.4%) | loss: 4.505961 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,109 | mfu: 38.9% | epoch: 1 | remaining: 283s    
step 00061 (5.5%) | loss: 4.478049 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,880 | mfu: 39.4% | epoch: 1 | remaining: 283s    
step 00062 (5.6%) | loss: 4.454679 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,430 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00063 (5.7%) | loss: 4.429254 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,714 | mfu: 38.0% | epoch: 1 | remaining: 282s    
step 00064 (5.8%) | loss: 4.405066 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,181 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00065 (6.0%) | loss: 4.375538 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,761 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00066 (6.1%) | loss: 4.351290 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,142 | mfu: 39.0% | epoch: 1 | remaining: 281s    
step 00067 (6.2%) | loss: 4.327921 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,338 | mfu: 39.1% | epoch: 1 | remaining: 281s    
step 00068 (6.3%) | loss: 4.307384 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,660 | mfu: 39.2% | epoch: 1 | remaining: 281s    
step 00069 (6.4%) | loss: 4.285561 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,397 | mfu: 39.2% | epoch: 1 | remaining: 281s    
step 00070 (6.5%) | loss: 4.263390 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,099 | mfu: 39.1% | epoch: 1 | remaining: 280s    
step 00071 (6.6%) | loss: 4.245993 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,741 | mfu: 38.9% | epoch: 1 | remaining: 280s    
step 00072 (6.7%) | loss: 4.222446 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,669 | mfu: 39.3% | epoch: 1 | remaining: 280s    
step 00073 (6.8%) | loss: 4.196388 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,637 | mfu: 39.0% | epoch: 1 | remaining: 279s    
step 00074 (6.9%) | loss: 4.171507 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,921 | mfu: 39.1% | epoch: 1 | remaining: 279s    
