Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7219ms | tok/sec: 72,626 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854668 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,599 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442305 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,997 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971753 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,141 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578972 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,952 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.249000 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,204 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998282 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,499 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787350 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,194 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607221 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,330 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455411 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,437 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325724 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,242 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217605 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,007 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.121669 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,527 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.036637 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,061 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.965139 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,561 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.900780 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,269 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.845106 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,841 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.791431 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,138 | mfu: 38.4% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.743349 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,625 | mfu: 35.4% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.698864 | lrm: 1.00 | dt: 387ms | tok/sec: 1,353,278 | mfu: 32.7% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.658118 | lrm: 1.00 | dt: 362ms | tok/sec: 1,450,036 | mfu: 35.0% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.619695 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,313 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.586060 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,451 | mfu: 36.8% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.551371 | lrm: 1.00 | dt: 348ms | tok/sec: 1,504,946 | mfu: 36.4% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.518451 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,236 | mfu: 37.7% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.488939 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,568 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.461040 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,239 | mfu: 37.7% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.433813 | lrm: 1.00 | dt: 342ms | tok/sec: 1,534,090 | mfu: 37.1% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.409060 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,458 | mfu: 38.4% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.383490 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,855 | mfu: 36.9% | epoch: 1 | remaining: 294s    
step 00030 (2.2%) | loss: 5.356102 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,835 | mfu: 38.5% | epoch: 1 | remaining: 293s    
