Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 7462ms | tok/sec: 35,132 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867334 | lrm: 1.00 | dt: 154ms | tok/sec: 1,696,824 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486182 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,561 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034195 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,697 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655216 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,373 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322777 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,244 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069892 | lrm: 1.00 | dt: 186ms | tok/sec: 1,405,787 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865048 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,831 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690692 | lrm: 1.00 | dt: 175ms | tok/sec: 1,498,119 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542523 | lrm: 1.00 | dt: 180ms | tok/sec: 1,454,613 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419378 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,505 | mfu: 32.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310471 | lrm: 1.00 | dt: 187ms | tok/sec: 1,405,196 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212953 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,849 | mfu: 31.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130916 | lrm: 1.00 | dt: 188ms | tok/sec: 1,396,363 | mfu: 33.7% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.058155 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,676 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.991134 | lrm: 1.00 | dt: 191ms | tok/sec: 1,368,997 | mfu: 33.1% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.931965 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,203 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.874979 | lrm: 1.00 | dt: 207ms | tok/sec: 1,264,427 | mfu: 30.6% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.824916 | lrm: 1.00 | dt: 177ms | tok/sec: 1,479,098 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.777743 | lrm: 1.00 | dt: 183ms | tok/sec: 1,430,419 | mfu: 34.6% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.733371 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,270 | mfu: 40.1% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.693320 | lrm: 1.00 | dt: 184ms | tok/sec: 1,426,782 | mfu: 34.5% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.658440 | lrm: 1.00 | dt: 164ms | tok/sec: 1,600,987 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.624483 | lrm: 1.00 | dt: 185ms | tok/sec: 1,416,792 | mfu: 34.2% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.592755 | lrm: 1.00 | dt: 168ms | tok/sec: 1,557,642 | mfu: 37.6% | epoch: 1 | remaining: 297s    
step 00025 (0.8%) | loss: 5.560637 | lrm: 1.00 | dt: 169ms | tok/sec: 1,552,557 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.529646 | lrm: 1.00 | dt: 183ms | tok/sec: 1,428,813 | mfu: 34.5% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.499477 | lrm: 1.00 | dt: 215ms | tok/sec: 1,219,487 | mfu: 29.5% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.473017 | lrm: 1.00 | dt: 264ms | tok/sec: 991,805 | mfu: 24.0% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.446449 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,851 | mfu: 32.1% | epoch: 1 | remaining: 296s    
step 00030 (1.2%) | loss: 5.416727 | lrm: 1.00 | dt: 183ms | tok/sec: 1,429,606 | mfu: 34.5% | epoch: 1 | remaining: 296s    
