Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.107699e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 14234ms | tok/sec: 18,416 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867297 | lrm: 1.00 | dt: 150ms | tok/sec: 1,746,162 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485871 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,098 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033770 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,444 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654640 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,745 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322268 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,112 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069447 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,101 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864498 | lrm: 1.00 | dt: 167ms | tok/sec: 1,568,510 | mfu: 33.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690033 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,252 | mfu: 34.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541762 | lrm: 1.00 | dt: 180ms | tok/sec: 1,457,409 | mfu: 31.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418448 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,504 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309355 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,783 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211589 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,460 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.129262 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,939 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.056298 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,407 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.989160 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,124 | mfu: 34.7% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.929847 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,359 | mfu: 35.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.872608 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,445 | mfu: 36.0% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.822393 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,895 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.775197 | lrm: 1.00 | dt: 167ms | tok/sec: 1,568,810 | mfu: 33.4% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.730977 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,150 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.690796 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,458 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.655614 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,665 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.621669 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,123 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.590308 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,470 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.558553 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,926 | mfu: 35.3% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.527507 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,770 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00027 (0.8%) | loss: 5.497228 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,003 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.470777 | lrm: 1.00 | dt: 169ms | tok/sec: 1,548,296 | mfu: 33.0% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.444402 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,713 | mfu: 36.4% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.415169 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,860 | mfu: 36.4% | epoch: 1 | remaining: 297s    
