Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'L', 'bos_token_id': 8188, 'max_docs_per_row': 8}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 41,943,040
  lm_head                 : 5,242,880
  transformer_matrices    : 45,876,480
  scalars                 : 16
  total                   : 98,305,296
Estimated FLOPs per token: 4.325453e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011345 | lrm: 1.00 | dt: 20145ms | tok/sec: 13,012 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.197644 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,235 | mfu: 48.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.013892 | lrm: 1.00 | dt: 237ms | tok/sec: 1,106,702 | mfu: 48.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.661276 | lrm: 1.00 | dt: 239ms | tok/sec: 1,097,712 | mfu: 48.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.351611 | lrm: 1.00 | dt: 247ms | tok/sec: 1,060,255 | mfu: 46.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.064810 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,380 | mfu: 47.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.825509 | lrm: 1.00 | dt: 240ms | tok/sec: 1,091,269 | mfu: 47.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.588281 | lrm: 1.00 | dt: 239ms | tok/sec: 1,094,927 | mfu: 47.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.368478 | lrm: 1.00 | dt: 240ms | tok/sec: 1,093,784 | mfu: 47.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.170412 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,468 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.996822 | lrm: 1.00 | dt: 240ms | tok/sec: 1,092,624 | mfu: 47.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.838465 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,173 | mfu: 48.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.693739 | lrm: 1.00 | dt: 240ms | tok/sec: 1,092,262 | mfu: 47.7% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.569437 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,932 | mfu: 46.8% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.460524 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,336 | mfu: 47.6% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.354770 | lrm: 1.00 | dt: 240ms | tok/sec: 1,094,331 | mfu: 47.8% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.259574 | lrm: 1.00 | dt: 238ms | tok/sec: 1,101,048 | mfu: 48.1% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 6.170136 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,337 | mfu: 46.7% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 6.090891 | lrm: 0.99 | dt: 239ms | tok/sec: 1,096,190 | mfu: 47.9% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.016526 | lrm: 0.99 | dt: 240ms | tok/sec: 1,094,361 | mfu: 47.8% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.946618 | lrm: 0.99 | dt: 238ms | tok/sec: 1,099,932 | mfu: 48.1% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 5.882706 | lrm: 0.99 | dt: 242ms | tok/sec: 1,084,444 | mfu: 47.4% | epoch: 1 | remaining: 297s    
step 00022 (0.9%) | loss: 5.825433 | lrm: 0.99 | dt: 242ms | tok/sec: 1,083,466 | mfu: 47.4% | epoch: 1 | remaining: 297s    
step 00023 (1.0%) | loss: 5.770753 | lrm: 0.99 | dt: 242ms | tok/sec: 1,084,239 | mfu: 47.4% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.718923 | lrm: 0.99 | dt: 238ms | tok/sec: 1,099,177 | mfu: 48.0% | epoch: 1 | remaining: 297s    
step 00025 (1.1%) | loss: 5.668012 | lrm: 0.99 | dt: 242ms | tok/sec: 1,083,363 | mfu: 47.4% | epoch: 1 | remaining: 296s    
step 00026 (1.2%) | loss: 5.619766 | lrm: 0.99 | dt: 240ms | tok/sec: 1,092,720 | mfu: 47.8% | epoch: 1 | remaining: 296s    
step 00027 (1.3%) | loss: 5.574267 | lrm: 0.99 | dt: 240ms | tok/sec: 1,092,506 | mfu: 47.8% | epoch: 1 | remaining: 296s    
step 00028 (1.4%) | loss: 5.533287 | lrm: 0.99 | dt: 240ms | tok/sec: 1,093,461 | mfu: 47.8% | epoch: 1 | remaining: 296s    
step 00029 (1.4%) | loss: 5.493229 | lrm: 0.99 | dt: 241ms | tok/sec: 1,087,250 | mfu: 47.5% | epoch: 1 | remaining: 295s    
step 00030 (1.5%) | loss: 5.450386 | lrm: 0.98 | dt: 241ms | tok/sec: 1,089,816 | mfu: 47.6% | epoch: 1 | remaining: 295s    
