Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.460339e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011407 | lrm: 1.00 | dt: 7546ms | tok/sec: 69,479 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.212511 | lrm: 1.00 | dt: 421ms | tok/sec: 1,244,434 | mfu: 43.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.886317 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,833 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.748067 | lrm: 1.00 | dt: 452ms | tok/sec: 1,158,777 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.521910 | lrm: 1.00 | dt: 426ms | tok/sec: 1,230,620 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.251191 | lrm: 1.00 | dt: 448ms | tok/sec: 1,169,542 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.067773 | lrm: 1.00 | dt: 431ms | tok/sec: 1,216,376 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.854723 | lrm: 1.00 | dt: 444ms | tok/sec: 1,182,017 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.639751 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,748 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.433904 | lrm: 1.00 | dt: 440ms | tok/sec: 1,191,100 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.242516 | lrm: 1.00 | dt: 443ms | tok/sec: 1,183,139 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.067807 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,307 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.905455 | lrm: 1.00 | dt: 448ms | tok/sec: 1,170,520 | mfu: 40.9% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.756507 | lrm: 1.00 | dt: 448ms | tok/sec: 1,169,950 | mfu: 40.9% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 6.627397 | lrm: 1.00 | dt: 445ms | tok/sec: 1,177,241 | mfu: 41.2% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 6.507531 | lrm: 1.00 | dt: 438ms | tok/sec: 1,197,313 | mfu: 41.9% | epoch: 1 | remaining: 298s    
step 00016 (0.7%) | loss: 6.400700 | lrm: 1.00 | dt: 443ms | tok/sec: 1,183,116 | mfu: 41.4% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 6.300555 | lrm: 1.00 | dt: 441ms | tok/sec: 1,188,223 | mfu: 41.6% | epoch: 1 | remaining: 297s    
step 00018 (1.0%) | loss: 6.210570 | lrm: 1.00 | dt: 440ms | tok/sec: 1,191,942 | mfu: 41.7% | epoch: 1 | remaining: 296s    
step 00019 (1.2%) | loss: 6.128276 | lrm: 1.00 | dt: 441ms | tok/sec: 1,189,021 | mfu: 41.6% | epoch: 1 | remaining: 296s    
step 00020 (1.3%) | loss: 6.053516 | lrm: 1.00 | dt: 441ms | tok/sec: 1,188,616 | mfu: 41.6% | epoch: 1 | remaining: 296s    
step 00021 (1.5%) | loss: 5.985331 | lrm: 1.00 | dt: 446ms | tok/sec: 1,174,599 | mfu: 41.1% | epoch: 1 | remaining: 295s    
step 00022 (1.6%) | loss: 5.924708 | lrm: 1.00 | dt: 439ms | tok/sec: 1,195,567 | mfu: 41.8% | epoch: 1 | remaining: 295s    
step 00023 (1.8%) | loss: 5.866302 | lrm: 1.00 | dt: 442ms | tok/sec: 1,185,059 | mfu: 41.4% | epoch: 1 | remaining: 294s    
step 00024 (1.9%) | loss: 5.812293 | lrm: 1.00 | dt: 445ms | tok/sec: 1,177,852 | mfu: 41.2% | epoch: 1 | remaining: 294s    
step 00025 (2.1%) | loss: 5.764386 | lrm: 1.00 | dt: 444ms | tok/sec: 1,181,576 | mfu: 41.3% | epoch: 1 | remaining: 293s    
step 00026 (2.2%) | loss: 5.720621 | lrm: 1.00 | dt: 443ms | tok/sec: 1,182,473 | mfu: 41.4% | epoch: 1 | remaining: 293s    
step 00027 (2.4%) | loss: 5.679734 | lrm: 1.00 | dt: 439ms | tok/sec: 1,194,868 | mfu: 41.8% | epoch: 1 | remaining: 292s    
step 00028 (2.5%) | loss: 5.643215 | lrm: 1.00 | dt: 444ms | tok/sec: 1,181,185 | mfu: 41.3% | epoch: 1 | remaining: 292s    
step 00029 (2.7%) | loss: 5.607277 | lrm: 1.00 | dt: 440ms | tok/sec: 1,191,436 | mfu: 41.7% | epoch: 1 | remaining: 292s    
step 00030 (2.8%) | loss: 5.571759 | lrm: 1.00 | dt: 446ms | tok/sec: 1,176,292 | mfu: 41.1% | epoch: 1 | remaining: 291s    
step 00031 (2.9%) | loss: 5.538678 | lrm: 1.00 | dt: 443ms | tok/sec: 1,184,483 | mfu: 41.4% | epoch: 1 | remaining: 291s    
step 00032 (3.1%) | loss: 5.510865 | lrm: 1.00 | dt: 446ms | tok/sec: 1,175,643 | mfu: 41.1% | epoch: 1 | remaining: 290s    
step 00033 (3.2%) | loss: 5.483370 | lrm: 1.00 | dt: 439ms | tok/sec: 1,193,340 | mfu: 41.7% | epoch: 1 | remaining: 290s    
step 00034 (3.4%) | loss: 5.451475 | lrm: 1.00 | dt: 443ms | tok/sec: 1,183,091 | mfu: 41.4% | epoch: 1 | remaining: 289s    
