Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 6914ms | tok/sec: 75,834 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.849081 | lrm: 1.00 | dt: 307ms | tok/sec: 1,710,374 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.451802 | lrm: 1.00 | dt: 308ms | tok/sec: 1,703,212 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.985518 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,296 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.599694 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,926 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.266450 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,714 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013157 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,591 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.800894 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,562 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.619378 | lrm: 1.00 | dt: 360ms | tok/sec: 1,454,862 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.466099 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,258 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.335147 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,189 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.225810 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,814 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.128612 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,216 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.042100 | lrm: 1.00 | dt: 364ms | tok/sec: 1,440,502 | mfu: 34.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.969283 | lrm: 1.00 | dt: 369ms | tok/sec: 1,419,112 | mfu: 34.3% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.903704 | lrm: 1.00 | dt: 366ms | tok/sec: 1,432,083 | mfu: 34.6% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.847168 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,209 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.792514 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,725 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.743282 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,467 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.697537 | lrm: 1.00 | dt: 349ms | tok/sec: 1,503,269 | mfu: 36.3% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.655556 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,849 | mfu: 37.0% | epoch: 1 | remaining: 297s    
step 00021 (1.2%) | loss: 5.615938 | lrm: 1.00 | dt: 366ms | tok/sec: 1,431,254 | mfu: 34.6% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.580844 | lrm: 1.00 | dt: 367ms | tok/sec: 1,429,519 | mfu: 34.5% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.543973 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,679 | mfu: 35.4% | epoch: 1 | remaining: 295s    
step 00024 (1.5%) | loss: 5.508731 | lrm: 1.00 | dt: 364ms | tok/sec: 1,439,357 | mfu: 34.8% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.476308 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,373 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.445804 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,781 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00027 (1.8%) | loss: 5.416483 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,290 | mfu: 38.3% | epoch: 1 | remaining: 294s    
step 00028 (2.0%) | loss: 5.389800 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,306 | mfu: 40.0% | epoch: 1 | remaining: 294s    
step 00029 (2.1%) | loss: 5.362070 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,183 | mfu: 37.6% | epoch: 1 | remaining: 293s    
step 00030 (2.2%) | loss: 5.332717 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,737 | mfu: 36.9% | epoch: 1 | remaining: 293s    
step 00031 (2.3%) | loss: 5.304426 | lrm: 1.00 | dt: 366ms | tok/sec: 1,434,406 | mfu: 34.7% | epoch: 1 | remaining: 293s    
step 00032 (2.4%) | loss: 5.277962 | lrm: 1.00 | dt: 312ms | tok/sec: 1,682,871 | mfu: 40.7% | epoch: 1 | remaining: 292s    
step 00033 (2.5%) | loss: 5.252411 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,314 | mfu: 35.1% | epoch: 1 | remaining: 292s    
step 00034 (2.6%) | loss: 5.221451 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,170 | mfu: 40.4% | epoch: 1 | remaining: 292s    
step 00035 (2.7%) | loss: 5.194915 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,533 | mfu: 37.8% | epoch: 1 | remaining: 291s    
step 00036 (2.9%) | loss: 5.168791 | lrm: 1.00 | dt: 405ms | tok/sec: 1,292,953 | mfu: 31.2% | epoch: 1 | remaining: 291s    
step 00037 (3.0%) | loss: 5.143206 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,865 | mfu: 38.5% | epoch: 1 | remaining: 291s    
step 00038 (3.1%) | loss: 5.116860 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,885 | mfu: 39.4% | epoch: 1 | remaining: 290s    
step 00039 (3.2%) | loss: 5.090885 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,474 | mfu: 38.9% | epoch: 1 | remaining: 290s    
step 00040 (3.3%) | loss: 5.063193 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,297 | mfu: 40.0% | epoch: 1 | remaining: 290s    
step 00041 (3.4%) | loss: 5.036783 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,269 | mfu: 40.1% | epoch: 1 | remaining: 289s    
step 00042 (3.5%) | loss: 5.011346 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,740 | mfu: 37.1% | epoch: 1 | remaining: 289s    
step 00043 (3.6%) | loss: 4.984571 | lrm: 1.00 | dt: 395ms | tok/sec: 1,328,929 | mfu: 32.1% | epoch: 1 | remaining: 289s    
step 00044 (3.8%) | loss: 4.957609 | lrm: 1.00 | dt: 415ms | tok/sec: 1,262,596 | mfu: 30.5% | epoch: 1 | remaining: 288s    
step 00045 (3.9%) | loss: 4.931911 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,422 | mfu: 36.2% | epoch: 1 | remaining: 288s    
step 00046 (4.0%) | loss: 4.906445 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,972 | mfu: 40.6% | epoch: 1 | remaining: 288s    
step 00047 (4.1%) | loss: 4.873324 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,489 | mfu: 35.1% | epoch: 1 | remaining: 287s    
step 00048 (4.2%) | loss: 4.851014 | lrm: 1.00 | dt: 371ms | tok/sec: 1,412,086 | mfu: 34.1% | epoch: 1 | remaining: 287s    
step 00049 (4.4%) | loss: 4.822682 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,706 | mfu: 40.8% | epoch: 1 | remaining: 287s    
step 00050 (4.5%) | loss: 4.794206 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,575 | mfu: 39.8% | epoch: 1 | remaining: 286s    
step 00051 (4.6%) | loss: 4.769974 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,474 | mfu: 36.6% | epoch: 1 | remaining: 286s    
step 00052 (4.7%) | loss: 4.743733 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,687 | mfu: 37.3% | epoch: 1 | remaining: 286s    
step 00053 (4.8%) | loss: 4.718001 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,183 | mfu: 39.3% | epoch: 1 | remaining: 285s    
step 00054 (4.9%) | loss: 4.691742 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,615 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00055 (5.0%) | loss: 4.665806 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,586 | mfu: 39.3% | epoch: 1 | remaining: 285s    
step 00056 (5.1%) | loss: 4.643459 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,869 | mfu: 40.4% | epoch: 1 | remaining: 284s    
step 00057 (5.2%) | loss: 4.619898 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,333 | mfu: 39.6% | epoch: 1 | remaining: 284s    
step 00058 (5.3%) | loss: 4.591155 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,342 | mfu: 39.3% | epoch: 1 | remaining: 284s    
step 00059 (5.5%) | loss: 4.568584 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,724 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00060 (5.6%) | loss: 4.543374 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,020 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00061 (5.7%) | loss: 4.515366 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,219 | mfu: 39.2% | epoch: 1 | remaining: 283s    
step 00062 (5.8%) | loss: 4.493174 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,177 | mfu: 39.9% | epoch: 1 | remaining: 282s    
step 00063 (5.9%) | loss: 4.468531 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,844 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00064 (6.0%) | loss: 4.442559 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,814 | mfu: 39.3% | epoch: 1 | remaining: 282s    
step 00065 (6.1%) | loss: 4.413822 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,911 | mfu: 39.8% | epoch: 1 | remaining: 281s    
step 00066 (6.2%) | loss: 4.391419 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,429 | mfu: 39.2% | epoch: 1 | remaining: 281s    
