Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'L', 'bos_token_id': 8188, 'max_docs_per_row': 8}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 41,943,040
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,880
  scalars                 : 16
  total                   : 91,751,696
Estimated FLOPs per token: 3.932237e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011341 | lrm: 1.00 | dt: 8182ms | tok/sec: 32,040 | mfu: 1.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.208450 | lrm: 1.00 | dt: 213ms | tok/sec: 1,232,513 | mfu: 49.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.960629 | lrm: 1.00 | dt: 217ms | tok/sec: 1,208,679 | mfu: 48.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.645973 | lrm: 1.00 | dt: 217ms | tok/sec: 1,207,721 | mfu: 48.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.387020 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,906 | mfu: 47.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.114040 | lrm: 1.00 | dt: 232ms | tok/sec: 1,128,074 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.873038 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,177 | mfu: 47.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.653037 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,358 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.449893 | lrm: 1.00 | dt: 216ms | tok/sec: 1,213,877 | mfu: 48.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.253895 | lrm: 1.00 | dt: 255ms | tok/sec: 1,026,622 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.078267 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,030 | mfu: 47.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.915529 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,606 | mfu: 47.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.764210 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,794 | mfu: 47.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.636519 | lrm: 1.00 | dt: 228ms | tok/sec: 1,148,247 | mfu: 45.6% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.515740 | lrm: 1.00 | dt: 251ms | tok/sec: 1,045,129 | mfu: 41.5% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.407736 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,380 | mfu: 47.4% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.312134 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,194 | mfu: 47.7% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 6.223767 | lrm: 1.00 | dt: 240ms | tok/sec: 1,091,548 | mfu: 43.4% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.139395 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,019 | mfu: 46.8% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.062325 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,344 | mfu: 46.5% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.991176 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,559 | mfu: 47.7% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 5.922832 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,149 | mfu: 47.3% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.864248 | lrm: 1.00 | dt: 225ms | tok/sec: 1,164,672 | mfu: 46.3% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.806580 | lrm: 1.00 | dt: 227ms | tok/sec: 1,154,207 | mfu: 45.9% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.755290 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,543 | mfu: 47.2% | epoch: 1 | remaining: 297s    
step 00025 (1.1%) | loss: 5.702327 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,174 | mfu: 47.6% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.655385 | lrm: 1.00 | dt: 225ms | tok/sec: 1,165,270 | mfu: 46.3% | epoch: 1 | remaining: 296s    
step 00027 (1.2%) | loss: 5.607152 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,165 | mfu: 46.6% | epoch: 1 | remaining: 296s    
step 00028 (1.3%) | loss: 5.566246 | lrm: 1.00 | dt: 288ms | tok/sec: 910,380 | mfu: 36.2% | epoch: 1 | remaining: 296s    
step 00029 (1.4%) | loss: 5.522894 | lrm: 1.00 | dt: 217ms | tok/sec: 1,208,739 | mfu: 48.0% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.478557 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,213 | mfu: 47.7% | epoch: 1 | remaining: 295s    
