Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 8537ms | tok/sec: 61,415 | mfu: 2.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.214421 | lrm: 1.00 | dt: 511ms | tok/sec: 1,025,122 | mfu: 44.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.006237 | lrm: 1.00 | dt: 543ms | tok/sec: 965,283 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.604208 | lrm: 1.00 | dt: 522ms | tok/sec: 1,004,883 | mfu: 43.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.163185 | lrm: 1.00 | dt: 541ms | tok/sec: 968,990 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.785977 | lrm: 1.00 | dt: 520ms | tok/sec: 1,009,120 | mfu: 43.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.475189 | lrm: 1.00 | dt: 536ms | tok/sec: 978,360 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.219937 | lrm: 1.00 | dt: 522ms | tok/sec: 1,003,772 | mfu: 43.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.000627 | lrm: 1.00 | dt: 538ms | tok/sec: 974,680 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.811263 | lrm: 1.00 | dt: 528ms | tok/sec: 993,472 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.647782 | lrm: 1.00 | dt: 534ms | tok/sec: 981,191 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.509326 | lrm: 1.00 | dt: 530ms | tok/sec: 988,381 | mfu: 42.8% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.385762 | lrm: 1.00 | dt: 533ms | tok/sec: 984,113 | mfu: 42.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.274762 | lrm: 1.00 | dt: 530ms | tok/sec: 989,066 | mfu: 42.8% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 6.181072 | lrm: 1.00 | dt: 531ms | tok/sec: 988,261 | mfu: 42.8% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 6.096798 | lrm: 1.00 | dt: 529ms | tok/sec: 990,196 | mfu: 42.9% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 6.024516 | lrm: 1.00 | dt: 532ms | tok/sec: 984,928 | mfu: 42.7% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.956378 | lrm: 1.00 | dt: 530ms | tok/sec: 988,440 | mfu: 42.8% | epoch: 1 | remaining: 296s    
step 00018 (1.2%) | loss: 5.894647 | lrm: 1.00 | dt: 529ms | tok/sec: 990,788 | mfu: 42.9% | epoch: 1 | remaining: 296s    
step 00019 (1.4%) | loss: 5.837850 | lrm: 1.00 | dt: 534ms | tok/sec: 981,413 | mfu: 42.5% | epoch: 1 | remaining: 295s    
step 00020 (1.6%) | loss: 5.786171 | lrm: 1.00 | dt: 530ms | tok/sec: 989,202 | mfu: 42.8% | epoch: 1 | remaining: 295s    
step 00021 (1.8%) | loss: 5.738546 | lrm: 1.00 | dt: 536ms | tok/sec: 978,556 | mfu: 42.4% | epoch: 1 | remaining: 294s    
step 00022 (1.9%) | loss: 5.696576 | lrm: 1.00 | dt: 531ms | tok/sec: 986,883 | mfu: 42.7% | epoch: 1 | remaining: 294s    
step 00023 (2.1%) | loss: 5.654800 | lrm: 1.00 | dt: 535ms | tok/sec: 980,727 | mfu: 42.5% | epoch: 1 | remaining: 293s    
step 00024 (2.3%) | loss: 5.615452 | lrm: 1.00 | dt: 534ms | tok/sec: 981,620 | mfu: 42.5% | epoch: 1 | remaining: 293s    
step 00025 (2.5%) | loss: 5.580424 | lrm: 1.00 | dt: 537ms | tok/sec: 975,982 | mfu: 42.3% | epoch: 1 | remaining: 292s    
step 00026 (2.7%) | loss: 5.547918 | lrm: 1.00 | dt: 533ms | tok/sec: 983,443 | mfu: 42.6% | epoch: 1 | remaining: 291s    
step 00027 (2.8%) | loss: 5.516702 | lrm: 1.00 | dt: 536ms | tok/sec: 978,616 | mfu: 42.4% | epoch: 1 | remaining: 291s    
step 00028 (3.0%) | loss: 5.488389 | lrm: 1.00 | dt: 535ms | tok/sec: 979,121 | mfu: 42.4% | epoch: 1 | remaining: 290s    
step 00029 (3.2%) | loss: 5.459386 | lrm: 1.00 | dt: 533ms | tok/sec: 983,296 | mfu: 42.6% | epoch: 1 | remaining: 290s    
step 00030 (3.4%) | loss: 5.429026 | lrm: 1.00 | dt: 530ms | tok/sec: 989,257 | mfu: 42.9% | epoch: 1 | remaining: 289s    
step 00031 (3.5%) | loss: 5.400362 | lrm: 1.00 | dt: 532ms | tok/sec: 985,904 | mfu: 42.7% | epoch: 1 | remaining: 289s    
step 00032 (3.7%) | loss: 5.375391 | lrm: 1.00 | dt: 532ms | tok/sec: 985,373 | mfu: 42.7% | epoch: 1 | remaining: 288s    
step 00033 (3.9%) | loss: 5.351057 | lrm: 1.00 | dt: 534ms | tok/sec: 981,384 | mfu: 42.5% | epoch: 1 | remaining: 288s    
step 00034 (4.1%) | loss: 5.321920 | lrm: 1.00 | dt: 533ms | tok/sec: 984,240 | mfu: 42.6% | epoch: 1 | remaining: 287s    
step 00035 (4.3%) | loss: 5.296894 | lrm: 1.00 | dt: 532ms | tok/sec: 985,948 | mfu: 42.7% | epoch: 1 | remaining: 287s    
step 00036 (4.4%) | loss: 5.271945 | lrm: 1.00 | dt: 533ms | tok/sec: 983,216 | mfu: 42.6% | epoch: 1 | remaining: 286s    
step 00037 (4.6%) | loss: 5.246619 | lrm: 1.00 | dt: 531ms | tok/sec: 986,975 | mfu: 42.8% | epoch: 1 | remaining: 286s    
step 00038 (4.8%) | loss: 5.220890 | lrm: 1.00 | dt: 533ms | tok/sec: 984,262 | mfu: 42.6% | epoch: 1 | remaining: 285s    
step 00039 (5.0%) | loss: 5.195711 | lrm: 1.00 | dt: 534ms | tok/sec: 981,458 | mfu: 42.5% | epoch: 1 | remaining: 285s    
step 00040 (5.1%) | loss: 5.169502 | lrm: 1.00 | dt: 534ms | tok/sec: 982,600 | mfu: 42.6% | epoch: 1 | remaining: 284s    
step 00041 (5.3%) | loss: 5.144427 | lrm: 1.00 | dt: 532ms | tok/sec: 985,564 | mfu: 42.7% | epoch: 1 | remaining: 283s    
step 00042 (5.5%) | loss: 5.119929 | lrm: 1.00 | dt: 534ms | tok/sec: 981,220 | mfu: 42.5% | epoch: 1 | remaining: 283s    
step 00043 (5.7%) | loss: 5.093607 | lrm: 1.00 | dt: 533ms | tok/sec: 984,356 | mfu: 42.6% | epoch: 1 | remaining: 282s    
step 00044 (5.9%) | loss: 5.067948 | lrm: 1.00 | dt: 534ms | tok/sec: 981,705 | mfu: 42.5% | epoch: 1 | remaining: 282s    
step 00045 (6.0%) | loss: 5.043159 | lrm: 1.00 | dt: 532ms | tok/sec: 985,866 | mfu: 42.7% | epoch: 1 | remaining: 281s    
step 00046 (6.2%) | loss: 5.018263 | lrm: 1.00 | dt: 534ms | tok/sec: 982,211 | mfu: 42.5% | epoch: 1 | remaining: 281s    
step 00047 (6.4%) | loss: 4.986822 | lrm: 1.00 | dt: 532ms | tok/sec: 984,647 | mfu: 42.7% | epoch: 1 | remaining: 280s    
step 00048 (6.6%) | loss: 4.967041 | lrm: 1.00 | dt: 529ms | tok/sec: 991,925 | mfu: 43.0% | epoch: 1 | remaining: 280s    
step 00049 (6.7%) | loss: 4.940131 | lrm: 1.00 | dt: 532ms | tok/sec: 985,830 | mfu: 42.7% | epoch: 1 | remaining: 279s    
step 00050 (6.9%) | loss: 4.912865 | lrm: 1.00 | dt: 530ms | tok/sec: 990,006 | mfu: 42.9% | epoch: 1 | remaining: 279s    
step 00051 (7.1%) | loss: 4.889536 | lrm: 1.00 | dt: 530ms | tok/sec: 988,495 | mfu: 42.8% | epoch: 1 | remaining: 278s    
step 00052 (7.3%) | loss: 4.866286 | lrm: 1.00 | dt: 534ms | tok/sec: 982,399 | mfu: 42.6% | epoch: 1 | remaining: 278s    
step 00053 (7.5%) | loss: 4.842567 | lrm: 1.00 | dt: 528ms | tok/sec: 992,409 | mfu: 43.0% | epoch: 1 | remaining: 277s    
step 00054 (7.6%) | loss: 4.817136 | lrm: 1.00 | dt: 530ms | tok/sec: 988,475 | mfu: 42.8% | epoch: 1 | remaining: 277s    
