Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 6852ms | tok/sec: 76,517 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854730 | lrm: 1.00 | dt: 306ms | tok/sec: 1,714,881 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442124 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,236 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971442 | lrm: 1.00 | dt: 338ms | tok/sec: 1,553,007 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578442 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,986 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248640 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,660 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997925 | lrm: 1.00 | dt: 357ms | tok/sec: 1,470,205 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787014 | lrm: 1.00 | dt: 348ms | tok/sec: 1,504,724 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606980 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,866 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455187 | lrm: 1.00 | dt: 370ms | tok/sec: 1,417,158 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325465 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,368 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217218 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,192 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120949 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,879 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.035261 | lrm: 1.00 | dt: 364ms | tok/sec: 1,439,898 | mfu: 34.8% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.963299 | lrm: 1.00 | dt: 370ms | tok/sec: 1,415,227 | mfu: 34.2% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.898660 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,891 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.842502 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,649 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.788062 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,316 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.739134 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,237 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.693654 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,825 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.651456 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,643 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.611109 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,311 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.575347 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,635 | mfu: 38.1% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.537982 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,329 | mfu: 39.1% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.502275 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,740 | mfu: 35.8% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.469731 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,787 | mfu: 40.2% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.438867 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,942 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.408602 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,203 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.380727 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,758 | mfu: 39.5% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.352274 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,858 | mfu: 39.8% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.321932 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,886 | mfu: 39.1% | epoch: 1 | remaining: 293s    
