Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 50,332,416
  scalars                 : 24
  total                   : 83,886,872
Estimated FLOPs per token: 3.932206e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011158 | lrm: 1.00 | dt: 21824ms | tok/sec: 12,011 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867697 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,970 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.482584 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,577 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.025463 | lrm: 1.00 | dt: 263ms | tok/sec: 997,690 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.643255 | lrm: 1.00 | dt: 287ms | tok/sec: 912,894 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.311692 | lrm: 1.00 | dt: 266ms | tok/sec: 983,762 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.060067 | lrm: 1.00 | dt: 263ms | tok/sec: 996,637 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.858791 | lrm: 1.00 | dt: 271ms | tok/sec: 968,909 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.681636 | lrm: 1.00 | dt: 279ms | tok/sec: 938,172 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.533856 | lrm: 1.00 | dt: 265ms | tok/sec: 989,483 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.410779 | lrm: 1.00 | dt: 262ms | tok/sec: 998,982 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.301721 | lrm: 1.00 | dt: 276ms | tok/sec: 951,290 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.200763 | lrm: 1.00 | dt: 286ms | tok/sec: 916,982 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.121759 | lrm: 1.00 | dt: 300ms | tok/sec: 872,367 | mfu: 34.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 6.047392 | lrm: 1.00 | dt: 277ms | tok/sec: 948,044 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.981102 | lrm: 1.00 | dt: 301ms | tok/sec: 871,601 | mfu: 34.6% | epoch: 1 | remaining: 299s    
step 00016 (0.5%) | loss: 5.924335 | lrm: 1.00 | dt: 300ms | tok/sec: 873,943 | mfu: 34.7% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.867527 | lrm: 1.00 | dt: 265ms | tok/sec: 989,862 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.814550 | lrm: 1.00 | dt: 264ms | tok/sec: 992,142 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00019 (0.8%) | loss: 5.766633 | lrm: 1.00 | dt: 303ms | tok/sec: 865,431 | mfu: 34.4% | epoch: 1 | remaining: 297s    
step 00020 (0.9%) | loss: 5.723157 | lrm: 1.00 | dt: 290ms | tok/sec: 903,020 | mfu: 35.9% | epoch: 1 | remaining: 297s    
step 00021 (1.0%) | loss: 5.680174 | lrm: 1.00 | dt: 263ms | tok/sec: 998,560 | mfu: 39.7% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 5.645087 | lrm: 1.00 | dt: 285ms | tok/sec: 921,218 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 5.607768 | lrm: 1.00 | dt: 277ms | tok/sec: 947,598 | mfu: 37.7% | epoch: 1 | remaining: 296s    
step 00024 (1.2%) | loss: 5.574854 | lrm: 1.00 | dt: 306ms | tok/sec: 856,400 | mfu: 34.0% | epoch: 1 | remaining: 296s    
step 00025 (1.3%) | loss: 5.539271 | lrm: 1.00 | dt: 268ms | tok/sec: 979,711 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00026 (1.4%) | loss: 5.508349 | lrm: 1.00 | dt: 264ms | tok/sec: 994,066 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00027 (1.5%) | loss: 5.476501 | lrm: 1.00 | dt: 314ms | tok/sec: 836,085 | mfu: 33.2% | epoch: 1 | remaining: 295s    
step 00028 (1.6%) | loss: 5.449230 | lrm: 1.00 | dt: 331ms | tok/sec: 792,892 | mfu: 31.5% | epoch: 1 | remaining: 295s    
step 00029 (1.7%) | loss: 5.417716 | lrm: 1.00 | dt: 301ms | tok/sec: 870,784 | mfu: 34.6% | epoch: 1 | remaining: 295s    
step 00030 (1.8%) | loss: 5.383730 | lrm: 1.00 | dt: 262ms | tok/sec: 998,727 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00031 (1.9%) | loss: 5.357115 | lrm: 1.00 | dt: 277ms | tok/sec: 947,326 | mfu: 37.6% | epoch: 1 | remaining: 294s    
step 00032 (2.0%) | loss: 5.329381 | lrm: 1.00 | dt: 287ms | tok/sec: 913,823 | mfu: 36.3% | epoch: 1 | remaining: 294s    
step 00033 (2.1%) | loss: 5.305425 | lrm: 1.00 | dt: 266ms | tok/sec: 986,535 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00034 (2.2%) | loss: 5.277131 | lrm: 1.00 | dt: 266ms | tok/sec: 985,210 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00035 (2.3%) | loss: 5.247711 | lrm: 1.00 | dt: 279ms | tok/sec: 940,177 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00036 (2.4%) | loss: 5.220612 | lrm: 1.00 | dt: 308ms | tok/sec: 849,975 | mfu: 33.8% | epoch: 1 | remaining: 293s    
step 00037 (2.5%) | loss: 5.194841 | lrm: 1.00 | dt: 293ms | tok/sec: 896,180 | mfu: 35.6% | epoch: 1 | remaining: 292s    
step 00038 (2.6%) | loss: 5.167298 | lrm: 1.00 | dt: 327ms | tok/sec: 800,885 | mfu: 31.8% | epoch: 1 | remaining: 292s    
step 00039 (2.7%) | loss: 5.141881 | lrm: 1.00 | dt: 272ms | tok/sec: 963,393 | mfu: 38.3% | epoch: 1 | remaining: 292s    
