Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 9056ms | tok/sec: 57,896 | mfu: 2.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.214421 | lrm: 1.00 | dt: 517ms | tok/sec: 1,013,673 | mfu: 43.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.006236 | lrm: 1.00 | dt: 554ms | tok/sec: 946,186 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.604196 | lrm: 1.00 | dt: 524ms | tok/sec: 1,000,154 | mfu: 43.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.163186 | lrm: 1.00 | dt: 545ms | tok/sec: 961,672 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.785988 | lrm: 1.00 | dt: 529ms | tok/sec: 991,821 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.475200 | lrm: 1.00 | dt: 549ms | tok/sec: 955,267 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.219967 | lrm: 1.00 | dt: 536ms | tok/sec: 978,739 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.000637 | lrm: 1.00 | dt: 549ms | tok/sec: 954,898 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.811266 | lrm: 1.00 | dt: 536ms | tok/sec: 978,008 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.647780 | lrm: 1.00 | dt: 546ms | tok/sec: 959,762 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.509317 | lrm: 1.00 | dt: 541ms | tok/sec: 968,570 | mfu: 42.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.385746 | lrm: 1.00 | dt: 545ms | tok/sec: 962,784 | mfu: 41.7% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.274746 | lrm: 1.00 | dt: 542ms | tok/sec: 966,715 | mfu: 41.9% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 6.181058 | lrm: 1.00 | dt: 544ms | tok/sec: 964,295 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 6.096786 | lrm: 1.00 | dt: 542ms | tok/sec: 966,748 | mfu: 41.9% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 6.024491 | lrm: 1.00 | dt: 540ms | tok/sec: 970,159 | mfu: 42.0% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.956352 | lrm: 1.00 | dt: 545ms | tok/sec: 962,805 | mfu: 41.7% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.894612 | lrm: 1.00 | dt: 540ms | tok/sec: 971,678 | mfu: 42.1% | epoch: 1 | remaining: 296s    
step 00019 (1.4%) | loss: 5.837798 | lrm: 1.00 | dt: 546ms | tok/sec: 960,463 | mfu: 41.6% | epoch: 1 | remaining: 295s    
step 00020 (1.6%) | loss: 5.786128 | lrm: 1.00 | dt: 542ms | tok/sec: 967,904 | mfu: 41.9% | epoch: 1 | remaining: 295s    
step 00021 (1.8%) | loss: 5.738498 | lrm: 1.00 | dt: 547ms | tok/sec: 958,955 | mfu: 41.5% | epoch: 1 | remaining: 294s    
step 00022 (2.0%) | loss: 5.696501 | lrm: 1.00 | dt: 542ms | tok/sec: 966,458 | mfu: 41.9% | epoch: 1 | remaining: 293s    
step 00023 (2.2%) | loss: 5.654682 | lrm: 1.00 | dt: 544ms | tok/sec: 964,482 | mfu: 41.8% | epoch: 1 | remaining: 293s    
step 00024 (2.4%) | loss: 5.615271 | lrm: 1.00 | dt: 544ms | tok/sec: 964,181 | mfu: 41.8% | epoch: 1 | remaining: 292s    
step 00025 (2.5%) | loss: 5.580225 | lrm: 1.00 | dt: 541ms | tok/sec: 968,739 | mfu: 42.0% | epoch: 1 | remaining: 292s    
step 00026 (2.7%) | loss: 5.547715 | lrm: 1.00 | dt: 547ms | tok/sec: 957,761 | mfu: 41.5% | epoch: 1 | remaining: 291s    
step 00027 (2.9%) | loss: 5.516450 | lrm: 1.00 | dt: 542ms | tok/sec: 967,771 | mfu: 41.9% | epoch: 1 | remaining: 291s    
step 00028 (3.1%) | loss: 5.488070 | lrm: 1.00 | dt: 547ms | tok/sec: 958,307 | mfu: 41.5% | epoch: 1 | remaining: 290s    
step 00029 (3.3%) | loss: 5.459014 | lrm: 1.00 | dt: 541ms | tok/sec: 968,763 | mfu: 42.0% | epoch: 1 | remaining: 290s    
step 00030 (3.4%) | loss: 5.428619 | lrm: 1.00 | dt: 545ms | tok/sec: 962,187 | mfu: 41.7% | epoch: 1 | remaining: 289s    
