Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.107699e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 6766ms | tok/sec: 38,747 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867297 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,380 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485869 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,878 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033769 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,357 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654635 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,597 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322268 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,178 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069449 | lrm: 1.00 | dt: 175ms | tok/sec: 1,496,923 | mfu: 31.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864498 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,523 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690032 | lrm: 1.00 | dt: 180ms | tok/sec: 1,458,112 | mfu: 31.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541760 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,480 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418445 | lrm: 1.00 | dt: 182ms | tok/sec: 1,439,790 | mfu: 30.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309352 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,326 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211584 | lrm: 1.00 | dt: 177ms | tok/sec: 1,483,751 | mfu: 31.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.129253 | lrm: 1.00 | dt: 179ms | tok/sec: 1,460,683 | mfu: 31.1% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.056285 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,874 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.989151 | lrm: 1.00 | dt: 335ms | tok/sec: 782,571 | mfu: 16.7% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.929849 | lrm: 1.00 | dt: 239ms | tok/sec: 1,094,614 | mfu: 23.3% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.872604 | lrm: 1.00 | dt: 210ms | tok/sec: 1,248,191 | mfu: 26.6% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.822390 | lrm: 1.00 | dt: 248ms | tok/sec: 1,058,997 | mfu: 22.6% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.775193 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,058 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.730988 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,035 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.690849 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,020 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.655728 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,813 | mfu: 34.0% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.621772 | lrm: 1.00 | dt: 184ms | tok/sec: 1,425,683 | mfu: 30.4% | epoch: 1 | remaining: 297s    
step 00024 (0.8%) | loss: 5.590327 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,036 | mfu: 34.7% | epoch: 1 | remaining: 297s    
step 00025 (0.9%) | loss: 5.558499 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,257 | mfu: 35.6% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.527450 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,295 | mfu: 35.5% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.497231 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,236 | mfu: 34.2% | epoch: 1 | remaining: 297s    
step 00028 (1.1%) | loss: 5.470806 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,180 | mfu: 34.1% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.444437 | lrm: 1.00 | dt: 166ms | tok/sec: 1,581,707 | mfu: 33.7% | epoch: 1 | remaining: 297s    
step 00030 (1.2%) | loss: 5.415219 | lrm: 1.00 | dt: 224ms | tok/sec: 1,168,081 | mfu: 24.9% | epoch: 1 | remaining: 296s    
