Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7031ms | tok/sec: 74,566 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.856584 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,604 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.431912 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,052 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.959793 | lrm: 1.00 | dt: 388ms | tok/sec: 1,350,506 | mfu: 32.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.556963 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,912 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.229995 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,406 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.978925 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,491 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.766776 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,919 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.587643 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,585 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.437131 | lrm: 1.00 | dt: 404ms | tok/sec: 1,296,577 | mfu: 31.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.309201 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,087 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.203492 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,427 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.111659 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,521 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.028151 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,580 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.956026 | lrm: 1.00 | dt: 418ms | tok/sec: 1,254,520 | mfu: 30.3% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.890049 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,572 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.832765 | lrm: 1.00 | dt: 455ms | tok/sec: 1,151,408 | mfu: 27.8% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.776876 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,199 | mfu: 38.5% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | loss: 5.726222 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,011 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | loss: 5.678748 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,261 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00020 (1.1%) | loss: 5.634839 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,790 | mfu: 38.8% | epoch: 1 | remaining: 296s    
step 00021 (1.2%) | loss: 5.592562 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,286 | mfu: 39.4% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.553662 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,578 | mfu: 38.3% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.512611 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,419 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00024 (1.5%) | loss: 5.473952 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,753 | mfu: 39.3% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.437719 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,347 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.402915 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,122 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00027 (1.8%) | loss: 5.369813 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,596 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.339300 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,997 | mfu: 38.6% | epoch: 1 | remaining: 294s    
step 00029 (2.1%) | loss: 5.307369 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,826 | mfu: 37.6% | epoch: 1 | remaining: 293s    
step 00030 (2.2%) | loss: 5.273383 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,810 | mfu: 38.3% | epoch: 1 | remaining: 293s    
step 00031 (2.3%) | loss: 5.239749 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,579 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00032 (2.4%) | loss: 5.208046 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,100 | mfu: 38.3% | epoch: 1 | remaining: 293s    
step 00033 (2.5%) | loss: 5.178914 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,428 | mfu: 38.8% | epoch: 1 | remaining: 292s    
step 00034 (2.6%) | loss: 5.144325 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,378 | mfu: 39.2% | epoch: 1 | remaining: 292s    
step 00035 (2.7%) | loss: 5.113775 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,793 | mfu: 39.0% | epoch: 1 | remaining: 292s    
step 00036 (2.8%) | loss: 5.082761 | lrm: 1.00 | dt: 355ms | tok/sec: 1,477,694 | mfu: 35.7% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 5.052508 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,740 | mfu: 39.1% | epoch: 1 | remaining: 291s    
step 00038 (3.1%) | loss: 5.022309 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,249 | mfu: 39.1% | epoch: 1 | remaining: 291s    
step 00039 (3.2%) | loss: 4.994099 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,307 | mfu: 38.6% | epoch: 1 | remaining: 290s    
step 00040 (3.3%) | loss: 4.966035 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,087 | mfu: 39.4% | epoch: 1 | remaining: 290s    
step 00041 (3.4%) | loss: 4.936315 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,086 | mfu: 39.0% | epoch: 1 | remaining: 290s    
step 00042 (3.5%) | loss: 4.907361 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,892 | mfu: 38.6% | epoch: 1 | remaining: 289s    
step 00043 (3.6%) | loss: 4.876701 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,654 | mfu: 36.7% | epoch: 1 | remaining: 289s    
step 00044 (3.7%) | loss: 4.847261 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,927 | mfu: 35.1% | epoch: 1 | remaining: 289s    
step 00045 (3.8%) | loss: 4.817496 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,708 | mfu: 38.7% | epoch: 1 | remaining: 288s    
step 00046 (3.9%) | loss: 4.788414 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,383 | mfu: 38.9% | epoch: 1 | remaining: 288s    
step 00047 (4.0%) | loss: 4.751773 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,554 | mfu: 37.4% | epoch: 1 | remaining: 288s    
step 00048 (4.2%) | loss: 4.727894 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,028 | mfu: 35.9% | epoch: 1 | remaining: 287s    
step 00049 (4.3%) | loss: 4.696945 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,218 | mfu: 39.8% | epoch: 1 | remaining: 287s    
step 00050 (4.4%) | loss: 4.666241 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,322 | mfu: 38.5% | epoch: 1 | remaining: 287s    
step 00051 (4.5%) | loss: 4.638812 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,735 | mfu: 38.0% | epoch: 1 | remaining: 286s    
step 00052 (4.6%) | loss: 4.608426 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,261 | mfu: 38.8% | epoch: 1 | remaining: 286s    
step 00053 (4.7%) | loss: 4.580042 | lrm: 1.00 | dt: 367ms | tok/sec: 1,427,326 | mfu: 34.5% | epoch: 1 | remaining: 285s    
step 00054 (4.8%) | loss: 4.550778 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,682 | mfu: 39.0% | epoch: 1 | remaining: 285s    
step 00055 (4.9%) | loss: 4.523162 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,871 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00056 (5.1%) | loss: 4.500365 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,505 | mfu: 37.7% | epoch: 1 | remaining: 285s    
step 00057 (5.2%) | loss: 4.474695 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,020 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00058 (5.3%) | loss: 4.443646 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,993 | mfu: 39.6% | epoch: 1 | remaining: 284s    
step 00059 (5.4%) | loss: 4.421679 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,553 | mfu: 38.2% | epoch: 1 | remaining: 284s    
step 00060 (5.5%) | loss: 4.399645 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,049 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00061 (5.6%) | loss: 4.375064 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,711 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00062 (5.7%) | loss: 4.354643 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,175 | mfu: 38.5% | epoch: 1 | remaining: 283s    
