Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 6971ms | tok/sec: 75,207 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.857531 | lrm: 1.00 | dt: 309ms | tok/sec: 1,698,260 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.427242 | lrm: 1.00 | dt: 310ms | tok/sec: 1,688,861 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.955800 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,515 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.550475 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,214 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.225237 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,737 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.973781 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,238 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.762518 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,562 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.584661 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,323 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.434769 | lrm: 1.00 | dt: 372ms | tok/sec: 1,410,586 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.306544 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,293 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.198773 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,479 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.102821 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,881 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.017885 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,973 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.945772 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,396 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.881549 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,554 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.828881 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,062 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.773882 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,699 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.722765 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,810 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.674991 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,212 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.629868 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,996 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.585937 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,243 | mfu: 32.1% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.546749 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,785 | mfu: 39.1% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.505492 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,866 | mfu: 40.4% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.465197 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,870 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.427648 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,940 | mfu: 39.1% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.393635 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,493 | mfu: 40.4% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.359938 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,780 | mfu: 39.2% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.327218 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,168 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.293938 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,713 | mfu: 37.9% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.259272 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,446 | mfu: 39.9% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.225239 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,034 | mfu: 39.0% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.193451 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,203 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.162862 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,302 | mfu: 39.9% | epoch: 1 | remaining: 293s    
step 00034 (2.5%) | loss: 5.126434 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,950 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.095813 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,711 | mfu: 39.6% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 5.067235 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,135 | mfu: 39.3% | epoch: 1 | remaining: 292s    
step 00037 (2.8%) | loss: 5.037619 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,445 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00038 (2.9%) | loss: 5.007142 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,038 | mfu: 39.2% | epoch: 1 | remaining: 291s    
step 00039 (3.0%) | loss: 4.976995 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,078 | mfu: 40.0% | epoch: 1 | remaining: 291s    
step 00040 (3.1%) | loss: 4.944887 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,412 | mfu: 39.3% | epoch: 1 | remaining: 290s    
step 00041 (3.2%) | loss: 4.914094 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,284 | mfu: 39.2% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 4.886528 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,474 | mfu: 39.6% | epoch: 1 | remaining: 290s    
step 00043 (3.5%) | loss: 4.859549 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,833 | mfu: 34.5% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 4.832222 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,834 | mfu: 38.0% | epoch: 1 | remaining: 289s    
step 00045 (3.7%) | loss: 4.802889 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,992 | mfu: 39.3% | epoch: 1 | remaining: 289s    
step 00046 (3.8%) | loss: 4.773611 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,098 | mfu: 39.1% | epoch: 1 | remaining: 288s    
step 00047 (3.9%) | loss: 4.735547 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,216 | mfu: 39.7% | epoch: 1 | remaining: 288s    
step 00048 (4.0%) | loss: 4.710627 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,093 | mfu: 39.7% | epoch: 1 | remaining: 288s    
step 00049 (4.1%) | loss: 4.679707 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,168 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00050 (4.2%) | loss: 4.649645 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,396 | mfu: 39.2% | epoch: 1 | remaining: 287s    
step 00051 (4.3%) | loss: 4.622378 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,744 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00052 (4.4%) | loss: 4.591621 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,755 | mfu: 39.6% | epoch: 1 | remaining: 286s    
step 00053 (4.6%) | loss: 4.564029 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,913 | mfu: 39.4% | epoch: 1 | remaining: 286s    
step 00054 (4.7%) | loss: 4.536146 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,527 | mfu: 39.6% | epoch: 1 | remaining: 286s    
step 00055 (4.8%) | loss: 4.506811 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,402 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00056 (4.9%) | loss: 4.482949 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,423 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00057 (5.0%) | loss: 4.457231 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,289 | mfu: 36.9% | epoch: 1 | remaining: 285s    
step 00058 (5.1%) | loss: 4.428011 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,780 | mfu: 39.5% | epoch: 1 | remaining: 284s    
step 00059 (5.2%) | loss: 4.408282 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,493 | mfu: 39.1% | epoch: 1 | remaining: 284s    
step 00060 (5.3%) | loss: 4.386512 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,481 | mfu: 39.0% | epoch: 1 | remaining: 284s    
step 00061 (5.4%) | loss: 4.359483 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,422 | mfu: 39.8% | epoch: 1 | remaining: 283s    
step 00062 (5.5%) | loss: 4.337207 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,995 | mfu: 39.9% | epoch: 1 | remaining: 283s    
