Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 5, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 18,874,368
  lm_head                 : 6,291,456
  transformer_matrices    : 35,390,016
  scalars                 : 10
  total                   : 66,847,306
Estimated FLOPs per token: 2.949155e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011234 | lrm: 1.00 | dt: 21227ms | tok/sec: 12,349 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.224709 | lrm: 1.00 | dt: 169ms | tok/sec: 1,551,104 | mfu: 46.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.071721 | lrm: 1.00 | dt: 175ms | tok/sec: 1,500,527 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.705622 | lrm: 1.00 | dt: 173ms | tok/sec: 1,516,597 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.425466 | lrm: 1.00 | dt: 172ms | tok/sec: 1,523,278 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.139690 | lrm: 1.00 | dt: 180ms | tok/sec: 1,454,694 | mfu: 43.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.885668 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,355 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.679138 | lrm: 1.00 | dt: 201ms | tok/sec: 1,304,231 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.464830 | lrm: 1.00 | dt: 230ms | tok/sec: 1,139,871 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.259915 | lrm: 1.00 | dt: 186ms | tok/sec: 1,406,400 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.080699 | lrm: 1.00 | dt: 183ms | tok/sec: 1,435,453 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.911447 | lrm: 1.00 | dt: 173ms | tok/sec: 1,515,758 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.756591 | lrm: 1.00 | dt: 175ms | tok/sec: 1,501,847 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.623594 | lrm: 1.00 | dt: 178ms | tok/sec: 1,470,088 | mfu: 43.8% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.503628 | lrm: 1.00 | dt: 183ms | tok/sec: 1,430,041 | mfu: 42.6% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.393677 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,810 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 6.296404 | lrm: 1.00 | dt: 176ms | tok/sec: 1,492,538 | mfu: 44.5% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 6.206548 | lrm: 1.00 | dt: 180ms | tok/sec: 1,459,899 | mfu: 43.5% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 6.125088 | lrm: 1.00 | dt: 215ms | tok/sec: 1,217,773 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 6.050505 | lrm: 1.00 | dt: 172ms | tok/sec: 1,520,916 | mfu: 45.3% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.981650 | lrm: 1.00 | dt: 175ms | tok/sec: 1,494,112 | mfu: 44.5% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.918000 | lrm: 1.00 | dt: 179ms | tok/sec: 1,463,656 | mfu: 43.6% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.860239 | lrm: 1.00 | dt: 177ms | tok/sec: 1,480,130 | mfu: 44.1% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.806235 | lrm: 1.00 | dt: 185ms | tok/sec: 1,418,823 | mfu: 42.3% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.756839 | lrm: 1.00 | dt: 180ms | tok/sec: 1,453,832 | mfu: 43.3% | epoch: 1 | remaining: 297s    
step 00025 (0.8%) | loss: 5.707230 | lrm: 1.00 | dt: 178ms | tok/sec: 1,474,174 | mfu: 43.9% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.660309 | lrm: 1.00 | dt: 180ms | tok/sec: 1,455,516 | mfu: 43.4% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.615030 | lrm: 1.00 | dt: 187ms | tok/sec: 1,403,238 | mfu: 41.8% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.573810 | lrm: 1.00 | dt: 188ms | tok/sec: 1,396,150 | mfu: 41.6% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.534068 | lrm: 1.00 | dt: 180ms | tok/sec: 1,453,968 | mfu: 43.3% | epoch: 1 | remaining: 297s    
step 00030 (1.2%) | loss: 5.492536 | lrm: 1.00 | dt: 176ms | tok/sec: 1,488,247 | mfu: 44.4% | epoch: 1 | remaining: 296s    
