Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,600
  scalars                 : 18
  total                   : 80,937,778
Estimated FLOPs per token: 3.440688e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 10332ms | tok/sec: 50,745 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.830743 | lrm: 1.00 | dt: 454ms | tok/sec: 1,154,060 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.384492 | lrm: 1.00 | dt: 476ms | tok/sec: 1,102,367 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.893742 | lrm: 1.00 | dt: 570ms | tok/sec: 919,721 | mfu: 32.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.493615 | lrm: 1.00 | dt: 459ms | tok/sec: 1,142,302 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.169713 | lrm: 1.00 | dt: 503ms | tok/sec: 1,043,061 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.924986 | lrm: 1.00 | dt: 483ms | tok/sec: 1,086,377 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.716154 | lrm: 1.00 | dt: 485ms | tok/sec: 1,081,190 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.539408 | lrm: 1.00 | dt: 474ms | tok/sec: 1,106,603 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.392420 | lrm: 1.00 | dt: 472ms | tok/sec: 1,111,648 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.267069 | lrm: 1.00 | dt: 472ms | tok/sec: 1,110,369 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.162401 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,441 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.069379 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,103 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 5.986304 | lrm: 1.00 | dt: 507ms | tok/sec: 1,033,315 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 5.916834 | lrm: 1.00 | dt: 463ms | tok/sec: 1,131,471 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 5.854464 | lrm: 1.00 | dt: 478ms | tok/sec: 1,096,810 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.799572 | lrm: 1.00 | dt: 468ms | tok/sec: 1,120,420 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.745788 | lrm: 1.00 | dt: 495ms | tok/sec: 1,058,729 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 5.697297 | lrm: 1.00 | dt: 498ms | tok/sec: 1,052,926 | mfu: 36.6% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 5.651798 | lrm: 1.00 | dt: 518ms | tok/sec: 1,012,801 | mfu: 35.2% | epoch: 1 | remaining: 296s    
step 00020 (1.5%) | loss: 5.609074 | lrm: 1.00 | dt: 485ms | tok/sec: 1,081,502 | mfu: 37.6% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.567246 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,641 | mfu: 38.0% | epoch: 1 | remaining: 295s    
step 00022 (1.8%) | loss: 5.529827 | lrm: 1.00 | dt: 509ms | tok/sec: 1,029,253 | mfu: 35.8% | epoch: 1 | remaining: 294s    
step 00023 (2.0%) | loss: 5.490208 | lrm: 1.00 | dt: 472ms | tok/sec: 1,109,850 | mfu: 38.6% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.451917 | lrm: 1.00 | dt: 481ms | tok/sec: 1,089,986 | mfu: 37.9% | epoch: 1 | remaining: 293s    
step 00025 (2.3%) | loss: 5.416641 | lrm: 1.00 | dt: 469ms | tok/sec: 1,116,761 | mfu: 38.8% | epoch: 1 | remaining: 293s    
step 00026 (2.4%) | loss: 5.382880 | lrm: 1.00 | dt: 476ms | tok/sec: 1,101,389 | mfu: 38.3% | epoch: 1 | remaining: 292s    
step 00027 (2.6%) | loss: 5.349616 | lrm: 1.00 | dt: 475ms | tok/sec: 1,103,976 | mfu: 38.4% | epoch: 1 | remaining: 292s    
step 00028 (2.7%) | loss: 5.318925 | lrm: 1.00 | dt: 474ms | tok/sec: 1,105,329 | mfu: 38.4% | epoch: 1 | remaining: 291s    
step 00029 (2.9%) | loss: 5.287551 | lrm: 1.00 | dt: 493ms | tok/sec: 1,063,861 | mfu: 37.0% | epoch: 1 | remaining: 291s    
step 00030 (3.1%) | loss: 5.254447 | lrm: 1.00 | dt: 472ms | tok/sec: 1,111,107 | mfu: 38.6% | epoch: 1 | remaining: 290s    
