Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 8730ms | tok/sec: 60,058 | mfu: 2.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.214421 | lrm: 1.00 | dt: 516ms | tok/sec: 1,015,631 | mfu: 44.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.006233 | lrm: 1.00 | dt: 541ms | tok/sec: 968,945 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.604207 | lrm: 1.00 | dt: 522ms | tok/sec: 1,003,477 | mfu: 43.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.163189 | lrm: 1.00 | dt: 540ms | tok/sec: 970,390 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.785994 | lrm: 1.00 | dt: 528ms | tok/sec: 992,529 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.475213 | lrm: 1.00 | dt: 542ms | tok/sec: 967,483 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.219982 | lrm: 1.00 | dt: 562ms | tok/sec: 932,370 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.000655 | lrm: 1.00 | dt: 540ms | tok/sec: 970,673 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.811272 | lrm: 1.00 | dt: 535ms | tok/sec: 979,896 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.647781 | lrm: 1.00 | dt: 531ms | tok/sec: 987,362 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.509322 | lrm: 1.00 | dt: 537ms | tok/sec: 976,547 | mfu: 42.3% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.385756 | lrm: 1.00 | dt: 533ms | tok/sec: 983,574 | mfu: 42.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.274754 | lrm: 1.00 | dt: 537ms | tok/sec: 976,452 | mfu: 42.3% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 6.181062 | lrm: 1.00 | dt: 534ms | tok/sec: 982,462 | mfu: 42.6% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 6.096785 | lrm: 1.00 | dt: 538ms | tok/sec: 974,318 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 6.024499 | lrm: 1.00 | dt: 533ms | tok/sec: 983,670 | mfu: 42.6% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.956376 | lrm: 1.00 | dt: 538ms | tok/sec: 975,113 | mfu: 42.2% | epoch: 1 | remaining: 296s    
step 00018 (1.2%) | loss: 5.894643 | lrm: 1.00 | dt: 534ms | tok/sec: 982,576 | mfu: 42.6% | epoch: 1 | remaining: 296s    
step 00019 (1.4%) | loss: 5.837828 | lrm: 1.00 | dt: 535ms | tok/sec: 979,207 | mfu: 42.4% | epoch: 1 | remaining: 295s    
step 00020 (1.6%) | loss: 5.786144 | lrm: 1.00 | dt: 536ms | tok/sec: 977,901 | mfu: 42.4% | epoch: 1 | remaining: 295s    
step 00021 (1.8%) | loss: 5.738509 | lrm: 1.00 | dt: 535ms | tok/sec: 980,238 | mfu: 42.5% | epoch: 1 | remaining: 294s    
step 00022 (2.0%) | loss: 5.696527 | lrm: 1.00 | dt: 534ms | tok/sec: 981,147 | mfu: 42.5% | epoch: 1 | remaining: 294s    
step 00023 (2.1%) | loss: 5.654708 | lrm: 1.00 | dt: 536ms | tok/sec: 979,008 | mfu: 42.4% | epoch: 1 | remaining: 293s    
step 00024 (2.3%) | loss: 5.615297 | lrm: 1.00 | dt: 540ms | tok/sec: 970,947 | mfu: 42.1% | epoch: 1 | remaining: 293s    
step 00025 (2.5%) | loss: 5.580252 | lrm: 1.00 | dt: 539ms | tok/sec: 971,861 | mfu: 42.1% | epoch: 1 | remaining: 292s    
step 00026 (2.7%) | loss: 5.547767 | lrm: 1.00 | dt: 537ms | tok/sec: 975,933 | mfu: 42.3% | epoch: 1 | remaining: 291s    
step 00027 (2.9%) | loss: 5.516502 | lrm: 1.00 | dt: 560ms | tok/sec: 936,036 | mfu: 40.5% | epoch: 1 | remaining: 291s    
step 00028 (3.0%) | loss: 5.488125 | lrm: 1.00 | dt: 531ms | tok/sec: 986,985 | mfu: 42.8% | epoch: 1 | remaining: 290s    
step 00029 (3.2%) | loss: 5.459098 | lrm: 1.00 | dt: 540ms | tok/sec: 970,964 | mfu: 42.1% | epoch: 1 | remaining: 290s    
step 00030 (3.4%) | loss: 5.428677 | lrm: 1.00 | dt: 532ms | tok/sec: 986,164 | mfu: 42.7% | epoch: 1 | remaining: 289s    
step 00031 (3.6%) | loss: 5.399900 | lrm: 1.00 | dt: 543ms | tok/sec: 966,145 | mfu: 41.8% | epoch: 1 | remaining: 289s    
step 00032 (3.8%) | loss: 5.374765 | lrm: 1.00 | dt: 534ms | tok/sec: 981,080 | mfu: 42.5% | epoch: 1 | remaining: 288s    
step 00033 (3.9%) | loss: 5.350398 | lrm: 1.00 | dt: 537ms | tok/sec: 975,641 | mfu: 42.3% | epoch: 1 | remaining: 288s    
step 00034 (4.1%) | loss: 5.321341 | lrm: 1.00 | dt: 534ms | tok/sec: 981,129 | mfu: 42.5% | epoch: 1 | remaining: 287s    
step 00035 (4.3%) | loss: 5.296491 | lrm: 1.00 | dt: 539ms | tok/sec: 972,207 | mfu: 42.1% | epoch: 1 | remaining: 287s    
step 00036 (4.5%) | loss: 5.271704 | lrm: 1.00 | dt: 535ms | tok/sec: 979,744 | mfu: 42.4% | epoch: 1 | remaining: 286s    
step 00037 (4.7%) | loss: 5.246273 | lrm: 1.00 | dt: 537ms | tok/sec: 976,709 | mfu: 42.3% | epoch: 1 | remaining: 286s    
step 00038 (4.8%) | loss: 5.220353 | lrm: 1.00 | dt: 537ms | tok/sec: 975,719 | mfu: 42.3% | epoch: 1 | remaining: 285s    
step 00039 (5.0%) | loss: 5.195059 | lrm: 1.00 | dt: 540ms | tok/sec: 971,078 | mfu: 42.1% | epoch: 1 | remaining: 284s    
step 00040 (5.2%) | loss: 5.168819 | lrm: 1.00 | dt: 536ms | tok/sec: 977,861 | mfu: 42.4% | epoch: 1 | remaining: 284s    
step 00041 (5.4%) | loss: 5.143758 | lrm: 1.00 | dt: 539ms | tok/sec: 971,969 | mfu: 42.1% | epoch: 1 | remaining: 283s    
step 00042 (5.6%) | loss: 5.119247 | lrm: 1.00 | dt: 540ms | tok/sec: 971,724 | mfu: 42.1% | epoch: 1 | remaining: 283s    
step 00043 (5.7%) | loss: 5.092880 | lrm: 1.00 | dt: 540ms | tok/sec: 971,530 | mfu: 42.1% | epoch: 1 | remaining: 282s    
step 00044 (5.9%) | loss: 5.067092 | lrm: 1.00 | dt: 538ms | tok/sec: 974,256 | mfu: 42.2% | epoch: 1 | remaining: 282s    
step 00045 (6.1%) | loss: 5.042143 | lrm: 1.00 | dt: 541ms | tok/sec: 968,747 | mfu: 42.0% | epoch: 1 | remaining: 281s    
step 00046 (6.3%) | loss: 5.017084 | lrm: 1.00 | dt: 535ms | tok/sec: 980,888 | mfu: 42.5% | epoch: 1 | remaining: 281s    
step 00047 (6.4%) | loss: 4.985614 | lrm: 1.00 | dt: 537ms | tok/sec: 976,870 | mfu: 42.3% | epoch: 1 | remaining: 280s    
