Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 7291ms | tok/sec: 35,953 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867616 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,022 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.488853 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,251 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.042273 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,209 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.668635 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,692 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.337269 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,653 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.082020 | lrm: 1.00 | dt: 181ms | tok/sec: 1,447,243 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.875811 | lrm: 1.00 | dt: 227ms | tok/sec: 1,153,664 | mfu: 27.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.701951 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,988 | mfu: 31.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.553279 | lrm: 1.00 | dt: 179ms | tok/sec: 1,461,218 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.429053 | lrm: 1.00 | dt: 171ms | tok/sec: 1,535,795 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.319007 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,043 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.220489 | lrm: 1.00 | dt: 165ms | tok/sec: 1,591,458 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.137305 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,898 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.063340 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,124 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.995114 | lrm: 1.00 | dt: 173ms | tok/sec: 1,515,138 | mfu: 36.6% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.934702 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,016 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.876988 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,438 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.826309 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,611 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.778392 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,827 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.733317 | lrm: 1.00 | dt: 168ms | tok/sec: 1,558,328 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.692875 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,545 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.657563 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,138 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.622619 | lrm: 1.00 | dt: 180ms | tok/sec: 1,453,229 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.590034 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,774 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.557268 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,192 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.525786 | lrm: 1.00 | dt: 164ms | tok/sec: 1,598,733 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.495035 | lrm: 1.00 | dt: 165ms | tok/sec: 1,586,161 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.468053 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,691 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.441097 | lrm: 1.00 | dt: 168ms | tok/sec: 1,557,849 | mfu: 37.6% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.411232 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,218 | mfu: 39.2% | epoch: 1 | remaining: 297s    
