Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7062ms | tok/sec: 74,242 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 308ms | tok/sec: 1,699,637 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442316 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,529 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971720 | lrm: 1.00 | dt: 381ms | tok/sec: 1,374,762 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578764 | lrm: 1.00 | dt: 354ms | tok/sec: 1,479,436 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248848 | lrm: 1.00 | dt: 366ms | tok/sec: 1,431,423 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998088 | lrm: 1.00 | dt: 402ms | tok/sec: 1,302,596 | mfu: 31.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787103 | lrm: 1.00 | dt: 308ms | tok/sec: 1,701,481 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607017 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,612 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455177 | lrm: 1.00 | dt: 360ms | tok/sec: 1,456,137 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325406 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,905 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217105 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,163 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120755 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,209 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034940 | lrm: 1.00 | dt: 368ms | tok/sec: 1,426,170 | mfu: 34.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962862 | lrm: 1.00 | dt: 387ms | tok/sec: 1,354,593 | mfu: 32.7% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.898286 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,187 | mfu: 32.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.842132 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,625 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.787664 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,287 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.738786 | lrm: 1.00 | dt: 342ms | tok/sec: 1,534,960 | mfu: 37.1% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.693257 | lrm: 1.00 | dt: 373ms | tok/sec: 1,405,649 | mfu: 34.0% | epoch: 1 | remaining: 297s    
step 00020 (1.1%) | loss: 5.650859 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,612 | mfu: 36.1% | epoch: 1 | remaining: 296s    
step 00021 (1.2%) | loss: 5.610299 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,605 | mfu: 36.1% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.574353 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,017 | mfu: 37.8% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.536810 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,441 | mfu: 37.0% | epoch: 1 | remaining: 295s    
step 00024 (1.5%) | loss: 5.500911 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,621 | mfu: 35.2% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.468077 | lrm: 1.00 | dt: 310ms | tok/sec: 1,691,681 | mfu: 40.9% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.436880 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,334 | mfu: 39.6% | epoch: 1 | remaining: 294s    
step 00027 (1.9%) | loss: 5.406400 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,969 | mfu: 38.2% | epoch: 1 | remaining: 294s    
step 00028 (2.0%) | loss: 5.378359 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,309 | mfu: 40.6% | epoch: 1 | remaining: 294s    
step 00029 (2.1%) | loss: 5.349677 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,276 | mfu: 38.6% | epoch: 1 | remaining: 293s    
step 00030 (2.2%) | loss: 5.319133 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,559 | mfu: 39.2% | epoch: 1 | remaining: 293s    
