Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.203258e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011126 | lrm: 1.00 | dt: 19072ms | tok/sec: 27,490 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.154983 | lrm: 1.00 | dt: 227ms | tok/sec: 2,307,506 | mfu: 28.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.931618 | lrm: 1.00 | dt: 234ms | tok/sec: 2,238,556 | mfu: 27.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.535955 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,732 | mfu: 18.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.128702 | lrm: 1.00 | dt: 299ms | tok/sec: 1,751,150 | mfu: 21.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.770514 | lrm: 1.00 | dt: 265ms | tok/sec: 1,981,542 | mfu: 24.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.471382 | lrm: 1.00 | dt: 303ms | tok/sec: 1,732,042 | mfu: 21.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.225360 | lrm: 1.00 | dt: 368ms | tok/sec: 1,426,356 | mfu: 17.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.017906 | lrm: 1.00 | dt: 309ms | tok/sec: 1,698,917 | mfu: 20.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.836772 | lrm: 1.00 | dt: 304ms | tok/sec: 1,722,308 | mfu: 20.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.678922 | lrm: 1.00 | dt: 255ms | tok/sec: 2,057,459 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.545091 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,802 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.424907 | lrm: 1.00 | dt: 268ms | tok/sec: 1,952,951 | mfu: 23.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.316400 | lrm: 1.00 | dt: 371ms | tok/sec: 1,411,420 | mfu: 17.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 6.224121 | lrm: 1.00 | dt: 288ms | tok/sec: 1,822,634 | mfu: 22.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 6.140420 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,086 | mfu: 20.0% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 6.068326 | lrm: 1.00 | dt: 247ms | tok/sec: 2,118,550 | mfu: 25.8% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.999457 | lrm: 1.00 | dt: 286ms | tok/sec: 1,832,015 | mfu: 22.3% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.937018 | lrm: 1.00 | dt: 269ms | tok/sec: 1,951,424 | mfu: 23.7% | epoch: 1 | remaining: 298s    
step 00019 (0.8%) | loss: 5.879343 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,572 | mfu: 19.9% | epoch: 1 | remaining: 297s    
step 00020 (0.9%) | loss: 5.826572 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,293 | mfu: 19.3% | epoch: 1 | remaining: 297s    
step 00021 (1.0%) | loss: 5.777890 | lrm: 1.00 | dt: 283ms | tok/sec: 1,854,445 | mfu: 22.6% | epoch: 1 | remaining: 297s    
step 00022 (1.1%) | loss: 5.734763 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,877 | mfu: 20.5% | epoch: 1 | remaining: 296s    
step 00023 (1.2%) | loss: 5.691823 | lrm: 1.00 | dt: 247ms | tok/sec: 2,123,507 | mfu: 25.8% | epoch: 1 | remaining: 296s    
step 00024 (1.3%) | loss: 5.651529 | lrm: 1.00 | dt: 288ms | tok/sec: 1,822,383 | mfu: 22.2% | epoch: 1 | remaining: 296s    
step 00025 (1.4%) | loss: 5.615021 | lrm: 1.00 | dt: 255ms | tok/sec: 2,057,461 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00026 (1.5%) | loss: 5.581312 | lrm: 1.00 | dt: 233ms | tok/sec: 2,247,132 | mfu: 27.3% | epoch: 1 | remaining: 295s    
step 00027 (1.5%) | loss: 5.549392 | lrm: 1.00 | dt: 280ms | tok/sec: 1,875,378 | mfu: 22.8% | epoch: 1 | remaining: 295s    
step 00028 (1.6%) | loss: 5.520556 | lrm: 1.00 | dt: 217ms | tok/sec: 2,419,846 | mfu: 29.4% | epoch: 1 | remaining: 295s    
step 00029 (1.7%) | loss: 5.491302 | lrm: 1.00 | dt: 267ms | tok/sec: 1,963,354 | mfu: 23.9% | epoch: 1 | remaining: 295s    
step 00030 (1.8%) | loss: 5.461401 | lrm: 1.00 | dt: 285ms | tok/sec: 1,836,788 | mfu: 22.3% | epoch: 1 | remaining: 294s    
