Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,600
  scalars                 : 18
  total                   : 80,937,778
Estimated FLOPs per token: 3.912547e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 25871ms | tok/sec: 20,265 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.830749 | lrm: 1.00 | dt: 470ms | tok/sec: 1,115,729 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.384676 | lrm: 1.00 | dt: 492ms | tok/sec: 1,064,808 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.893929 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,352 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.494038 | lrm: 1.00 | dt: 486ms | tok/sec: 1,079,664 | mfu: 42.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.170200 | lrm: 1.00 | dt: 487ms | tok/sec: 1,076,963 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.925584 | lrm: 1.00 | dt: 484ms | tok/sec: 1,083,314 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.716905 | lrm: 1.00 | dt: 484ms | tok/sec: 1,082,190 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.540250 | lrm: 1.00 | dt: 523ms | tok/sec: 1,002,629 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.393435 | lrm: 1.00 | dt: 601ms | tok/sec: 872,192 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.268324 | lrm: 1.00 | dt: 484ms | tok/sec: 1,083,659 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.164060 | lrm: 1.00 | dt: 523ms | tok/sec: 1,002,912 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.071494 | lrm: 1.00 | dt: 507ms | tok/sec: 1,033,839 | mfu: 40.9% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 5.988849 | lrm: 1.00 | dt: 574ms | tok/sec: 913,407 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 5.919367 | lrm: 1.00 | dt: 513ms | tok/sec: 1,022,784 | mfu: 40.4% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.857326 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,585 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 5.804228 | lrm: 1.00 | dt: 485ms | tok/sec: 1,080,980 | mfu: 42.7% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.752087 | lrm: 1.00 | dt: 507ms | tok/sec: 1,034,954 | mfu: 40.9% | epoch: 1 | remaining: 296s    
step 00018 (1.2%) | loss: 5.705037 | lrm: 1.00 | dt: 493ms | tok/sec: 1,064,322 | mfu: 42.1% | epoch: 1 | remaining: 296s    
step 00019 (1.4%) | loss: 5.661402 | lrm: 1.00 | dt: 506ms | tok/sec: 1,036,263 | mfu: 41.0% | epoch: 1 | remaining: 295s    
step 00020 (1.5%) | loss: 5.620727 | lrm: 1.00 | dt: 513ms | tok/sec: 1,022,417 | mfu: 40.4% | epoch: 1 | remaining: 295s    
step 00021 (1.7%) | loss: 5.581315 | lrm: 1.00 | dt: 484ms | tok/sec: 1,082,514 | mfu: 42.8% | epoch: 1 | remaining: 294s    
step 00022 (1.9%) | loss: 5.546343 | lrm: 1.00 | dt: 497ms | tok/sec: 1,054,881 | mfu: 41.7% | epoch: 1 | remaining: 294s    
step 00023 (2.0%) | loss: 5.509454 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,321 | mfu: 42.0% | epoch: 1 | remaining: 293s    
step 00024 (2.2%) | loss: 5.473801 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,367 | mfu: 42.3% | epoch: 1 | remaining: 293s    
step 00025 (2.4%) | loss: 5.440985 | lrm: 1.00 | dt: 487ms | tok/sec: 1,075,703 | mfu: 42.5% | epoch: 1 | remaining: 292s    
step 00026 (2.5%) | loss: 5.409677 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,409 | mfu: 42.4% | epoch: 1 | remaining: 292s    
step 00027 (2.7%) | loss: 5.378874 | lrm: 1.00 | dt: 490ms | tok/sec: 1,068,932 | mfu: 42.3% | epoch: 1 | remaining: 291s    
step 00028 (2.8%) | loss: 5.350630 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,082 | mfu: 42.2% | epoch: 1 | remaining: 291s    
step 00029 (3.0%) | loss: 5.321975 | lrm: 1.00 | dt: 488ms | tok/sec: 1,073,672 | mfu: 42.5% | epoch: 1 | remaining: 290s    
step 00030 (3.2%) | loss: 5.291026 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,346 | mfu: 42.3% | epoch: 1 | remaining: 290s    
