Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.705357e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 14216ms | tok/sec: 18,440 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.868146 | lrm: 1.00 | dt: 175ms | tok/sec: 1,495,447 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.482484 | lrm: 1.00 | dt: 178ms | tok/sec: 1,470,253 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.028499 | lrm: 1.00 | dt: 179ms | tok/sec: 1,464,554 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.646908 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,640 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.315301 | lrm: 1.00 | dt: 187ms | tok/sec: 1,404,453 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.062927 | lrm: 1.00 | dt: 285ms | tok/sec: 918,455 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.857476 | lrm: 1.00 | dt: 212ms | tok/sec: 1,237,812 | mfu: 33.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.683287 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,776 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.535576 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,507 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.412837 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,572 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.304232 | lrm: 1.00 | dt: 188ms | tok/sec: 1,394,381 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.206986 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,620 | mfu: 32.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.125102 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,802 | mfu: 32.3% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.052449 | lrm: 1.00 | dt: 177ms | tok/sec: 1,477,147 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 5.985248 | lrm: 1.00 | dt: 228ms | tok/sec: 1,148,045 | mfu: 31.4% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.925547 | lrm: 1.00 | dt: 213ms | tok/sec: 1,231,759 | mfu: 33.7% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.867931 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,285 | mfu: 32.4% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.817041 | lrm: 1.00 | dt: 234ms | tok/sec: 1,118,622 | mfu: 30.6% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.768799 | lrm: 1.00 | dt: 292ms | tok/sec: 898,373 | mfu: 24.6% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.723470 | lrm: 1.00 | dt: 289ms | tok/sec: 908,561 | mfu: 24.8% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 5.681970 | lrm: 1.00 | dt: 268ms | tok/sec: 977,786 | mfu: 26.7% | epoch: 1 | remaining: 297s    
step 00022 (0.9%) | loss: 5.645402 | lrm: 1.00 | dt: 246ms | tok/sec: 1,064,272 | mfu: 29.1% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.609651 | lrm: 1.00 | dt: 270ms | tok/sec: 972,445 | mfu: 26.6% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.575714 | lrm: 1.00 | dt: 225ms | tok/sec: 1,164,550 | mfu: 31.8% | epoch: 1 | remaining: 297s    
step 00025 (1.1%) | loss: 5.541315 | lrm: 1.00 | dt: 215ms | tok/sec: 1,219,728 | mfu: 33.3% | epoch: 1 | remaining: 296s    
step 00026 (1.2%) | loss: 5.507889 | lrm: 1.00 | dt: 258ms | tok/sec: 1,016,977 | mfu: 27.8% | epoch: 1 | remaining: 296s    
step 00027 (1.3%) | loss: 5.475352 | lrm: 1.00 | dt: 203ms | tok/sec: 1,288,231 | mfu: 35.2% | epoch: 1 | remaining: 296s    
step 00028 (1.3%) | loss: 5.446728 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,282 | mfu: 40.3% | epoch: 1 | remaining: 296s    
step 00029 (1.4%) | loss: 5.418178 | lrm: 1.00 | dt: 238ms | tok/sec: 1,103,342 | mfu: 30.2% | epoch: 1 | remaining: 296s    
step 00030 (1.5%) | loss: 5.386535 | lrm: 1.00 | dt: 236ms | tok/sec: 1,109,817 | mfu: 30.3% | epoch: 1 | remaining: 295s    
step 00031 (1.5%) | loss: 5.358797 | lrm: 1.00 | dt: 236ms | tok/sec: 1,112,556 | mfu: 30.4% | epoch: 1 | remaining: 295s    
step 00032 (1.6%) | loss: 5.332124 | lrm: 1.00 | dt: 176ms | tok/sec: 1,488,517 | mfu: 40.7% | epoch: 1 | remaining: 295s    
step 00033 (1.7%) | loss: 5.306853 | lrm: 1.00 | dt: 188ms | tok/sec: 1,392,333 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00034 (1.7%) | loss: 5.280770 | lrm: 1.00 | dt: 207ms | tok/sec: 1,268,183 | mfu: 34.7% | epoch: 1 | remaining: 295s    
step 00035 (1.8%) | loss: 5.253136 | lrm: 1.00 | dt: 224ms | tok/sec: 1,168,244 | mfu: 31.9% | epoch: 1 | remaining: 294s    
step 00036 (1.9%) | loss: 5.226238 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,411 | mfu: 28.1% | epoch: 1 | remaining: 294s    
step 00037 (2.0%) | loss: 5.200848 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,027 | mfu: 36.2% | epoch: 1 | remaining: 294s    
step 00038 (2.0%) | loss: 5.174126 | lrm: 1.00 | dt: 186ms | tok/sec: 1,410,145 | mfu: 38.6% | epoch: 1 | remaining: 294s    
step 00039 (2.1%) | loss: 5.147981 | lrm: 1.00 | dt: 243ms | tok/sec: 1,079,689 | mfu: 29.5% | epoch: 1 | remaining: 293s    
step 00040 (2.2%) | loss: 5.125047 | lrm: 1.00 | dt: 233ms | tok/sec: 1,123,719 | mfu: 30.7% | epoch: 1 | remaining: 293s    
step 00041 (2.3%) | loss: 5.098568 | lrm: 1.00 | dt: 176ms | tok/sec: 1,491,939 | mfu: 40.8% | epoch: 1 | remaining: 293s    
step 00042 (2.3%) | loss: 5.075202 | lrm: 1.00 | dt: 179ms | tok/sec: 1,465,845 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00043 (2.4%) | loss: 5.047517 | lrm: 1.00 | dt: 227ms | tok/sec: 1,155,867 | mfu: 31.6% | epoch: 1 | remaining: 293s    
step 00044 (2.4%) | loss: 5.022082 | lrm: 1.00 | dt: 213ms | tok/sec: 1,229,796 | mfu: 33.6% | epoch: 1 | remaining: 292s    
step 00045 (2.5%) | loss: 4.999727 | lrm: 1.00 | dt: 207ms | tok/sec: 1,267,400 | mfu: 34.7% | epoch: 1 | remaining: 292s    
step 00046 (2.6%) | loss: 4.974381 | lrm: 1.00 | dt: 203ms | tok/sec: 1,289,289 | mfu: 35.3% | epoch: 1 | remaining: 292s    
step 00047 (2.7%) | loss: 4.947126 | lrm: 1.00 | dt: 178ms | tok/sec: 1,474,249 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00048 (2.7%) | loss: 4.921280 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,603 | mfu: 29.4% | epoch: 1 | remaining: 292s    
step 00049 (2.8%) | loss: 4.893862 | lrm: 1.00 | dt: 228ms | tok/sec: 1,148,592 | mfu: 31.4% | epoch: 1 | remaining: 291s    
step 00050 (2.9%) | loss: 4.872811 | lrm: 1.00 | dt: 205ms | tok/sec: 1,280,192 | mfu: 35.0% | epoch: 1 | remaining: 291s    
step 00051 (2.9%) | loss: 4.847540 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,778 | mfu: 32.9% | epoch: 1 | remaining: 291s    
step 00052 (3.0%) | loss: 4.824652 | lrm: 1.00 | dt: 177ms | tok/sec: 1,480,733 | mfu: 40.5% | epoch: 1 | remaining: 291s    
step 00053 (3.1%) | loss: 4.801552 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,420 | mfu: 40.3% | epoch: 1 | remaining: 291s    
step 00054 (3.1%) | loss: 4.773920 | lrm: 1.00 | dt: 237ms | tok/sec: 1,106,273 | mfu: 30.2% | epoch: 1 | remaining: 290s    
step 00055 (3.2%) | loss: 4.751899 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,349 | mfu: 33.3% | epoch: 1 | remaining: 290s    
step 00056 (3.3%) | loss: 4.730555 | lrm: 1.00 | dt: 198ms | tok/sec: 1,327,261 | mfu: 36.3% | epoch: 1 | remaining: 290s    
step 00057 (3.3%) | loss: 4.709176 | lrm: 1.00 | dt: 192ms | tok/sec: 1,364,383 | mfu: 37.3% | epoch: 1 | remaining: 290s    
