Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'L', 'bos_token_id': 8188, 'max_docs_per_row': 8}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 41,943,040
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,880
  scalars                 : 16
  total                   : 91,751,696
Estimated FLOPs per token: 3.932237e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011345 | lrm: 1.00 | dt: 22091ms | tok/sec: 11,866 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.198259 | lrm: 1.00 | dt: 210ms | tok/sec: 1,245,407 | mfu: 49.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.059005 | lrm: 1.00 | dt: 214ms | tok/sec: 1,226,470 | mfu: 48.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.716873 | lrm: 1.00 | dt: 212ms | tok/sec: 1,235,200 | mfu: 49.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.408868 | lrm: 1.00 | dt: 216ms | tok/sec: 1,213,475 | mfu: 48.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.107259 | lrm: 1.00 | dt: 231ms | tok/sec: 1,132,553 | mfu: 45.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.847210 | lrm: 1.00 | dt: 255ms | tok/sec: 1,027,977 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.618648 | lrm: 1.00 | dt: 214ms | tok/sec: 1,225,546 | mfu: 48.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.399459 | lrm: 1.00 | dt: 213ms | tok/sec: 1,232,632 | mfu: 49.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.198339 | lrm: 1.00 | dt: 217ms | tok/sec: 1,208,829 | mfu: 48.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.022836 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,591 | mfu: 47.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.863448 | lrm: 1.00 | dt: 224ms | tok/sec: 1,170,126 | mfu: 46.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.718911 | lrm: 1.00 | dt: 216ms | tok/sec: 1,211,719 | mfu: 48.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.592029 | lrm: 1.00 | dt: 214ms | tok/sec: 1,222,485 | mfu: 48.6% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.476627 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,882 | mfu: 47.4% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.369703 | lrm: 1.00 | dt: 224ms | tok/sec: 1,171,212 | mfu: 46.5% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.274309 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,633 | mfu: 47.1% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 6.184201 | lrm: 1.00 | dt: 215ms | tok/sec: 1,220,732 | mfu: 48.5% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.104306 | lrm: 0.99 | dt: 218ms | tok/sec: 1,200,772 | mfu: 47.7% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.028451 | lrm: 0.99 | dt: 223ms | tok/sec: 1,176,218 | mfu: 46.7% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.957309 | lrm: 0.99 | dt: 222ms | tok/sec: 1,181,677 | mfu: 47.0% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.892720 | lrm: 0.99 | dt: 217ms | tok/sec: 1,207,336 | mfu: 48.0% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.834250 | lrm: 0.99 | dt: 217ms | tok/sec: 1,205,504 | mfu: 47.9% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.778908 | lrm: 0.99 | dt: 222ms | tok/sec: 1,180,757 | mfu: 46.9% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.727439 | lrm: 0.99 | dt: 221ms | tok/sec: 1,186,003 | mfu: 47.1% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.676573 | lrm: 0.99 | dt: 220ms | tok/sec: 1,192,606 | mfu: 47.4% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.627429 | lrm: 0.99 | dt: 240ms | tok/sec: 1,092,055 | mfu: 43.4% | epoch: 1 | remaining: 296s    
step 00027 (1.2%) | loss: 5.580486 | lrm: 0.99 | dt: 214ms | tok/sec: 1,222,705 | mfu: 48.6% | epoch: 1 | remaining: 296s    
step 00028 (1.2%) | loss: 5.540408 | lrm: 0.99 | dt: 220ms | tok/sec: 1,193,660 | mfu: 47.4% | epoch: 1 | remaining: 296s    
step 00029 (1.3%) | loss: 5.502060 | lrm: 0.99 | dt: 222ms | tok/sec: 1,181,095 | mfu: 46.9% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.461114 | lrm: 0.99 | dt: 221ms | tok/sec: 1,188,071 | mfu: 47.2% | epoch: 1 | remaining: 296s    
