Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 33,554,432
  lm_head                 : 4,194,304
  transformer_matrices    : 33,555,456
  scalars                 : 16
  total                   : 75,498,512
Estimated FLOPs per token: 2.799759e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 21563ms | tok/sec: 12,157 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.866936 | lrm: 1.00 | dt: 181ms | tok/sec: 1,451,506 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.497018 | lrm: 1.00 | dt: 182ms | tok/sec: 1,437,414 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.047948 | lrm: 1.00 | dt: 186ms | tok/sec: 1,410,735 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.663586 | lrm: 1.00 | dt: 185ms | tok/sec: 1,413,710 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.328545 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,109 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.073642 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,616 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864132 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,447 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.687362 | lrm: 1.00 | dt: 186ms | tok/sec: 1,409,765 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.536995 | lrm: 1.00 | dt: 213ms | tok/sec: 1,230,253 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.412742 | lrm: 1.00 | dt: 192ms | tok/sec: 1,363,363 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.305398 | lrm: 1.00 | dt: 191ms | tok/sec: 1,371,391 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.208250 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,262 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.124837 | lrm: 1.00 | dt: 186ms | tok/sec: 1,406,679 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.050675 | lrm: 1.00 | dt: 190ms | tok/sec: 1,379,367 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 5.982246 | lrm: 1.00 | dt: 192ms | tok/sec: 1,361,789 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.921319 | lrm: 1.00 | dt: 194ms | tok/sec: 1,353,355 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.862337 | lrm: 1.00 | dt: 189ms | tok/sec: 1,384,159 | mfu: 39.2% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.809827 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,199 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.759799 | lrm: 1.00 | dt: 189ms | tok/sec: 1,383,437 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.713315 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,005 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.670528 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,690 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.632157 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,104 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.593894 | lrm: 1.00 | dt: 190ms | tok/sec: 1,380,975 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.557634 | lrm: 1.00 | dt: 188ms | tok/sec: 1,397,323 | mfu: 39.5% | epoch: 1 | remaining: 297s    
step 00025 (0.9%) | loss: 5.521025 | lrm: 1.00 | dt: 193ms | tok/sec: 1,359,667 | mfu: 38.5% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.486140 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,641 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.452455 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,272 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00028 (1.1%) | loss: 5.422240 | lrm: 1.00 | dt: 192ms | tok/sec: 1,365,695 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.392354 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,950 | mfu: 37.7% | epoch: 1 | remaining: 296s    
step 00030 (1.2%) | loss: 5.359059 | lrm: 1.00 | dt: 188ms | tok/sec: 1,396,341 | mfu: 39.5% | epoch: 1 | remaining: 296s    
