Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7154ms | tok/sec: 73,284 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.856438 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,211 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.432627 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,374 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.960654 | lrm: 1.00 | dt: 396ms | tok/sec: 1,323,253 | mfu: 32.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.557864 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,542 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.230615 | lrm: 1.00 | dt: 373ms | tok/sec: 1,405,046 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.979400 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,514 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.767030 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,691 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.587747 | lrm: 1.00 | dt: 428ms | tok/sec: 1,225,473 | mfu: 29.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.437198 | lrm: 1.00 | dt: 400ms | tok/sec: 1,309,207 | mfu: 31.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.308961 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,029 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.201515 | lrm: 1.00 | dt: 394ms | tok/sec: 1,331,409 | mfu: 32.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.106513 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,952 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.024279 | lrm: 1.00 | dt: 379ms | tok/sec: 1,384,155 | mfu: 33.4% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.955900 | lrm: 1.00 | dt: 414ms | tok/sec: 1,266,154 | mfu: 30.6% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 5.890295 | lrm: 1.00 | dt: 382ms | tok/sec: 1,372,473 | mfu: 33.2% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.832408 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,768 | mfu: 40.6% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.776536 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,660 | mfu: 33.5% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | loss: 5.725886 | lrm: 1.00 | dt: 344ms | tok/sec: 1,524,610 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | loss: 5.677399 | lrm: 1.00 | dt: 381ms | tok/sec: 1,377,308 | mfu: 33.3% | epoch: 1 | remaining: 297s    
step 00020 (1.1%) | loss: 5.631786 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,120 | mfu: 37.2% | epoch: 1 | remaining: 296s    
step 00021 (1.2%) | loss: 5.588534 | lrm: 1.00 | dt: 349ms | tok/sec: 1,502,392 | mfu: 36.3% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.550445 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,705 | mfu: 38.3% | epoch: 1 | remaining: 296s    
step 00023 (1.5%) | loss: 5.509790 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,802 | mfu: 37.3% | epoch: 1 | remaining: 295s    
step 00024 (1.6%) | loss: 5.470157 | lrm: 1.00 | dt: 370ms | tok/sec: 1,417,886 | mfu: 34.3% | epoch: 1 | remaining: 295s    
step 00025 (1.7%) | loss: 5.433491 | lrm: 1.00 | dt: 453ms | tok/sec: 1,157,117 | mfu: 28.0% | epoch: 1 | remaining: 294s    
step 00026 (1.8%) | loss: 5.397830 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,065 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00027 (2.0%) | loss: 5.362576 | lrm: 1.00 | dt: 362ms | tok/sec: 1,446,762 | mfu: 35.0% | epoch: 1 | remaining: 294s    
step 00028 (2.1%) | loss: 5.330613 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,132 | mfu: 39.0% | epoch: 1 | remaining: 293s    
step 00029 (2.2%) | loss: 5.298513 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,705 | mfu: 37.0% | epoch: 1 | remaining: 293s    
step 00030 (2.3%) | loss: 5.264004 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,453 | mfu: 38.1% | epoch: 1 | remaining: 293s    
step 00031 (2.4%) | loss: 5.230617 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,742 | mfu: 32.1% | epoch: 1 | remaining: 292s    
step 00032 (2.5%) | loss: 5.202051 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,085 | mfu: 40.1% | epoch: 1 | remaining: 292s    
step 00033 (2.6%) | loss: 5.173121 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,797 | mfu: 40.1% | epoch: 1 | remaining: 292s    
step 00034 (2.7%) | loss: 5.137672 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,992 | mfu: 37.1% | epoch: 1 | remaining: 291s    
step 00035 (2.9%) | loss: 5.107824 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,450 | mfu: 37.0% | epoch: 1 | remaining: 291s    
step 00036 (3.0%) | loss: 5.078177 | lrm: 1.00 | dt: 394ms | tok/sec: 1,331,559 | mfu: 32.2% | epoch: 1 | remaining: 291s    
step 00037 (3.1%) | loss: 5.047606 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,807 | mfu: 35.9% | epoch: 1 | remaining: 290s    
step 00038 (3.2%) | loss: 5.017346 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,942 | mfu: 36.2% | epoch: 1 | remaining: 290s    
step 00039 (3.3%) | loss: 4.988027 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,703 | mfu: 39.8% | epoch: 1 | remaining: 290s    
step 00040 (3.4%) | loss: 4.956963 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,291 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00041 (3.6%) | loss: 4.927616 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,651 | mfu: 38.2% | epoch: 1 | remaining: 289s    
step 00042 (3.7%) | loss: 4.897396 | lrm: 1.00 | dt: 373ms | tok/sec: 1,405,778 | mfu: 34.0% | epoch: 1 | remaining: 289s    
step 00043 (3.8%) | loss: 4.867069 | lrm: 1.00 | dt: 362ms | tok/sec: 1,448,420 | mfu: 35.0% | epoch: 1 | remaining: 288s    
step 00044 (3.9%) | loss: 4.837566 | lrm: 1.00 | dt: 416ms | tok/sec: 1,259,967 | mfu: 30.4% | epoch: 1 | remaining: 288s    
step 00045 (4.1%) | loss: 4.807846 | lrm: 1.00 | dt: 374ms | tok/sec: 1,402,745 | mfu: 33.9% | epoch: 1 | remaining: 287s    
step 00046 (4.2%) | loss: 4.778721 | lrm: 1.00 | dt: 379ms | tok/sec: 1,383,667 | mfu: 33.4% | epoch: 1 | remaining: 287s    
step 00047 (4.3%) | loss: 4.741072 | lrm: 1.00 | dt: 360ms | tok/sec: 1,458,008 | mfu: 35.2% | epoch: 1 | remaining: 287s    
step 00048 (4.4%) | loss: 4.717101 | lrm: 1.00 | dt: 379ms | tok/sec: 1,384,444 | mfu: 33.5% | epoch: 1 | remaining: 286s    
step 00049 (4.5%) | loss: 4.685963 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,350 | mfu: 37.2% | epoch: 1 | remaining: 286s    
step 00050 (4.7%) | loss: 4.653888 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,138 | mfu: 36.6% | epoch: 1 | remaining: 286s    
step 00051 (4.8%) | loss: 4.626416 | lrm: 1.00 | dt: 384ms | tok/sec: 1,365,280 | mfu: 33.0% | epoch: 1 | remaining: 285s    
step 00052 (4.9%) | loss: 4.595956 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,056 | mfu: 37.2% | epoch: 1 | remaining: 285s    
step 00053 (5.0%) | loss: 4.567864 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,512 | mfu: 37.1% | epoch: 1 | remaining: 285s    
