Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7078ms | tok/sec: 74,075 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867355 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,091 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.430722 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,982 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.957100 | lrm: 1.00 | dt: 370ms | tok/sec: 1,415,446 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.556210 | lrm: 1.00 | dt: 400ms | tok/sec: 1,309,456 | mfu: 31.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.231271 | lrm: 1.00 | dt: 368ms | tok/sec: 1,423,108 | mfu: 34.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.982808 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,827 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.772867 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,008 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.594687 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,369 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.444645 | lrm: 1.00 | dt: 364ms | tok/sec: 1,442,198 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.317263 | lrm: 1.00 | dt: 313ms | tok/sec: 1,674,407 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.213838 | lrm: 1.00 | dt: 347ms | tok/sec: 1,509,235 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120997 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,284 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.035465 | lrm: 1.00 | dt: 356ms | tok/sec: 1,471,480 | mfu: 35.6% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962780 | lrm: 1.00 | dt: 370ms | tok/sec: 1,415,725 | mfu: 34.2% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.897263 | lrm: 1.00 | dt: 440ms | tok/sec: 1,192,406 | mfu: 28.8% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.840357 | lrm: 1.00 | dt: 313ms | tok/sec: 1,677,400 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.785058 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,864 | mfu: 40.1% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.735328 | lrm: 1.00 | dt: 347ms | tok/sec: 1,508,778 | mfu: 36.5% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.687842 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,896 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00020 (1.1%) | loss: 5.643217 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,418 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00021 (1.2%) | loss: 5.599942 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,843 | mfu: 39.2% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.561318 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,245 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.520700 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,566 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.481732 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,317 | mfu: 36.9% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.445451 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,473 | mfu: 39.3% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.411216 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,754 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.378777 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,073 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.348381 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,267 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.316277 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,990 | mfu: 37.0% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.282490 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,382 | mfu: 38.2% | epoch: 1 | remaining: 293s    
