Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.460339e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011345 | lrm: 1.00 | dt: 6917ms | tok/sec: 37,899 | mfu: 1.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.198411 | lrm: 1.00 | dt: 210ms | tok/sec: 1,250,441 | mfu: 43.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.945223 | lrm: 1.00 | dt: 212ms | tok/sec: 1,238,529 | mfu: 43.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.939726 | lrm: 1.00 | dt: 213ms | tok/sec: 1,232,911 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.668802 | lrm: 1.00 | dt: 211ms | tok/sec: 1,244,060 | mfu: 43.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.354454 | lrm: 1.00 | dt: 233ms | tok/sec: 1,124,943 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.081605 | lrm: 1.00 | dt: 214ms | tok/sec: 1,222,154 | mfu: 42.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.835902 | lrm: 1.00 | dt: 214ms | tok/sec: 1,226,758 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.618237 | lrm: 1.00 | dt: 213ms | tok/sec: 1,230,138 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.416464 | lrm: 1.00 | dt: 226ms | tok/sec: 1,162,185 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.234017 | lrm: 1.00 | dt: 220ms | tok/sec: 1,194,027 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.063886 | lrm: 1.00 | dt: 216ms | tok/sec: 1,216,194 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.908077 | lrm: 1.00 | dt: 214ms | tok/sec: 1,225,205 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.770838 | lrm: 1.00 | dt: 217ms | tok/sec: 1,207,670 | mfu: 42.2% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.645434 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,734 | mfu: 41.3% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.528970 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,219 | mfu: 42.1% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.424999 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,306 | mfu: 42.0% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 6.327942 | lrm: 1.00 | dt: 216ms | tok/sec: 1,214,449 | mfu: 42.5% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.242234 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,821 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.162879 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,804 | mfu: 41.5% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 6.089597 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,212 | mfu: 41.7% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 6.024185 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,343 | mfu: 42.0% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.967029 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,076 | mfu: 41.7% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.913592 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,360 | mfu: 41.8% | epoch: 1 | remaining: 297s    
step 00024 (0.9%) | loss: 5.864651 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,194 | mfu: 41.4% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.818548 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,018 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.776276 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,518 | mfu: 42.6% | epoch: 1 | remaining: 297s    
step 00027 (1.2%) | loss: 5.736078 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,509 | mfu: 41.7% | epoch: 1 | remaining: 296s    
step 00028 (1.2%) | loss: 5.703298 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,542 | mfu: 41.6% | epoch: 1 | remaining: 296s    
step 00029 (1.3%) | loss: 5.671628 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,791 | mfu: 41.7% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.638772 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,511 | mfu: 42.2% | epoch: 1 | remaining: 296s    
step 00031 (1.5%) | loss: 5.609910 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,969 | mfu: 42.0% | epoch: 1 | remaining: 295s    
step 00032 (1.5%) | loss: 5.583360 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,172 | mfu: 41.6% | epoch: 1 | remaining: 295s    
step 00033 (1.6%) | loss: 5.559597 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,488 | mfu: 41.7% | epoch: 1 | remaining: 295s    
step 00034 (1.7%) | loss: 5.535859 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,525 | mfu: 41.9% | epoch: 1 | remaining: 295s    
step 00035 (1.7%) | loss: 5.512663 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,901 | mfu: 42.1% | epoch: 1 | remaining: 295s    
step 00036 (1.8%) | loss: 5.490498 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,479 | mfu: 41.8% | epoch: 1 | remaining: 294s    
step 00037 (1.9%) | loss: 5.469435 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,138 | mfu: 41.6% | epoch: 1 | remaining: 294s    
step 00038 (2.0%) | loss: 5.447463 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,556 | mfu: 41.8% | epoch: 1 | remaining: 294s    
step 00039 (2.0%) | loss: 5.426011 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,330 | mfu: 42.1% | epoch: 1 | remaining: 294s    
step 00040 (2.1%) | loss: 5.408050 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,444 | mfu: 41.6% | epoch: 1 | remaining: 293s    
step 00041 (2.2%) | loss: 5.387222 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,178 | mfu: 41.6% | epoch: 1 | remaining: 293s    
step 00042 (2.3%) | loss: 5.369788 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,612 | mfu: 41.1% | epoch: 1 | remaining: 293s    
step 00043 (2.3%) | loss: 5.349398 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,687 | mfu: 42.0% | epoch: 1 | remaining: 293s    
step 00044 (2.4%) | loss: 5.330934 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,908 | mfu: 41.5% | epoch: 1 | remaining: 293s    
