Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'bos_token_id': 8188, 'max_docs_per_row': 8}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 33,554,432
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 67,109,904
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 7785ms | tok/sec: 33,672 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.851663 | lrm: 1.00 | dt: 154ms | tok/sec: 1,697,730 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.555232 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,922 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.151942 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,095 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.775127 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,401 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.435156 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,298 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.167110 | lrm: 1.00 | dt: 186ms | tok/sec: 1,409,435 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.950248 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,852 | mfu: 28.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.767020 | lrm: 1.00 | dt: 211ms | tok/sec: 1,244,720 | mfu: 30.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.608538 | lrm: 1.00 | dt: 172ms | tok/sec: 1,524,651 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.476606 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,946 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.359708 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,660 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.255218 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,220 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.166706 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,153 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.087851 | lrm: 1.00 | dt: 168ms | tok/sec: 1,558,112 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.015713 | lrm: 1.00 | dt: 180ms | tok/sec: 1,456,565 | mfu: 35.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.951296 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,792 | mfu: 40.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.889785 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,572 | mfu: 32.5% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.835603 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,854 | mfu: 32.5% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.784679 | lrm: 1.00 | dt: 178ms | tok/sec: 1,471,497 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.736655 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,960 | mfu: 40.7% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.693036 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,135 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.654518 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,020 | mfu: 40.4% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.617272 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,705 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.582505 | lrm: 1.00 | dt: 167ms | tok/sec: 1,571,238 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.547499 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,665 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00026 (0.8%) | loss: 5.513756 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,557 | mfu: 37.2% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.480922 | lrm: 1.00 | dt: 175ms | tok/sec: 1,499,326 | mfu: 36.2% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.452443 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,188 | mfu: 40.1% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.423817 | lrm: 1.00 | dt: 169ms | tok/sec: 1,548,967 | mfu: 37.4% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.391997 | lrm: 1.00 | dt: 204ms | tok/sec: 1,287,538 | mfu: 31.1% | epoch: 1 | remaining: 297s    
