Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7297ms | tok/sec: 71,854 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854721 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,123 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442467 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,699 | mfu: 46.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971919 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,080 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578887 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,156 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248954 | lrm: 1.00 | dt: 341ms | tok/sec: 1,536,051 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998197 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,959 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787218 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,921 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607158 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,774 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455370 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,899 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325656 | lrm: 1.00 | dt: 344ms | tok/sec: 1,526,102 | mfu: 42.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217458 | lrm: 1.00 | dt: 358ms | tok/sec: 1,465,761 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.121211 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,434 | mfu: 45.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.035499 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,464 | mfu: 43.3% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.963512 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,580 | mfu: 44.1% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.899164 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,400 | mfu: 45.2% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.843303 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,937 | mfu: 44.9% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.789075 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,333 | mfu: 44.8% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.740349 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,794 | mfu: 45.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.695061 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,718 | mfu: 44.9% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.653174 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,199 | mfu: 44.4% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.613216 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,870 | mfu: 45.0% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.577854 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,721 | mfu: 44.9% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.540936 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,217 | mfu: 44.7% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.505685 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,998 | mfu: 44.2% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.473752 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,421 | mfu: 45.3% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.443394 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,679 | mfu: 44.6% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.413663 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,169 | mfu: 44.7% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.386442 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,162 | mfu: 45.1% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.358437 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,615 | mfu: 43.9% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.328182 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,168 | mfu: 43.7% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.298553 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,891 | mfu: 45.3% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.270872 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,597 | mfu: 44.4% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.244713 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,694 | mfu: 44.8% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.213466 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,293 | mfu: 45.2% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.187451 | lrm: 1.00 | dt: 330ms | tok/sec: 1,591,026 | mfu: 44.5% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 5.162317 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,968 | mfu: 43.1% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 5.136988 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,859 | mfu: 44.7% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 5.109372 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,217 | mfu: 44.8% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 5.082068 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,929 | mfu: 44.6% | epoch: 1 | remaining: 290s    
step 00040 (3.2%) | loss: 5.053347 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,366 | mfu: 44.9% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 5.026331 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,921 | mfu: 45.5% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 5.000548 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,127 | mfu: 41.6% | epoch: 1 | remaining: 289s    
step 00043 (3.5%) | loss: 4.973072 | lrm: 1.00 | dt: 381ms | tok/sec: 1,377,612 | mfu: 38.5% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 4.945649 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,560 | mfu: 42.7% | epoch: 1 | remaining: 289s    
step 00045 (3.8%) | loss: 4.919334 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,764 | mfu: 42.0% | epoch: 1 | remaining: 288s    
step 00046 (3.9%) | loss: 4.893480 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,681 | mfu: 44.8% | epoch: 1 | remaining: 288s    
step 00047 (4.0%) | loss: 4.859346 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,168 | mfu: 41.1% | epoch: 1 | remaining: 288s    
step 00048 (4.1%) | loss: 4.837012 | lrm: 1.00 | dt: 388ms | tok/sec: 1,349,978 | mfu: 37.8% | epoch: 1 | remaining: 287s    
step 00049 (4.2%) | loss: 4.808384 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,626 | mfu: 41.5% | epoch: 1 | remaining: 287s    
step 00050 (4.4%) | loss: 4.779538 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,349 | mfu: 43.5% | epoch: 1 | remaining: 287s    
step 00051 (4.5%) | loss: 4.754692 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,359 | mfu: 44.1% | epoch: 1 | remaining: 286s    
step 00052 (4.6%) | loss: 4.728244 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,506 | mfu: 44.2% | epoch: 1 | remaining: 286s    
step 00053 (4.7%) | loss: 4.702599 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,629 | mfu: 44.8% | epoch: 1 | remaining: 286s    
step 00054 (4.8%) | loss: 4.676864 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,482 | mfu: 44.8% | epoch: 1 | remaining: 285s    
step 00055 (4.9%) | loss: 4.649892 | lrm: 1.00 | dt: 327ms | tok/sec: 1,600,902 | mfu: 44.8% | epoch: 1 | remaining: 285s    
