Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,600
  scalars                 : 18
  total                   : 80,937,778
Estimated FLOPs per token: 3.440688e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 9762ms | tok/sec: 53,708 | mfu: 1.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.830743 | lrm: 1.00 | dt: 456ms | tok/sec: 1,150,412 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.384491 | lrm: 1.00 | dt: 470ms | tok/sec: 1,114,472 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.893744 | lrm: 1.00 | dt: 521ms | tok/sec: 1,007,026 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.493612 | lrm: 1.00 | dt: 481ms | tok/sec: 1,089,251 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.169710 | lrm: 1.00 | dt: 483ms | tok/sec: 1,085,852 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.924987 | lrm: 1.00 | dt: 466ms | tok/sec: 1,125,970 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.716155 | lrm: 1.00 | dt: 471ms | tok/sec: 1,112,597 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.539410 | lrm: 1.00 | dt: 471ms | tok/sec: 1,113,507 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.392420 | lrm: 1.00 | dt: 501ms | tok/sec: 1,046,297 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.267070 | lrm: 1.00 | dt: 462ms | tok/sec: 1,134,358 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.162402 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,156 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.069367 | lrm: 1.00 | dt: 468ms | tok/sec: 1,119,735 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 5.986212 | lrm: 1.00 | dt: 528ms | tok/sec: 993,573 | mfu: 34.5% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 5.916525 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,540 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.854216 | lrm: 1.00 | dt: 473ms | tok/sec: 1,109,494 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.799432 | lrm: 1.00 | dt: 468ms | tok/sec: 1,119,110 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.745632 | lrm: 1.00 | dt: 475ms | tok/sec: 1,103,214 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 5.697173 | lrm: 1.00 | dt: 469ms | tok/sec: 1,117,870 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 5.651699 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,404 | mfu: 37.3% | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 5.608899 | lrm: 1.00 | dt: 489ms | tok/sec: 1,072,457 | mfu: 37.3% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.567045 | lrm: 1.00 | dt: 475ms | tok/sec: 1,104,691 | mfu: 38.4% | epoch: 1 | remaining: 295s    
step 00022 (1.8%) | loss: 5.529648 | lrm: 1.00 | dt: 494ms | tok/sec: 1,060,903 | mfu: 36.9% | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 5.490080 | lrm: 1.00 | dt: 468ms | tok/sec: 1,119,104 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.451780 | lrm: 1.00 | dt: 480ms | tok/sec: 1,091,955 | mfu: 38.0% | epoch: 1 | remaining: 293s    
step 00025 (2.3%) | loss: 5.416459 | lrm: 1.00 | dt: 468ms | tok/sec: 1,120,560 | mfu: 39.0% | epoch: 1 | remaining: 293s    
step 00026 (2.4%) | loss: 5.382681 | lrm: 1.00 | dt: 477ms | tok/sec: 1,099,651 | mfu: 38.2% | epoch: 1 | remaining: 292s    
step 00027 (2.6%) | loss: 5.349437 | lrm: 1.00 | dt: 468ms | tok/sec: 1,120,620 | mfu: 39.0% | epoch: 1 | remaining: 292s    
step 00028 (2.7%) | loss: 5.318817 | lrm: 1.00 | dt: 476ms | tok/sec: 1,101,999 | mfu: 38.3% | epoch: 1 | remaining: 291s    
step 00029 (2.9%) | loss: 5.287454 | lrm: 1.00 | dt: 470ms | tok/sec: 1,114,523 | mfu: 38.8% | epoch: 1 | remaining: 291s    
step 00030 (3.0%) | loss: 5.254347 | lrm: 1.00 | dt: 482ms | tok/sec: 1,087,244 | mfu: 37.8% | epoch: 1 | remaining: 290s    
step 00031 (3.2%) | loss: 5.222223 | lrm: 1.00 | dt: 468ms | tok/sec: 1,119,791 | mfu: 38.9% | epoch: 1 | remaining: 290s    
step 00032 (3.4%) | loss: 5.191555 | lrm: 1.00 | dt: 474ms | tok/sec: 1,106,000 | mfu: 38.5% | epoch: 1 | remaining: 289s    
step 00033 (3.5%) | loss: 5.162434 | lrm: 1.00 | dt: 473ms | tok/sec: 1,107,909 | mfu: 38.5% | epoch: 1 | remaining: 289s    
step 00034 (3.7%) | loss: 5.128343 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,874 | mfu: 38.0% | epoch: 1 | remaining: 289s    
step 00035 (3.8%) | loss: 5.098117 | lrm: 1.00 | dt: 471ms | tok/sec: 1,114,068 | mfu: 38.7% | epoch: 1 | remaining: 288s    
step 00036 (4.0%) | loss: 5.068296 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,299 | mfu: 37.1% | epoch: 1 | remaining: 288s    
step 00037 (4.2%) | loss: 5.039702 | lrm: 1.00 | dt: 474ms | tok/sec: 1,106,000 | mfu: 38.5% | epoch: 1 | remaining: 287s    
step 00038 (4.3%) | loss: 5.009884 | lrm: 1.00 | dt: 471ms | tok/sec: 1,112,196 | mfu: 38.7% | epoch: 1 | remaining: 287s    
step 00039 (4.5%) | loss: 4.979475 | lrm: 1.00 | dt: 473ms | tok/sec: 1,108,447 | mfu: 38.5% | epoch: 1 | remaining: 286s    
step 00040 (4.6%) | loss: 4.947922 | lrm: 1.00 | dt: 472ms | tok/sec: 1,110,577 | mfu: 38.6% | epoch: 1 | remaining: 286s    
step 00041 (4.8%) | loss: 4.918775 | lrm: 1.00 | dt: 472ms | tok/sec: 1,110,175 | mfu: 38.6% | epoch: 1 | remaining: 285s    
step 00042 (4.9%) | loss: 4.890150 | lrm: 1.00 | dt: 475ms | tok/sec: 1,103,134 | mfu: 38.4% | epoch: 1 | remaining: 285s    
step 00043 (5.1%) | loss: 4.860974 | lrm: 1.00 | dt: 472ms | tok/sec: 1,110,395 | mfu: 38.6% | epoch: 1 | remaining: 284s    
step 00044 (5.3%) | loss: 4.834897 | lrm: 1.00 | dt: 510ms | tok/sec: 1,028,572 | mfu: 35.8% | epoch: 1 | remaining: 284s    
step 00045 (5.4%) | loss: 4.807808 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,839 | mfu: 36.6% | epoch: 1 | remaining: 283s    
step 00046 (5.6%) | loss: 4.780500 | lrm: 1.00 | dt: 473ms | tok/sec: 1,107,399 | mfu: 38.5% | epoch: 1 | remaining: 283s    
step 00047 (5.7%) | loss: 4.743661 | lrm: 1.00 | dt: 472ms | tok/sec: 1,111,854 | mfu: 38.7% | epoch: 1 | remaining: 282s    
step 00048 (5.9%) | loss: 4.720010 | lrm: 1.00 | dt: 471ms | tok/sec: 1,113,596 | mfu: 38.7% | epoch: 1 | remaining: 282s    
step 00049 (6.1%) | loss: 4.688986 | lrm: 1.00 | dt: 477ms | tok/sec: 1,099,017 | mfu: 38.2% | epoch: 1 | remaining: 281s    
step 00050 (6.2%) | loss: 4.658912 | lrm: 1.00 | dt: 470ms | tok/sec: 1,114,430 | mfu: 38.8% | epoch: 1 | remaining: 281s    
step 00051 (6.4%) | loss: 4.634389 | lrm: 1.00 | dt: 479ms | tok/sec: 1,095,588 | mfu: 38.1% | epoch: 1 | remaining: 280s    
