Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 6684ms | tok/sec: 39,220 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867295 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,472 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485867 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,766 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033862 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,683 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654749 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,799 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322490 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,611 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069753 | lrm: 1.00 | dt: 179ms | tok/sec: 1,464,067 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864989 | lrm: 1.00 | dt: 210ms | tok/sec: 1,250,283 | mfu: 30.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690644 | lrm: 1.00 | dt: 175ms | tok/sec: 1,497,345 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542520 | lrm: 1.00 | dt: 186ms | tok/sec: 1,411,972 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419438 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,470 | mfu: 32.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310651 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,125 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.213298 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,504 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.131450 | lrm: 1.00 | dt: 177ms | tok/sec: 1,483,773 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.058955 | lrm: 1.00 | dt: 171ms | tok/sec: 1,534,516 | mfu: 37.1% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.992347 | lrm: 1.00 | dt: 233ms | tok/sec: 1,125,550 | mfu: 27.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.933674 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,806 | mfu: 39.2% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.877309 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,121 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.828134 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,356 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.782097 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,259 | mfu: 38.5% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.738861 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,093 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.699874 | lrm: 1.00 | dt: 181ms | tok/sec: 1,450,738 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.666253 | lrm: 1.00 | dt: 166ms | tok/sec: 1,576,821 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.633778 | lrm: 1.00 | dt: 177ms | tok/sec: 1,477,685 | mfu: 35.7% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.603977 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,314 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.574290 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,916 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.545680 | lrm: 1.00 | dt: 175ms | tok/sec: 1,501,755 | mfu: 36.3% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.517814 | lrm: 1.00 | dt: 183ms | tok/sec: 1,429,065 | mfu: 34.5% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.493816 | lrm: 1.00 | dt: 182ms | tok/sec: 1,437,578 | mfu: 34.7% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.469554 | lrm: 1.00 | dt: 173ms | tok/sec: 1,516,479 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.442722 | lrm: 1.00 | dt: 187ms | tok/sec: 1,401,628 | mfu: 33.9% | epoch: 1 | remaining: 297s    
