Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 56,623,872
  scalars                 : 16
  total                   : 94,372,624
Estimated FLOPs per token: 4.293965e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011235 | lrm: 1.00 | dt: 7016ms | tok/sec: 37,362 | mfu: 1.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.829362 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,175 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.400942 | lrm: 1.00 | dt: 254ms | tok/sec: 1,034,058 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.915868 | lrm: 1.00 | dt: 258ms | tok/sec: 1,016,940 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.534013 | lrm: 1.00 | dt: 284ms | tok/sec: 923,423 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.211027 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,233 | mfu: 43.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.967370 | lrm: 1.00 | dt: 257ms | tok/sec: 1,018,815 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.767282 | lrm: 1.00 | dt: 263ms | tok/sec: 996,768 | mfu: 43.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.598289 | lrm: 1.00 | dt: 279ms | tok/sec: 939,497 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.456311 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,128 | mfu: 43.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.338884 | lrm: 1.00 | dt: 257ms | tok/sec: 1,018,412 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.235087 | lrm: 1.00 | dt: 265ms | tok/sec: 989,211 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.141879 | lrm: 1.00 | dt: 275ms | tok/sec: 953,241 | mfu: 41.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.063271 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,675 | mfu: 43.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.993650 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,397 | mfu: 44.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.929160 | lrm: 1.00 | dt: 272ms | tok/sec: 964,670 | mfu: 41.9% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.871929 | lrm: 1.00 | dt: 269ms | tok/sec: 972,799 | mfu: 42.2% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 5.816606 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,755 | mfu: 43.7% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 5.767334 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,037 | mfu: 43.6% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 5.720680 | lrm: 1.00 | dt: 275ms | tok/sec: 953,334 | mfu: 41.4% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 5.676469 | lrm: 1.00 | dt: 264ms | tok/sec: 991,358 | mfu: 43.0% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 5.635384 | lrm: 1.00 | dt: 262ms | tok/sec: 999,616 | mfu: 43.4% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 5.598259 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,879 | mfu: 43.5% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 5.562139 | lrm: 1.00 | dt: 271ms | tok/sec: 966,083 | mfu: 41.9% | epoch: 1 | remaining: 297s    
step 00024 (1.2%) | loss: 5.527404 | lrm: 1.00 | dt: 269ms | tok/sec: 974,800 | mfu: 42.3% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 5.491598 | lrm: 1.00 | dt: 264ms | tok/sec: 993,105 | mfu: 43.1% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 5.456213 | lrm: 1.00 | dt: 266ms | tok/sec: 984,072 | mfu: 42.7% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 5.421796 | lrm: 1.00 | dt: 272ms | tok/sec: 965,528 | mfu: 41.9% | epoch: 1 | remaining: 295s    
step 00028 (1.5%) | loss: 5.390925 | lrm: 1.00 | dt: 265ms | tok/sec: 989,296 | mfu: 42.9% | epoch: 1 | remaining: 295s    
step 00029 (1.6%) | loss: 5.360694 | lrm: 1.00 | dt: 266ms | tok/sec: 983,716 | mfu: 42.7% | epoch: 1 | remaining: 295s    
step 00030 (1.7%) | loss: 5.326880 | lrm: 1.00 | dt: 268ms | tok/sec: 979,403 | mfu: 42.5% | epoch: 1 | remaining: 295s    
step 00031 (1.8%) | loss: 5.296962 | lrm: 1.00 | dt: 268ms | tok/sec: 976,654 | mfu: 42.4% | epoch: 1 | remaining: 294s    
step 00032 (1.9%) | loss: 5.268087 | lrm: 1.00 | dt: 263ms | tok/sec: 996,865 | mfu: 43.3% | epoch: 1 | remaining: 294s    
step 00033 (2.0%) | loss: 5.239748 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,021 | mfu: 43.4% | epoch: 1 | remaining: 294s    
step 00034 (2.0%) | loss: 5.210439 | lrm: 1.00 | dt: 268ms | tok/sec: 977,313 | mfu: 42.4% | epoch: 1 | remaining: 294s    
step 00035 (2.1%) | loss: 5.180933 | lrm: 1.00 | dt: 269ms | tok/sec: 974,254 | mfu: 42.3% | epoch: 1 | remaining: 293s    
step 00036 (2.2%) | loss: 5.151911 | lrm: 1.00 | dt: 265ms | tok/sec: 989,988 | mfu: 43.0% | epoch: 1 | remaining: 293s    
step 00037 (2.3%) | loss: 5.124127 | lrm: 1.00 | dt: 265ms | tok/sec: 990,124 | mfu: 43.0% | epoch: 1 | remaining: 293s    
step 00038 (2.4%) | loss: 5.095095 | lrm: 1.00 | dt: 268ms | tok/sec: 977,729 | mfu: 42.4% | epoch: 1 | remaining: 293s    
step 00039 (2.5%) | loss: 5.066829 | lrm: 1.00 | dt: 267ms | tok/sec: 981,658 | mfu: 42.6% | epoch: 1 | remaining: 292s    
step 00040 (2.6%) | loss: 5.042037 | lrm: 1.00 | dt: 266ms | tok/sec: 986,262 | mfu: 42.8% | epoch: 1 | remaining: 292s    
step 00041 (2.7%) | loss: 5.013059 | lrm: 1.00 | dt: 269ms | tok/sec: 976,052 | mfu: 42.4% | epoch: 1 | remaining: 292s    
step 00042 (2.8%) | loss: 4.988027 | lrm: 1.00 | dt: 267ms | tok/sec: 980,963 | mfu: 42.6% | epoch: 1 | remaining: 291s    
step 00043 (2.8%) | loss: 4.959212 | lrm: 1.00 | dt: 267ms | tok/sec: 980,713 | mfu: 42.6% | epoch: 1 | remaining: 291s    
step 00044 (2.9%) | loss: 4.932907 | lrm: 1.00 | dt: 266ms | tok/sec: 986,400 | mfu: 42.8% | epoch: 1 | remaining: 291s    
step 00045 (3.0%) | loss: 4.908373 | lrm: 1.00 | dt: 267ms | tok/sec: 981,254 | mfu: 42.6% | epoch: 1 | remaining: 291s    
step 00046 (3.1%) | loss: 4.881282 | lrm: 1.00 | dt: 266ms | tok/sec: 984,563 | mfu: 42.7% | epoch: 1 | remaining: 290s    
step 00047 (3.2%) | loss: 4.852762 | lrm: 1.00 | dt: 266ms | tok/sec: 984,730 | mfu: 42.7% | epoch: 1 | remaining: 290s    
step 00048 (3.3%) | loss: 4.825708 | lrm: 1.00 | dt: 265ms | tok/sec: 990,707 | mfu: 43.0% | epoch: 1 | remaining: 290s    
step 00049 (3.4%) | loss: 4.796608 | lrm: 1.00 | dt: 264ms | tok/sec: 992,290 | mfu: 43.1% | epoch: 1 | remaining: 290s    
step 00050 (3.5%) | loss: 4.774788 | lrm: 1.00 | dt: 270ms | tok/sec: 969,203 | mfu: 42.1% | epoch: 1 | remaining: 289s    
step 00051 (3.6%) | loss: 4.747758 | lrm: 1.00 | dt: 263ms | tok/sec: 995,110 | mfu: 43.2% | epoch: 1 | remaining: 289s    
step 00052 (3.6%) | loss: 4.724158 | lrm: 1.00 | dt: 268ms | tok/sec: 979,142 | mfu: 42.5% | epoch: 1 | remaining: 289s    
step 00053 (3.7%) | loss: 4.701474 | lrm: 1.00 | dt: 268ms | tok/sec: 976,998 | mfu: 42.4% | epoch: 1 | remaining: 289s    
step 00054 (3.8%) | loss: 4.673543 | lrm: 1.00 | dt: 270ms | tok/sec: 971,853 | mfu: 42.2% | epoch: 1 | remaining: 288s    
step 00055 (3.9%) | loss: 4.650384 | lrm: 1.00 | dt: 265ms | tok/sec: 988,284 | mfu: 42.9% | epoch: 1 | remaining: 288s    
step 00056 (4.0%) | loss: 4.629099 | lrm: 1.00 | dt: 266ms | tok/sec: 984,666 | mfu: 42.7% | epoch: 1 | remaining: 288s    
