Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 33,554,432
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 67,109,904
Estimated FLOPs per token: 2.296443e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 99416ms | tok/sec: 2,636 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867308 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,576 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.484816 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,567 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033034 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,394 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654895 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,449 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.323157 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,058 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.070577 | lrm: 1.00 | dt: 186ms | tok/sec: 1,408,234 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864913 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,954 | mfu: 32.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690043 | lrm: 1.00 | dt: 189ms | tok/sec: 1,388,772 | mfu: 32.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541557 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,956 | mfu: 27.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418080 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,692 | mfu: 31.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.308683 | lrm: 1.00 | dt: 176ms | tok/sec: 1,488,207 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.210343 | lrm: 1.00 | dt: 183ms | tok/sec: 1,429,751 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.127492 | lrm: 1.00 | dt: 180ms | tok/sec: 1,460,296 | mfu: 33.9% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.054375 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,265 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.986921 | lrm: 1.00 | dt: 236ms | tok/sec: 1,109,625 | mfu: 25.8% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.926366 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,249 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.867445 | lrm: 1.00 | dt: 186ms | tok/sec: 1,410,679 | mfu: 32.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.815189 | lrm: 1.00 | dt: 162ms | tok/sec: 1,623,096 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.765630 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,685 | mfu: 30.6% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.718827 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,127 | mfu: 39.6% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.675384 | lrm: 1.00 | dt: 186ms | tok/sec: 1,408,999 | mfu: 32.7% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.636427 | lrm: 1.00 | dt: 181ms | tok/sec: 1,452,102 | mfu: 33.7% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.598415 | lrm: 1.00 | dt: 192ms | tok/sec: 1,365,674 | mfu: 31.7% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.562873 | lrm: 1.00 | dt: 170ms | tok/sec: 1,544,683 | mfu: 35.8% | epoch: 1 | remaining: 297s    
step 00025 (0.8%) | loss: 5.526502 | lrm: 1.00 | dt: 166ms | tok/sec: 1,575,518 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.491026 | lrm: 1.00 | dt: 189ms | tok/sec: 1,388,910 | mfu: 32.2% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.456667 | lrm: 1.00 | dt: 236ms | tok/sec: 1,108,462 | mfu: 25.7% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.425471 | lrm: 1.00 | dt: 187ms | tok/sec: 1,405,559 | mfu: 32.6% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.394326 | lrm: 1.00 | dt: 187ms | tok/sec: 1,402,080 | mfu: 32.5% | epoch: 1 | remaining: 297s    
step 00030 (1.2%) | loss: 5.359890 | lrm: 1.00 | dt: 178ms | tok/sec: 1,476,736 | mfu: 34.3% | epoch: 1 | remaining: 296s    
step 00031 (1.2%) | loss: 5.329385 | lrm: 1.00 | dt: 174ms | tok/sec: 1,504,393 | mfu: 34.9% | epoch: 1 | remaining: 296s    
step 00032 (1.3%) | loss: 5.299846 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,625 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00033 (1.3%) | loss: 5.270792 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,311 | mfu: 25.1% | epoch: 1 | remaining: 296s    
step 00034 (1.4%) | loss: 5.241549 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,032 | mfu: 30.7% | epoch: 1 | remaining: 296s    
step 00035 (1.5%) | loss: 5.211789 | lrm: 1.00 | dt: 187ms | tok/sec: 1,401,862 | mfu: 32.5% | epoch: 1 | remaining: 295s    
step 00036 (1.5%) | loss: 5.182388 | lrm: 1.00 | dt: 215ms | tok/sec: 1,221,149 | mfu: 28.3% | epoch: 1 | remaining: 295s    
step 00037 (1.6%) | loss: 5.154242 | lrm: 1.00 | dt: 182ms | tok/sec: 1,438,910 | mfu: 33.4% | epoch: 1 | remaining: 295s    
step 00038 (1.7%) | loss: 5.124952 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,299 | mfu: 30.5% | epoch: 1 | remaining: 295s    
step 00039 (1.7%) | loss: 5.096255 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,031 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00040 (1.8%) | loss: 5.070912 | lrm: 1.00 | dt: 210ms | tok/sec: 1,248,179 | mfu: 29.0% | epoch: 1 | remaining: 294s    
step 00041 (1.9%) | loss: 5.041891 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,678 | mfu: 39.4% | epoch: 1 | remaining: 294s    
step 00042 (1.9%) | loss: 5.016728 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,653 | mfu: 39.6% | epoch: 1 | remaining: 294s    
step 00043 (2.0%) | loss: 4.987835 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,467 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00044 (2.0%) | loss: 4.961777 | lrm: 1.00 | dt: 164ms | tok/sec: 1,603,160 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00045 (2.1%) | loss: 4.937999 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,677 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00046 (2.1%) | loss: 4.911259 | lrm: 1.00 | dt: 169ms | tok/sec: 1,550,746 | mfu: 36.0% | epoch: 1 | remaining: 293s    
step 00047 (2.2%) | loss: 4.882459 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,517 | mfu: 38.2% | epoch: 1 | remaining: 293s    
step 00048 (2.2%) | loss: 4.855522 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,016 | mfu: 38.7% | epoch: 1 | remaining: 293s    
step 00049 (2.3%) | loss: 4.826717 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,905 | mfu: 39.8% | epoch: 1 | remaining: 293s    
step 00050 (2.3%) | loss: 4.804767 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,791 | mfu: 38.7% | epoch: 1 | remaining: 293s    
step 00051 (2.4%) | loss: 4.777653 | lrm: 1.00 | dt: 179ms | tok/sec: 1,465,919 | mfu: 34.0% | epoch: 1 | remaining: 293s    
step 00052 (2.4%) | loss: 4.753075 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,374 | mfu: 38.3% | epoch: 1 | remaining: 292s    
step 00053 (2.5%) | loss: 4.728893 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,625 | mfu: 37.2% | epoch: 1 | remaining: 292s    
step 00054 (2.6%) | loss: 4.700811 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,404 | mfu: 38.0% | epoch: 1 | remaining: 292s    
step 00055 (2.6%) | loss: 4.677916 | lrm: 1.00 | dt: 183ms | tok/sec: 1,431,275 | mfu: 33.2% | epoch: 1 | remaining: 292s    
step 00056 (2.7%) | loss: 4.655971 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,303 | mfu: 39.3% | epoch: 1 | remaining: 292s    
step 00057 (2.7%) | loss: 4.633563 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,560 | mfu: 38.4% | epoch: 1 | remaining: 292s    
