Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011248 | lrm: 1.00 | dt: 14208ms | tok/sec: 18,451 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870845 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,993 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495368 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,642 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.049439 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,956 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.686287 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,890 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.357840 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,521 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.107528 | lrm: 1.00 | dt: 174ms | tok/sec: 1,504,354 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.899468 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,183 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.722712 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,398 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.576191 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,855 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.463103 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,263 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.354360 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,537 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.260534 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,184 | mfu: 32.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.178180 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,187 | mfu: 32.2% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.105288 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,321 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.044652 | lrm: 1.00 | dt: 186ms | tok/sec: 1,408,086 | mfu: 34.0% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.987662 | lrm: 1.00 | dt: 187ms | tok/sec: 1,405,511 | mfu: 34.0% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.933639 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,730 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.882557 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,044 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.836832 | lrm: 1.00 | dt: 242ms | tok/sec: 1,085,285 | mfu: 26.2% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.802590 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,500 | mfu: 40.6% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.761687 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,783 | mfu: 39.8% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.724955 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,899 | mfu: 32.1% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.686032 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,317 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.650164 | lrm: 1.00 | dt: 175ms | tok/sec: 1,498,419 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.620892 | lrm: 1.00 | dt: 181ms | tok/sec: 1,448,887 | mfu: 35.0% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.588384 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,579 | mfu: 40.3% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.557405 | lrm: 1.00 | dt: 165ms | tok/sec: 1,586,963 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.529412 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,838 | mfu: 39.3% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.499418 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,678 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.469532 | lrm: 1.00 | dt: 172ms | tok/sec: 1,526,334 | mfu: 36.9% | epoch: 1 | remaining: 297s    
