Error in sitecustomize; set PYTHONVERBOSE for traceback:
PermissionError: [Errno 13] Permission denied: '/pkg/sitecustomize.py'
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011314 | lrm: 1.00 | dt: 10065ms | tok/sec: 16,277 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.183804 | lrm: 1.00 | dt: 164ms | tok/sec: 996,260 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.109537 | lrm: 1.00 | dt: 169ms | tok/sec: 972,329 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.819700 | lrm: 1.00 | dt: 167ms | tok/sec: 978,231 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.495954 | lrm: 1.00 | dt: 167ms | tok/sec: 980,496 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.182407 | lrm: 1.00 | dt: 169ms | tok/sec: 968,516 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.901978 | lrm: 1.00 | dt: 189ms | tok/sec: 865,019 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.659801 | lrm: 1.00 | dt: 172ms | tok/sec: 954,052 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.433063 | lrm: 1.00 | dt: 170ms | tok/sec: 961,091 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.229316 | lrm: 1.00 | dt: 168ms | tok/sec: 975,171 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.050901 | lrm: 1.00 | dt: 169ms | tok/sec: 969,336 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.891725 | lrm: 1.00 | dt: 178ms | tok/sec: 920,385 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.752880 | lrm: 1.00 | dt: 178ms | tok/sec: 920,618 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.630542 | lrm: 1.00 | dt: 173ms | tok/sec: 946,596 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.517630 | lrm: 1.00 | dt: 170ms | tok/sec: 962,748 | mfu: 41.7% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.417563 | lrm: 1.00 | dt: 168ms | tok/sec: 977,003 | mfu: 42.3% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 6.329962 | lrm: 1.00 | dt: 173ms | tok/sec: 946,153 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.252312 | lrm: 1.00 | dt: 178ms | tok/sec: 918,213 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 6.176276 | lrm: 1.00 | dt: 176ms | tok/sec: 929,752 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 6.109428 | lrm: 1.00 | dt: 171ms | tok/sec: 956,266 | mfu: 41.4% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 6.044254 | lrm: 1.00 | dt: 170ms | tok/sec: 961,761 | mfu: 41.7% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.988348 | lrm: 1.00 | dt: 169ms | tok/sec: 969,638 | mfu: 42.0% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.939855 | lrm: 1.00 | dt: 174ms | tok/sec: 940,517 | mfu: 40.7% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.890580 | lrm: 1.00 | dt: 177ms | tok/sec: 927,285 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.844354 | lrm: 1.00 | dt: 174ms | tok/sec: 943,833 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.800937 | lrm: 1.00 | dt: 173ms | tok/sec: 946,854 | mfu: 41.0% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.761432 | lrm: 1.00 | dt: 169ms | tok/sec: 968,043 | mfu: 41.9% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.720951 | lrm: 1.00 | dt: 171ms | tok/sec: 957,199 | mfu: 41.5% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.683165 | lrm: 1.00 | dt: 176ms | tok/sec: 928,794 | mfu: 40.2% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.650260 | lrm: 1.00 | dt: 175ms | tok/sec: 935,616 | mfu: 40.5% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.613957 | lrm: 1.00 | dt: 172ms | tok/sec: 949,822 | mfu: 41.1% | epoch: 1 | remaining: 297s    
step 00031 (1.2%) | loss: 5.580412 | lrm: 1.00 | dt: 172ms | tok/sec: 951,798 | mfu: 41.2% | epoch: 1 | remaining: 296s    
step 00032 (1.2%) | loss: 5.546591 | lrm: 1.00 | dt: 169ms | tok/sec: 971,580 | mfu: 42.1% | epoch: 1 | remaining: 296s    
step 00033 (1.3%) | loss: 5.515489 | lrm: 1.00 | dt: 172ms | tok/sec: 952,790 | mfu: 41.3% | epoch: 1 | remaining: 296s    
step 00034 (1.3%) | loss: 5.484925 | lrm: 1.00 | dt: 176ms | tok/sec: 931,735 | mfu: 40.4% | epoch: 1 | remaining: 296s    
step 00035 (1.4%) | loss: 5.454765 | lrm: 1.00 | dt: 175ms | tok/sec: 935,651 | mfu: 40.5% | epoch: 1 | remaining: 296s    
step 00036 (1.4%) | loss: 5.430612 | lrm: 1.00 | dt: 171ms | tok/sec: 957,607 | mfu: 41.5% | epoch: 1 | remaining: 295s    
step 00037 (1.5%) | loss: 5.403184 | lrm: 1.00 | dt: 173ms | tok/sec: 945,283 | mfu: 40.9% | epoch: 1 | remaining: 295s    
step 00038 (1.6%) | loss: 5.376280 | lrm: 1.00 | dt: 171ms | tok/sec: 957,710 | mfu: 41.5% | epoch: 1 | remaining: 295s    
step 00039 (1.6%) | loss: 5.352163 | lrm: 1.00 | dt: 172ms | tok/sec: 952,422 | mfu: 41.3% | epoch: 1 | remaining: 295s    
step 00040 (1.7%) | loss: 5.325913 | lrm: 1.00 | dt: 175ms | tok/sec: 935,145 | mfu: 40.5% | epoch: 1 | remaining: 295s    
step 00041 (1.7%) | loss: 5.297948 | lrm: 1.00 | dt: 173ms | tok/sec: 948,156 | mfu: 41.1% | epoch: 1 | remaining: 295s    
step 00042 (1.8%) | loss: 5.272052 | lrm: 1.00 | dt: 172ms | tok/sec: 954,490 | mfu: 41.3% | epoch: 1 | remaining: 294s    
step 00043 (1.8%) | loss: 5.246077 | lrm: 1.00 | dt: 175ms | tok/sec: 937,030 | mfu: 40.6% | epoch: 1 | remaining: 294s    
step 00044 (1.9%) | loss: 5.220869 | lrm: 1.00 | dt: 171ms | tok/sec: 955,631 | mfu: 41.4% | epoch: 1 | remaining: 294s    
step 00045 (2.0%) | loss: 5.198615 | lrm: 1.00 | dt: 173ms | tok/sec: 947,903 | mfu: 41.1% | epoch: 1 | remaining: 294s    
