Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 6842ms | tok/sec: 76,622 | mfu: 1.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867355 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,456 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.428930 | lrm: 1.00 | dt: 312ms | tok/sec: 1,681,058 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.953231 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,981 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.550659 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,388 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.225937 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,820 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.977269 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,060 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.766598 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,813 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.588395 | lrm: 1.00 | dt: 362ms | tok/sec: 1,447,784 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.438352 | lrm: 1.00 | dt: 355ms | tok/sec: 1,477,998 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.310125 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,663 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.202938 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,663 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.107828 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,264 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.025534 | lrm: 1.00 | dt: 427ms | tok/sec: 1,228,845 | mfu: 29.7% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.956908 | lrm: 1.00 | dt: 354ms | tok/sec: 1,481,279 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.892388 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,729 | mfu: 40.1% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.835500 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,347 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.780031 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,493 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.730321 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,940 | mfu: 38.5% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.682236 | lrm: 1.00 | dt: 369ms | tok/sec: 1,419,318 | mfu: 34.3% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.637658 | lrm: 1.00 | dt: 357ms | tok/sec: 1,468,309 | mfu: 35.5% | epoch: 1 | remaining: 297s    
step 00021 (1.2%) | loss: 5.595345 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,837 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.557679 | lrm: 1.00 | dt: 357ms | tok/sec: 1,467,626 | mfu: 35.5% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.516824 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,883 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.477261 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,979 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.440899 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,644 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.405918 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,818 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.371427 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,438 | mfu: 39.9% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.339864 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,354 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.308376 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,823 | mfu: 37.9% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.276358 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,206 | mfu: 38.4% | epoch: 1 | remaining: 293s    
