Error in sitecustomize; set PYTHONVERBOSE for traceback:
PermissionError: [Errno 13] Permission denied: '/pkg/sitecustomize.py'
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011314 | lrm: 1.00 | dt: 9998ms | tok/sec: 16,388 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191836 | lrm: 1.00 | dt: 164ms | tok/sec: 998,140 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.971787 | lrm: 1.00 | dt: 168ms | tok/sec: 974,816 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.685640 | lrm: 1.00 | dt: 167ms | tok/sec: 979,493 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.431933 | lrm: 1.00 | dt: 169ms | tok/sec: 970,055 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.157187 | lrm: 1.00 | dt: 167ms | tok/sec: 982,915 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.918388 | lrm: 1.00 | dt: 187ms | tok/sec: 874,724 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.698691 | lrm: 1.00 | dt: 175ms | tok/sec: 934,916 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.481554 | lrm: 1.00 | dt: 173ms | tok/sec: 944,987 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.283778 | lrm: 1.00 | dt: 168ms | tok/sec: 975,570 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.106916 | lrm: 1.00 | dt: 168ms | tok/sec: 973,809 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.946756 | lrm: 1.00 | dt: 173ms | tok/sec: 946,717 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.805902 | lrm: 1.00 | dt: 180ms | tok/sec: 912,232 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.680866 | lrm: 1.00 | dt: 176ms | tok/sec: 931,593 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.565176 | lrm: 1.00 | dt: 174ms | tok/sec: 942,820 | mfu: 40.8% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.462348 | lrm: 1.00 | dt: 169ms | tok/sec: 967,419 | mfu: 41.9% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 6.371816 | lrm: 1.00 | dt: 170ms | tok/sec: 962,504 | mfu: 41.7% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.291356 | lrm: 1.00 | dt: 177ms | tok/sec: 925,583 | mfu: 40.1% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 6.213440 | lrm: 1.00 | dt: 176ms | tok/sec: 932,254 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 6.143978 | lrm: 1.00 | dt: 173ms | tok/sec: 947,891 | mfu: 41.1% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 6.075706 | lrm: 1.00 | dt: 172ms | tok/sec: 949,797 | mfu: 41.1% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 6.017863 | lrm: 1.00 | dt: 170ms | tok/sec: 964,917 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.967211 | lrm: 1.00 | dt: 170ms | tok/sec: 961,116 | mfu: 41.6% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.916201 | lrm: 1.00 | dt: 179ms | tok/sec: 917,143 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.868610 | lrm: 1.00 | dt: 176ms | tok/sec: 930,593 | mfu: 40.3% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.825206 | lrm: 1.00 | dt: 172ms | tok/sec: 954,996 | mfu: 41.4% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.785641 | lrm: 1.00 | dt: 171ms | tok/sec: 956,544 | mfu: 41.4% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.745355 | lrm: 1.00 | dt: 170ms | tok/sec: 965,867 | mfu: 41.8% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.706605 | lrm: 1.00 | dt: 173ms | tok/sec: 946,937 | mfu: 41.0% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.672924 | lrm: 1.00 | dt: 178ms | tok/sec: 921,601 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.635134 | lrm: 1.00 | dt: 179ms | tok/sec: 914,867 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00031 (1.2%) | loss: 5.601615 | lrm: 1.00 | dt: 171ms | tok/sec: 956,125 | mfu: 41.4% | epoch: 1 | remaining: 296s    
step 00032 (1.2%) | loss: 5.568220 | lrm: 1.00 | dt: 172ms | tok/sec: 952,710 | mfu: 41.3% | epoch: 1 | remaining: 296s    
step 00033 (1.3%) | loss: 5.536987 | lrm: 1.00 | dt: 172ms | tok/sec: 954,104 | mfu: 41.3% | epoch: 1 | remaining: 296s    
step 00034 (1.3%) | loss: 5.506643 | lrm: 1.00 | dt: 173ms | tok/sec: 947,882 | mfu: 41.1% | epoch: 1 | remaining: 296s    
step 00035 (1.4%) | loss: 5.476268 | lrm: 1.00 | dt: 175ms | tok/sec: 937,584 | mfu: 40.6% | epoch: 1 | remaining: 296s    
