Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011368 | lrm: 1.00 | dt: 6301ms | tok/sec: 20,803 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.885606 | lrm: 1.00 | dt: 80ms | tok/sec: 1,645,537 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.542496 | lrm: 1.00 | dt: 80ms | tok/sec: 1,632,010 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.109495 | lrm: 1.00 | dt: 81ms | tok/sec: 1,621,846 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.743767 | lrm: 1.00 | dt: 81ms | tok/sec: 1,614,905 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.427995 | lrm: 1.00 | dt: 81ms | tok/sec: 1,627,454 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.178557 | lrm: 1.00 | dt: 81ms | tok/sec: 1,624,540 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.970907 | lrm: 1.00 | dt: 82ms | tok/sec: 1,607,468 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.796003 | lrm: 1.00 | dt: 81ms | tok/sec: 1,613,450 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.648442 | lrm: 1.00 | dt: 82ms | tok/sec: 1,607,637 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.520239 | lrm: 1.00 | dt: 89ms | tok/sec: 1,468,878 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.405994 | lrm: 1.00 | dt: 107ms | tok/sec: 1,223,994 | mfu: 29.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.311367 | lrm: 1.00 | dt: 88ms | tok/sec: 1,492,915 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.227648 | lrm: 1.00 | dt: 96ms | tok/sec: 1,371,037 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.151183 | lrm: 1.00 | dt: 130ms | tok/sec: 1,010,318 | mfu: 24.4% | epoch: 1 | remaining: 300s    
step 00015 (0.1%) | loss: 6.088612 | lrm: 1.00 | dt: 120ms | tok/sec: 1,096,271 | mfu: 26.5% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.033170 | lrm: 1.00 | dt: 114ms | tok/sec: 1,148,811 | mfu: 27.8% | epoch: 1 | remaining: 299s    
step 00017 (0.2%) | loss: 5.977894 | lrm: 1.00 | dt: 103ms | tok/sec: 1,266,490 | mfu: 30.6% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.928761 | lrm: 1.00 | dt: 136ms | tok/sec: 961,588 | mfu: 23.2% | epoch: 1 | remaining: 299s    
step 00019 (0.3%) | loss: 5.884253 | lrm: 1.00 | dt: 110ms | tok/sec: 1,186,905 | mfu: 28.7% | epoch: 1 | remaining: 299s    
step 00020 (0.3%) | loss: 5.846669 | lrm: 1.00 | dt: 92ms | tok/sec: 1,417,652 | mfu: 34.3% | epoch: 1 | remaining: 299s    
step 00021 (0.4%) | loss: 5.811264 | lrm: 1.00 | dt: 95ms | tok/sec: 1,373,122 | mfu: 33.2% | epoch: 1 | remaining: 299s    
step 00022 (0.4%) | loss: 5.776421 | lrm: 1.00 | dt: 117ms | tok/sec: 1,120,599 | mfu: 27.1% | epoch: 1 | remaining: 299s    
step 00023 (0.4%) | loss: 5.742999 | lrm: 1.00 | dt: 81ms | tok/sec: 1,627,281 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00024 (0.5%) | loss: 5.712675 | lrm: 1.00 | dt: 111ms | tok/sec: 1,184,376 | mfu: 28.6% | epoch: 1 | remaining: 298s    
step 00025 (0.5%) | loss: 5.676120 | lrm: 1.00 | dt: 88ms | tok/sec: 1,484,791 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00026 (0.5%) | loss: 5.646872 | lrm: 1.00 | dt: 110ms | tok/sec: 1,191,345 | mfu: 28.8% | epoch: 1 | remaining: 298s    
step 00027 (0.6%) | loss: 5.621633 | lrm: 1.00 | dt: 101ms | tok/sec: 1,293,747 | mfu: 31.3% | epoch: 1 | remaining: 298s    
step 00028 (0.6%) | loss: 5.597638 | lrm: 1.00 | dt: 95ms | tok/sec: 1,378,504 | mfu: 33.3% | epoch: 1 | remaining: 298s    
step 00029 (0.6%) | loss: 5.570779 | lrm: 1.00 | dt: 104ms | tok/sec: 1,256,248 | mfu: 30.4% | epoch: 1 | remaining: 298s    
step 00030 (0.7%) | loss: 5.545292 | lrm: 1.00 | dt: 91ms | tok/sec: 1,438,533 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00031 (0.7%) | loss: 5.519808 | lrm: 1.00 | dt: 112ms | tok/sec: 1,168,552 | mfu: 28.2% | epoch: 1 | remaining: 298s    
step 00032 (0.7%) | loss: 5.492695 | lrm: 1.00 | dt: 115ms | tok/sec: 1,140,629 | mfu: 27.6% | epoch: 1 | remaining: 298s    
step 00033 (0.8%) | loss: 5.469938 | lrm: 1.00 | dt: 82ms | tok/sec: 1,601,022 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00034 (0.8%) | loss: 5.443215 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,221 | mfu: 33.5% | epoch: 1 | remaining: 298s    
step 00035 (0.8%) | loss: 5.417209 | lrm: 1.00 | dt: 118ms | tok/sec: 1,111,199 | mfu: 26.8% | epoch: 1 | remaining: 297s    
step 00036 (0.9%) | loss: 5.395107 | lrm: 1.00 | dt: 103ms | tok/sec: 1,269,855 | mfu: 30.7% | epoch: 1 | remaining: 297s    
step 00037 (0.9%) | loss: 5.368824 | lrm: 1.00 | dt: 93ms | tok/sec: 1,413,341 | mfu: 34.1% | epoch: 1 | remaining: 297s    
step 00038 (0.9%) | loss: 5.344822 | lrm: 1.00 | dt: 108ms | tok/sec: 1,214,471 | mfu: 29.3% | epoch: 1 | remaining: 297s    
step 00039 (1.0%) | loss: 5.320391 | lrm: 1.00 | dt: 124ms | tok/sec: 1,055,556 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00040 (1.0%) | loss: 5.295450 | lrm: 1.00 | dt: 122ms | tok/sec: 1,072,780 | mfu: 25.9% | epoch: 1 | remaining: 297s    
step 00041 (1.1%) | loss: 5.272812 | lrm: 1.00 | dt: 112ms | tok/sec: 1,175,143 | mfu: 28.4% | epoch: 1 | remaining: 297s    
step 00042 (1.1%) | loss: 5.252506 | lrm: 1.00 | dt: 80ms | tok/sec: 1,629,765 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00043 (1.1%) | loss: 5.227800 | lrm: 1.00 | dt: 98ms | tok/sec: 1,336,795 | mfu: 32.3% | epoch: 1 | remaining: 297s    
step 00044 (1.2%) | loss: 5.206179 | lrm: 1.00 | dt: 110ms | tok/sec: 1,191,412 | mfu: 28.8% | epoch: 1 | remaining: 296s    
step 00045 (1.2%) | loss: 5.187771 | lrm: 1.00 | dt: 84ms | tok/sec: 1,561,123 | mfu: 37.7% | epoch: 1 | remaining: 296s    
step 00046 (1.2%) | loss: 5.169252 | lrm: 1.00 | dt: 82ms | tok/sec: 1,598,615 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00047 (1.2%) | loss: 5.147862 | lrm: 1.00 | dt: 81ms | tok/sec: 1,613,412 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00048 (1.3%) | loss: 5.127925 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,525 | mfu: 34.0% | epoch: 1 | remaining: 296s    
step 00049 (1.3%) | loss: 5.108041 | lrm: 1.00 | dt: 79ms | tok/sec: 1,650,759 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00050 (1.3%) | loss: 5.087371 | lrm: 1.00 | dt: 80ms | tok/sec: 1,629,239 | mfu: 39.4% | epoch: 1 | remaining: 296s    
step 00051 (1.4%) | loss: 5.065414 | lrm: 1.00 | dt: 83ms | tok/sec: 1,582,003 | mfu: 38.2% | epoch: 1 | remaining: 296s    
step 00052 (1.4%) | loss: 5.041247 | lrm: 1.00 | dt: 85ms | tok/sec: 1,533,831 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00053 (1.4%) | loss: 5.023499 | lrm: 1.00 | dt: 83ms | tok/sec: 1,576,225 | mfu: 38.1% | epoch: 1 | remaining: 296s    
step 00054 (1.4%) | loss: 5.002610 | lrm: 1.00 | dt: 95ms | tok/sec: 1,373,459 | mfu: 33.2% | epoch: 1 | remaining: 296s    
step 00055 (1.5%) | loss: 4.982426 | lrm: 1.00 | dt: 84ms | tok/sec: 1,566,541 | mfu: 37.9% | epoch: 1 | remaining: 296s    
step 00056 (1.5%) | loss: 4.961845 | lrm: 1.00 | dt: 119ms | tok/sec: 1,098,470 | mfu: 26.5% | epoch: 1 | remaining: 295s    
step 00057 (1.5%) | loss: 4.944722 | lrm: 1.00 | dt: 83ms | tok/sec: 1,581,166 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00058 (1.6%) | loss: 4.930031 | lrm: 1.00 | dt: 90ms | tok/sec: 1,460,822 | mfu: 35.3% | epoch: 1 | remaining: 295s    
step 00059 (1.6%) | loss: 4.907589 | lrm: 1.00 | dt: 82ms | tok/sec: 1,607,426 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00060 (1.6%) | loss: 4.887404 | lrm: 1.00 | dt: 112ms | tok/sec: 1,170,674 | mfu: 28.3% | epoch: 1 | remaining: 295s    
step 00061 (1.7%) | loss: 4.862474 | lrm: 1.00 | dt: 99ms | tok/sec: 1,323,144 | mfu: 32.0% | epoch: 1 | remaining: 295s    
step 00062 (1.7%) | loss: 4.842778 | lrm: 1.00 | dt: 90ms | tok/sec: 1,448,502 | mfu: 35.0% | epoch: 1 | remaining: 295s    
step 00063 (1.7%) | loss: 4.825051 | lrm: 1.00 | dt: 81ms | tok/sec: 1,623,508 | mfu: 39.2% | epoch: 1 | remaining: 295s    
step 00064 (1.7%) | loss: 4.807010 | lrm: 1.00 | dt: 101ms | tok/sec: 1,294,539 | mfu: 31.3% | epoch: 1 | remaining: 295s    
step 00065 (1.8%) | loss: 4.788986 | lrm: 1.00 | dt: 80ms | tok/sec: 1,634,451 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00066 (1.8%) | loss: 4.767128 | lrm: 1.00 | dt: 123ms | tok/sec: 1,068,356 | mfu: 25.8% | epoch: 1 | remaining: 294s    
step 00067 (1.9%) | loss: 4.751048 | lrm: 1.00 | dt: 92ms | tok/sec: 1,427,659 | mfu: 34.5% | epoch: 1 | remaining: 294s    
step 00068 (1.9%) | loss: 4.731575 | lrm: 1.00 | dt: 92ms | tok/sec: 1,431,059 | mfu: 34.6% | epoch: 1 | remaining: 294s    
step 00069 (1.9%) | loss: 4.710467 | lrm: 1.00 | dt: 125ms | tok/sec: 1,052,694 | mfu: 25.4% | epoch: 1 | remaining: 294s    
step 00070 (2.0%) | loss: 4.692981 | lrm: 1.00 | dt: 88ms | tok/sec: 1,496,280 | mfu: 36.2% | epoch: 1 | remaining: 294s    
step 00071 (2.0%) | loss: 4.668678 | lrm: 1.00 | dt: 105ms | tok/sec: 1,242,753 | mfu: 30.0% | epoch: 1 | remaining: 294s    
step 00072 (2.0%) | loss: 4.650992 | lrm: 1.00 | dt: 91ms | tok/sec: 1,441,952 | mfu: 34.8% | epoch: 1 | remaining: 294s    
step 00073 (2.0%) | loss: 4.630506 | lrm: 1.00 | dt: 122ms | tok/sec: 1,077,513 | mfu: 26.0% | epoch: 1 | remaining: 294s    
step 00074 (2.1%) | loss: 4.614876 | lrm: 1.00 | dt: 114ms | tok/sec: 1,153,248 | mfu: 27.9% | epoch: 1 | remaining: 294s    
step 00075 (2.1%) | loss: 4.595924 | lrm: 1.00 | dt: 108ms | tok/sec: 1,214,310 | mfu: 29.3% | epoch: 1 | remaining: 294s    
