Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'mlp_ratio': 3, 'short_window_div': 4, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 26,215,040
  scalars                 : 20
  total                   : 55,575,188
Estimated FLOPs per token: 2.422249e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 24684ms | tok/sec: 21,240 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854212 | lrm: 1.00 | dt: 337ms | tok/sec: 1,553,464 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.443647 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,253 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.974119 | lrm: 1.00 | dt: 569ms | tok/sec: 921,486 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.582584 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,695 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.251869 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,148 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.001009 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,205 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.790064 | lrm: 1.00 | dt: 346ms | tok/sec: 1,513,203 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609732 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,321 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.457578 | lrm: 1.00 | dt: 357ms | tok/sec: 1,466,562 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.327535 | lrm: 1.00 | dt: 345ms | tok/sec: 1,520,573 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.218851 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,050 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.122097 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,998 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.035823 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,024 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.963124 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,625 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.897677 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,799 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.840712 | lrm: 1.00 | dt: 347ms | tok/sec: 1,513,042 | mfu: 37.0% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.785452 | lrm: 1.00 | dt: 350ms | tok/sec: 1,500,049 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.735641 | lrm: 1.00 | dt: 349ms | tok/sec: 1,502,446 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.689263 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,791 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.646025 | lrm: 1.00 | dt: 355ms | tok/sec: 1,478,945 | mfu: 36.2% | epoch: 1 | remaining: 297s    
step 00021 (1.2%) | loss: 5.604258 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,481 | mfu: 36.9% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.567044 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,689 | mfu: 36.7% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.528062 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,403 | mfu: 36.9% | epoch: 1 | remaining: 295s    
step 00024 (1.5%) | loss: 5.490628 | lrm: 1.00 | dt: 349ms | tok/sec: 1,503,960 | mfu: 36.8% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.456418 | lrm: 1.00 | dt: 348ms | tok/sec: 1,506,068 | mfu: 36.9% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.423959 | lrm: 1.00 | dt: 353ms | tok/sec: 1,486,097 | mfu: 36.4% | epoch: 1 | remaining: 294s    
step 00027 (1.9%) | loss: 5.392183 | lrm: 1.00 | dt: 361ms | tok/sec: 1,452,228 | mfu: 35.5% | epoch: 1 | remaining: 294s    
step 00028 (2.0%) | loss: 5.362848 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,338 | mfu: 37.0% | epoch: 1 | remaining: 294s    
step 00029 (2.1%) | loss: 5.332779 | lrm: 1.00 | dt: 371ms | tok/sec: 1,412,451 | mfu: 34.6% | epoch: 1 | remaining: 293s    
step 00030 (2.2%) | loss: 5.300903 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,801 | mfu: 36.6% | epoch: 1 | remaining: 293s    
