Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 7, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 49,545,984
  scalars                 : 14
  total                   : 87,294,734
Estimated FLOPs per token: 4.199593e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011323 | lrm: 1.00 | dt: 6390ms | tok/sec: 82,046 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.809577 | lrm: 1.00 | dt: 470ms | tok/sec: 1,116,216 | mfu: 47.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.370153 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,660 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.876701 | lrm: 1.00 | dt: 485ms | tok/sec: 1,080,118 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.482754 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,607 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.160294 | lrm: 1.00 | dt: 486ms | tok/sec: 1,078,854 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.917395 | lrm: 1.00 | dt: 493ms | tok/sec: 1,063,100 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.709057 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,046 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.531737 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,934 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.384500 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,631 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.258921 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,839 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.154274 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,387 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.061589 | lrm: 1.00 | dt: 490ms | tok/sec: 1,068,927 | mfu: 45.4% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 5.979080 | lrm: 1.00 | dt: 493ms | tok/sec: 1,062,899 | mfu: 45.1% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 5.909521 | lrm: 1.00 | dt: 485ms | tok/sec: 1,081,225 | mfu: 45.9% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.847142 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,088 | mfu: 45.3% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.793467 | lrm: 1.00 | dt: 489ms | tok/sec: 1,072,091 | mfu: 45.5% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.741101 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,437 | mfu: 45.2% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 5.693790 | lrm: 1.00 | dt: 488ms | tok/sec: 1,073,344 | mfu: 45.6% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 5.649001 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,280 | mfu: 45.0% | epoch: 1 | remaining: 296s    
step 00020 (1.5%) | loss: 5.607571 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,134 | mfu: 45.6% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.568644 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,396 | mfu: 45.2% | epoch: 1 | remaining: 295s    
step 00022 (1.8%) | loss: 5.534582 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,882 | mfu: 45.4% | epoch: 1 | remaining: 294s    
step 00023 (2.0%) | loss: 5.498040 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,767 | mfu: 45.2% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.462147 | lrm: 1.00 | dt: 494ms | tok/sec: 1,062,338 | mfu: 45.1% | epoch: 1 | remaining: 293s    
step 00025 (2.3%) | loss: 5.428759 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,041 | mfu: 45.6% | epoch: 1 | remaining: 293s    
step 00026 (2.5%) | loss: 5.397572 | lrm: 1.00 | dt: 494ms | tok/sec: 1,060,656 | mfu: 45.0% | epoch: 1 | remaining: 292s    
step 00027 (2.6%) | loss: 5.367453 | lrm: 1.00 | dt: 487ms | tok/sec: 1,076,787 | mfu: 45.7% | epoch: 1 | remaining: 292s    
step 00028 (2.8%) | loss: 5.339328 | lrm: 1.00 | dt: 494ms | tok/sec: 1,060,530 | mfu: 45.0% | epoch: 1 | remaining: 291s    
step 00029 (2.9%) | loss: 5.310429 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,519 | mfu: 45.6% | epoch: 1 | remaining: 291s    
step 00030 (3.1%) | loss: 5.279541 | lrm: 1.00 | dt: 496ms | tok/sec: 1,058,083 | mfu: 44.9% | epoch: 1 | remaining: 290s    
step 00031 (3.3%) | loss: 5.249664 | lrm: 1.00 | dt: 492ms | tok/sec: 1,064,645 | mfu: 45.2% | epoch: 1 | remaining: 290s    
step 00032 (3.4%) | loss: 5.221826 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,707 | mfu: 45.4% | epoch: 1 | remaining: 289s    
step 00033 (3.6%) | loss: 5.195466 | lrm: 1.00 | dt: 494ms | tok/sec: 1,060,678 | mfu: 45.0% | epoch: 1 | remaining: 289s    
step 00034 (3.8%) | loss: 5.164207 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,082 | mfu: 45.0% | epoch: 1 | remaining: 288s    
step 00035 (3.9%) | loss: 5.137287 | lrm: 1.00 | dt: 490ms | tok/sec: 1,069,958 | mfu: 45.4% | epoch: 1 | remaining: 288s    
step 00036 (4.1%) | loss: 5.109675 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,247 | mfu: 45.2% | epoch: 1 | remaining: 287s    
step 00037 (4.3%) | loss: 5.082170 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,264 | mfu: 45.3% | epoch: 1 | remaining: 287s    
step 00038 (4.4%) | loss: 5.054226 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,566 | mfu: 45.2% | epoch: 1 | remaining: 286s    
step 00039 (4.6%) | loss: 5.026651 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,842 | mfu: 45.3% | epoch: 1 | remaining: 286s    
step 00040 (4.7%) | loss: 4.997430 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,070 | mfu: 45.0% | epoch: 1 | remaining: 285s    
step 00041 (4.9%) | loss: 4.970406 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,641 | mfu: 45.1% | epoch: 1 | remaining: 285s    
step 00042 (5.1%) | loss: 4.943725 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,273 | mfu: 45.3% | epoch: 1 | remaining: 284s    
step 00043 (5.2%) | loss: 4.915160 | lrm: 1.00 | dt: 493ms | tok/sec: 1,063,604 | mfu: 45.1% | epoch: 1 | remaining: 284s    
step 00044 (5.4%) | loss: 4.886506 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,965 | mfu: 45.2% | epoch: 1 | remaining: 283s    
step 00045 (5.6%) | loss: 4.858568 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,374 | mfu: 45.4% | epoch: 1 | remaining: 283s    
step 00046 (5.7%) | loss: 4.831082 | lrm: 1.00 | dt: 493ms | tok/sec: 1,064,381 | mfu: 45.2% | epoch: 1 | remaining: 282s    
step 00047 (5.9%) | loss: 4.794633 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,622 | mfu: 45.6% | epoch: 1 | remaining: 282s    
step 00048 (6.1%) | loss: 4.772256 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,995 | mfu: 45.3% | epoch: 1 | remaining: 281s    
step 00049 (6.2%) | loss: 4.743598 | lrm: 1.00 | dt: 495ms | tok/sec: 1,059,761 | mfu: 45.0% | epoch: 1 | remaining: 281s    
step 00050 (6.4%) | loss: 4.715862 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,720 | mfu: 45.3% | epoch: 1 | remaining: 280s    
step 00051 (6.6%) | loss: 4.692779 | lrm: 1.00 | dt: 494ms | tok/sec: 1,062,042 | mfu: 45.1% | epoch: 1 | remaining: 280s    
step 00052 (6.7%) | loss: 4.667308 | lrm: 1.00 | dt: 488ms | tok/sec: 1,073,489 | mfu: 45.6% | epoch: 1 | remaining: 279s    
step 00053 (6.9%) | loss: 4.640433 | lrm: 1.00 | dt: 493ms | tok/sec: 1,062,574 | mfu: 45.1% | epoch: 1 | remaining: 279s    
step 00054 (7.0%) | loss: 4.612421 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,005 | mfu: 45.6% | epoch: 1 | remaining: 278s    
step 00055 (7.2%) | loss: 4.585940 | lrm: 1.00 | dt: 494ms | tok/sec: 1,062,341 | mfu: 45.1% | epoch: 1 | remaining: 278s    
step 00056 (7.4%) | loss: 4.563965 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,852 | mfu: 45.3% | epoch: 1 | remaining: 277s    
step 00057 (7.5%) | loss: 4.540213 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,751 | mfu: 45.4% | epoch: 1 | remaining: 277s    
