Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 6793ms | tok/sec: 38,587 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.712633 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,119 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.060919 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,358 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.632166 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,785 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.312363 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,432 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.065539 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,555 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.857463 | lrm: 1.00 | dt: 176ms | tok/sec: 1,490,467 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.685540 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,731 | mfu: 32.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.544680 | lrm: 1.00 | dt: 208ms | tok/sec: 1,262,686 | mfu: 30.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.424218 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,961 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.324770 | lrm: 1.00 | dt: 193ms | tok/sec: 1,361,167 | mfu: 32.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.234402 | lrm: 1.00 | dt: 168ms | tok/sec: 1,564,103 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.152023 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,756 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.082049 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,919 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.019581 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,900 | mfu: 40.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.961593 | lrm: 1.00 | dt: 207ms | tok/sec: 1,264,543 | mfu: 30.6% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.909423 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,723 | mfu: 25.1% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.858793 | lrm: 1.00 | dt: 183ms | tok/sec: 1,431,435 | mfu: 34.6% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.814421 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,790 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.772929 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,093 | mfu: 32.6% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.732819 | lrm: 1.00 | dt: 213ms | tok/sec: 1,232,789 | mfu: 29.8% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.696461 | lrm: 1.00 | dt: 193ms | tok/sec: 1,355,300 | mfu: 32.7% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.663757 | lrm: 1.00 | dt: 181ms | tok/sec: 1,450,401 | mfu: 35.0% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.631898 | lrm: 1.00 | dt: 165ms | tok/sec: 1,589,610 | mfu: 38.4% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.601969 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,114 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00025 (0.9%) | loss: 5.571222 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,143 | mfu: 40.5% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.540862 | lrm: 1.00 | dt: 189ms | tok/sec: 1,386,964 | mfu: 33.5% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.510934 | lrm: 1.00 | dt: 206ms | tok/sec: 1,270,572 | mfu: 30.7% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.483735 | lrm: 1.00 | dt: 201ms | tok/sec: 1,301,227 | mfu: 31.4% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.457129 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,492 | mfu: 28.3% | epoch: 1 | remaining: 296s    
step 00030 (1.2%) | loss: 5.427173 | lrm: 1.00 | dt: 174ms | tok/sec: 1,506,291 | mfu: 36.4% | epoch: 1 | remaining: 296s    
step 00031 (1.2%) | loss: 5.400658 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,113 | mfu: 32.4% | epoch: 1 | remaining: 296s    
step 00032 (1.3%) | loss: 5.374827 | lrm: 1.00 | dt: 154ms | tok/sec: 1,696,790 | mfu: 41.0% | epoch: 1 | remaining: 296s    
step 00033 (1.4%) | loss: 5.349515 | lrm: 1.00 | dt: 164ms | tok/sec: 1,593,899 | mfu: 38.5% | epoch: 1 | remaining: 296s    
step 00034 (1.4%) | loss: 5.323241 | lrm: 1.00 | dt: 181ms | tok/sec: 1,444,557 | mfu: 34.9% | epoch: 1 | remaining: 296s    
step 00035 (1.5%) | loss: 5.295662 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,423 | mfu: 40.9% | epoch: 1 | remaining: 295s    
step 00036 (1.5%) | loss: 5.268208 | lrm: 1.00 | dt: 205ms | tok/sec: 1,280,031 | mfu: 30.9% | epoch: 1 | remaining: 295s    
step 00037 (1.6%) | loss: 5.242823 | lrm: 1.00 | dt: 173ms | tok/sec: 1,510,974 | mfu: 36.5% | epoch: 1 | remaining: 295s    
step 00038 (1.6%) | loss: 5.215832 | lrm: 1.00 | dt: 208ms | tok/sec: 1,261,049 | mfu: 30.5% | epoch: 1 | remaining: 295s    
step 00039 (1.7%) | loss: 5.189287 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,473 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00040 (1.8%) | loss: 5.165561 | lrm: 1.00 | dt: 206ms | tok/sec: 1,271,067 | mfu: 30.7% | epoch: 1 | remaining: 294s    
step 00041 (1.8%) | loss: 5.137579 | lrm: 1.00 | dt: 154ms | tok/sec: 1,704,320 | mfu: 41.2% | epoch: 1 | remaining: 294s    
step 00042 (1.9%) | loss: 5.112390 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,043 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00043 (1.9%) | loss: 5.084090 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,709 | mfu: 40.5% | epoch: 1 | remaining: 294s    
step 00044 (2.0%) | loss: 5.058135 | lrm: 1.00 | dt: 177ms | tok/sec: 1,476,984 | mfu: 35.7% | epoch: 1 | remaining: 294s    
step 00045 (2.0%) | loss: 5.035483 | lrm: 1.00 | dt: 170ms | tok/sec: 1,539,356 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00046 (2.1%) | loss: 5.010134 | lrm: 1.00 | dt: 186ms | tok/sec: 1,408,775 | mfu: 34.0% | epoch: 1 | remaining: 293s    
step 00047 (2.2%) | loss: 4.981687 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,731 | mfu: 39.9% | epoch: 1 | remaining: 293s    
step 00048 (2.2%) | loss: 4.955277 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,100 | mfu: 37.2% | epoch: 1 | remaining: 293s    
step 00049 (2.3%) | loss: 4.925828 | lrm: 1.00 | dt: 179ms | tok/sec: 1,466,946 | mfu: 35.4% | epoch: 1 | remaining: 293s    
step 00050 (2.3%) | loss: 4.903783 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,321 | mfu: 40.6% | epoch: 1 | remaining: 293s    
step 00051 (2.4%) | loss: 4.877997 | lrm: 1.00 | dt: 252ms | tok/sec: 1,042,253 | mfu: 25.2% | epoch: 1 | remaining: 293s    
step 00052 (2.5%) | loss: 4.854491 | lrm: 1.00 | dt: 154ms | tok/sec: 1,696,777 | mfu: 41.0% | epoch: 1 | remaining: 292s    
step 00053 (2.5%) | loss: 4.830510 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,828 | mfu: 40.6% | epoch: 1 | remaining: 292s    
step 00054 (2.6%) | loss: 4.803613 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,284 | mfu: 40.2% | epoch: 1 | remaining: 292s    
step 00055 (2.6%) | loss: 4.782901 | lrm: 1.00 | dt: 171ms | tok/sec: 1,531,715 | mfu: 37.0% | epoch: 1 | remaining: 292s    
step 00056 (2.7%) | loss: 4.762250 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,379 | mfu: 38.7% | epoch: 1 | remaining: 292s    
step 00057 (2.7%) | loss: 4.739813 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,590 | mfu: 38.0% | epoch: 1 | remaining: 292s    
step 00058 (2.8%) | loss: 4.717259 | lrm: 1.00 | dt: 183ms | tok/sec: 1,436,053 | mfu: 34.7% | epoch: 1 | remaining: 291s    
step 00059 (2.9%) | loss: 4.694742 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,542 | mfu: 40.7% | epoch: 1 | remaining: 291s    
step 00060 (2.9%) | loss: 4.672953 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,230 | mfu: 40.3% | epoch: 1 | remaining: 291s    
step 00061 (3.0%) | loss: 4.647963 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,981 | mfu: 40.2% | epoch: 1 | remaining: 291s    
step 00062 (3.0%) | loss: 4.625723 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,086 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00063 (3.1%) | loss: 4.601667 | lrm: 1.00 | dt: 165ms | tok/sec: 1,588,823 | mfu: 38.4% | epoch: 1 | remaining: 291s    
step 00064 (3.1%) | loss: 4.577058 | lrm: 1.00 | dt: 165ms | tok/sec: 1,591,732 | mfu: 38.5% | epoch: 1 | remaining: 290s    
step 00065 (3.2%) | loss: 4.551535 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,873 | mfu: 39.2% | epoch: 1 | remaining: 290s    
step 00066 (3.2%) | loss: 4.530884 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,788 | mfu: 40.5% | epoch: 1 | remaining: 290s    
step 00067 (3.3%) | loss: 4.509505 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,867 | mfu: 32.8% | epoch: 1 | remaining: 290s    
step 00068 (3.3%) | loss: 4.484299 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,853 | mfu: 40.9% | epoch: 1 | remaining: 290s    
step 00069 (3.4%) | loss: 4.458363 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,760 | mfu: 39.6% | epoch: 1 | remaining: 290s    
step 00070 (3.5%) | loss: 4.432389 | lrm: 1.00 | dt: 173ms | tok/sec: 1,519,396 | mfu: 36.7% | epoch: 1 | remaining: 289s    
step 00071 (3.5%) | loss: 4.410789 | lrm: 1.00 | dt: 175ms | tok/sec: 1,494,504 | mfu: 36.1% | epoch: 1 | remaining: 289s    
step 00072 (3.6%) | loss: 4.389568 | lrm: 1.00 | dt: 233ms | tok/sec: 1,123,522 | mfu: 27.1% | epoch: 1 | remaining: 289s    
step 00073 (3.6%) | loss: 4.367944 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,562 | mfu: 40.9% | epoch: 1 | remaining: 289s    
step 00074 (3.7%) | loss: 4.349110 | lrm: 1.00 | dt: 228ms | tok/sec: 1,147,464 | mfu: 27.7% | epoch: 1 | remaining: 289s    
step 00075 (3.8%) | loss: 4.327142 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,401 | mfu: 40.8% | epoch: 1 | remaining: 289s    
step 00076 (3.8%) | loss: 4.305391 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,044 | mfu: 40.5% | epoch: 1 | remaining: 288s    
step 00077 (3.9%) | loss: 4.286153 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,086 | mfu: 40.7% | epoch: 1 | remaining: 288s    
step 00078 (3.9%) | loss: 4.269859 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,009 | mfu: 40.3% | epoch: 1 | remaining: 288s    
step 00079 (4.0%) | loss: 4.252216 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,520 | mfu: 39.5% | epoch: 1 | remaining: 288s    
step 00080 (4.0%) | loss: 4.228268 | lrm: 1.00 | dt: 172ms | tok/sec: 1,527,141 | mfu: 36.9% | epoch: 1 | remaining: 288s    
step 00081 (4.1%) | loss: 4.206055 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,711 | mfu: 39.2% | epoch: 1 | remaining: 288s    
step 00082 (4.1%) | loss: 4.181430 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,861 | mfu: 40.0% | epoch: 1 | remaining: 287s    
step 00083 (4.2%) | loss: 4.162358 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,579 | mfu: 40.0% | epoch: 1 | remaining: 287s    
step 00084 (4.3%) | loss: 4.146804 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,174 | mfu: 40.2% | epoch: 1 | remaining: 287s    
step 00085 (4.3%) | loss: 4.131412 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,637 | mfu: 40.2% | epoch: 1 | remaining: 287s    
step 00086 (4.4%) | loss: 4.112837 | lrm: 1.00 | dt: 201ms | tok/sec: 1,307,398 | mfu: 31.6% | epoch: 1 | remaining: 287s    
step 00087 (4.4%) | loss: 4.094377 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,091 | mfu: 40.2% | epoch: 1 | remaining: 287s    
step 00088 (4.5%) | loss: 4.072928 | lrm: 1.00 | dt: 175ms | tok/sec: 1,496,133 | mfu: 36.1% | epoch: 1 | remaining: 286s    
step 00089 (4.5%) | loss: 4.058291 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,567 | mfu: 32.3% | epoch: 1 | remaining: 286s    
step 00090 (4.6%) | loss: 4.041709 | lrm: 1.00 | dt: 182ms | tok/sec: 1,442,025 | mfu: 34.8% | epoch: 1 | remaining: 286s    
step 00091 (4.7%) | loss: 4.028866 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,230 | mfu: 40.9% | epoch: 1 | remaining: 286s    
step 00092 (4.7%) | loss: 4.009580 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,229 | mfu: 40.2% | epoch: 1 | remaining: 286s    
step 00093 (4.8%) | loss: 3.996234 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,561 | mfu: 40.5% | epoch: 1 | remaining: 286s    
step 00094 (4.8%) | loss: 3.979915 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,280 | mfu: 39.5% | epoch: 1 | remaining: 285s    
step 00095 (4.9%) | loss: 3.956109 | lrm: 1.00 | dt: 165ms | tok/sec: 1,593,377 | mfu: 38.5% | epoch: 1 | remaining: 285s    
step 00096 (4.9%) | loss: 3.939909 | lrm: 1.00 | dt: 165ms | tok/sec: 1,587,538 | mfu: 38.4% | epoch: 1 | remaining: 285s    
step 00097 (5.0%) | loss: 3.931963 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,555 | mfu: 39.4% | epoch: 1 | remaining: 285s    
