Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7158ms | tok/sec: 73,246 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.856116 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,780 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.434342 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,419 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.962304 | lrm: 1.00 | dt: 330ms | tok/sec: 1,591,048 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.560908 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,612 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.233361 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,841 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.982592 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,891 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.770379 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,159 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.590882 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,308 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.439888 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,007 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.311040 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,984 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.203613 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,152 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.110499 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,448 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.027858 | lrm: 1.00 | dt: 335ms | tok/sec: 1,567,196 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.955575 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,445 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.889738 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,564 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.833644 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,375 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.778489 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,095 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.727777 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,456 | mfu: 38.1% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.679474 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,574 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.634796 | lrm: 1.00 | dt: 352ms | tok/sec: 1,489,238 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.592271 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,307 | mfu: 35.8% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.554556 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,821 | mfu: 40.3% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.514506 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,293 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.475642 | lrm: 1.00 | dt: 375ms | tok/sec: 1,396,904 | mfu: 33.8% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.439328 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,494 | mfu: 40.7% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.405576 | lrm: 1.00 | dt: 315ms | tok/sec: 1,666,638 | mfu: 40.3% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.374010 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,898 | mfu: 38.6% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.343671 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,692 | mfu: 39.0% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.311210 | lrm: 1.00 | dt: 379ms | tok/sec: 1,384,430 | mfu: 33.4% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.277559 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,429 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.244966 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,265 | mfu: 40.4% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.214520 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,213 | mfu: 38.3% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.185824 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,072 | mfu: 39.4% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.152103 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,871 | mfu: 40.2% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.122310 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,668 | mfu: 38.0% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 5.092582 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,547 | mfu: 37.4% | epoch: 1 | remaining: 291s    
