Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 41,943,040
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,880
  scalars                 : 16
  total                   : 91,751,696
Estimated FLOPs per token: 3.460378e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011345 | lrm: 1.00 | dt: 22923ms | tok/sec: 11,436 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.198400 | lrm: 1.00 | dt: 214ms | tok/sec: 1,226,142 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.940185 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,799 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.902981 | lrm: 1.00 | dt: 218ms | tok/sec: 1,205,090 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.648248 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,360 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.337788 | lrm: 1.00 | dt: 236ms | tok/sec: 1,110,882 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.094412 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,851 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.872080 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,383 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.668150 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,669 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.471797 | lrm: 1.00 | dt: 233ms | tok/sec: 1,126,860 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.291077 | lrm: 1.00 | dt: 226ms | tok/sec: 1,161,412 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.119452 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,382 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.959344 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,615 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.817727 | lrm: 1.00 | dt: 227ms | tok/sec: 1,155,248 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.687948 | lrm: 1.00 | dt: 225ms | tok/sec: 1,167,068 | mfu: 40.8% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.568133 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,436 | mfu: 41.2% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.461389 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,266 | mfu: 41.7% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 6.362967 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,012 | mfu: 41.4% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.274146 | lrm: 1.00 | dt: 228ms | tok/sec: 1,150,583 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.192016 | lrm: 1.00 | dt: 226ms | tok/sec: 1,161,599 | mfu: 40.6% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 6.116562 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,660 | mfu: 41.4% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 6.049335 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,534 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.989350 | lrm: 1.00 | dt: 226ms | tok/sec: 1,157,853 | mfu: 40.5% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.933664 | lrm: 1.00 | dt: 229ms | tok/sec: 1,145,068 | mfu: 40.0% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.882293 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,043 | mfu: 41.3% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.833830 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,680 | mfu: 41.8% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.789053 | lrm: 1.00 | dt: 224ms | tok/sec: 1,168,283 | mfu: 40.9% | epoch: 1 | remaining: 296s    
step 00027 (1.2%) | loss: 5.747192 | lrm: 1.00 | dt: 264ms | tok/sec: 993,926 | mfu: 34.8% | epoch: 1 | remaining: 296s    
step 00028 (1.3%) | loss: 5.712427 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,349 | mfu: 41.6% | epoch: 1 | remaining: 296s    
step 00029 (1.4%) | loss: 5.678769 | lrm: 1.00 | dt: 218ms | tok/sec: 1,202,084 | mfu: 42.0% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.643386 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,768 | mfu: 41.6% | epoch: 1 | remaining: 296s    
step 00031 (1.5%) | loss: 5.612935 | lrm: 1.00 | dt: 241ms | tok/sec: 1,089,613 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00032 (1.6%) | loss: 5.584624 | lrm: 1.00 | dt: 228ms | tok/sec: 1,150,044 | mfu: 40.2% | epoch: 1 | remaining: 295s    
step 00033 (1.7%) | loss: 5.559070 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,424 | mfu: 41.5% | epoch: 1 | remaining: 295s    
step 00034 (1.7%) | loss: 5.532676 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,057 | mfu: 41.9% | epoch: 1 | remaining: 295s    
step 00035 (1.8%) | loss: 5.506914 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,701 | mfu: 40.9% | epoch: 1 | remaining: 294s    
step 00036 (1.9%) | loss: 5.481991 | lrm: 1.00 | dt: 231ms | tok/sec: 1,135,997 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00037 (2.0%) | loss: 5.459131 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,049 | mfu: 40.9% | epoch: 1 | remaining: 294s    
step 00038 (2.0%) | loss: 5.434494 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,525 | mfu: 41.7% | epoch: 1 | remaining: 294s    
step 00039 (2.1%) | loss: 5.410220 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,289 | mfu: 41.5% | epoch: 1 | remaining: 293s    
step 00040 (2.2%) | loss: 5.389569 | lrm: 1.00 | dt: 228ms | tok/sec: 1,149,751 | mfu: 40.2% | epoch: 1 | remaining: 293s    
step 00041 (2.3%) | loss: 5.366727 | lrm: 1.00 | dt: 227ms | tok/sec: 1,154,169 | mfu: 40.4% | epoch: 1 | remaining: 293s    
step 00042 (2.3%) | loss: 5.346415 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,959 | mfu: 41.1% | epoch: 1 | remaining: 293s    
step 00043 (2.4%) | loss: 5.322774 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,293 | mfu: 41.7% | epoch: 1 | remaining: 293s    
step 00044 (2.5%) | loss: 5.301049 | lrm: 1.00 | dt: 227ms | tok/sec: 1,156,967 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00045 (2.5%) | loss: 5.282303 | lrm: 1.00 | dt: 227ms | tok/sec: 1,155,673 | mfu: 40.4% | epoch: 1 | remaining: 292s    
step 00046 (2.6%) | loss: 5.260152 | lrm: 1.00 | dt: 225ms | tok/sec: 1,164,232 | mfu: 40.7% | epoch: 1 | remaining: 292s    
step 00047 (2.7%) | loss: 5.237015 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,593 | mfu: 41.4% | epoch: 1 | remaining: 292s    
step 00048 (2.8%) | loss: 5.215758 | lrm: 1.00 | dt: 224ms | tok/sec: 1,170,003 | mfu: 40.9% | epoch: 1 | remaining: 291s    
step 00049 (2.8%) | loss: 5.192699 | lrm: 1.00 | dt: 226ms | tok/sec: 1,158,486 | mfu: 40.5% | epoch: 1 | remaining: 291s    
step 00050 (2.9%) | loss: 5.173984 | lrm: 1.00 | dt: 224ms | tok/sec: 1,171,204 | mfu: 41.0% | epoch: 1 | remaining: 291s    
step 00051 (3.0%) | loss: 5.152617 | lrm: 1.00 | dt: 224ms | tok/sec: 1,170,927 | mfu: 40.9% | epoch: 1 | remaining: 291s    
step 00052 (3.1%) | loss: 5.133659 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,400 | mfu: 41.2% | epoch: 1 | remaining: 291s    
step 00053 (3.1%) | loss: 5.114562 | lrm: 1.00 | dt: 227ms | tok/sec: 1,157,310 | mfu: 40.5% | epoch: 1 | remaining: 290s    
step 00054 (3.2%) | loss: 5.091683 | lrm: 1.00 | dt: 225ms | tok/sec: 1,166,506 | mfu: 40.8% | epoch: 1 | remaining: 290s    
step 00055 (3.3%) | loss: 5.072508 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,478 | mfu: 41.2% | epoch: 1 | remaining: 290s    
step 00056 (3.4%) | loss: 5.054365 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,023 | mfu: 41.0% | epoch: 1 | remaining: 290s    
step 00057 (3.4%) | loss: 5.037522 | lrm: 1.00 | dt: 224ms | tok/sec: 1,167,842 | mfu: 40.8% | epoch: 1 | remaining: 289s    
step 00058 (3.5%) | loss: 5.018512 | lrm: 1.00 | dt: 227ms | tok/sec: 1,154,975 | mfu: 40.4% | epoch: 1 | remaining: 289s    
step 00059 (3.6%) | loss: 5.000204 | lrm: 1.00 | dt: 224ms | tok/sec: 1,170,142 | mfu: 40.9% | epoch: 1 | remaining: 289s    
step 00060 (3.7%) | loss: 4.983460 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,222 | mfu: 41.3% | epoch: 1 | remaining: 289s    
step 00061 (3.7%) | loss: 4.962789 | lrm: 1.00 | dt: 225ms | tok/sec: 1,162,650 | mfu: 40.7% | epoch: 1 | remaining: 289s    
step 00062 (3.8%) | loss: 4.944118 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,036 | mfu: 40.9% | epoch: 1 | remaining: 288s    
step 00063 (3.9%) | loss: 4.923747 | lrm: 1.00 | dt: 224ms | tok/sec: 1,168,674 | mfu: 40.9% | epoch: 1 | remaining: 288s    
step 00064 (4.0%) | loss: 4.902641 | lrm: 1.00 | dt: 223ms | tok/sec: 1,172,922 | mfu: 41.0% | epoch: 1 | remaining: 288s    
step 00065 (4.0%) | loss: 4.884056 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,771 | mfu: 41.0% | epoch: 1 | remaining: 288s    
step 00066 (4.1%) | loss: 4.866511 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,767 | mfu: 40.9% | epoch: 1 | remaining: 287s    
step 00067 (4.2%) | loss: 4.850139 | lrm: 1.00 | dt: 251ms | tok/sec: 1,046,196 | mfu: 36.6% | epoch: 1 | remaining: 287s    
step 00068 (4.3%) | loss: 4.828949 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,481 | mfu: 42.0% | epoch: 1 | remaining: 287s    
step 00069 (4.4%) | loss: 4.806918 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,510 | mfu: 41.2% | epoch: 1 | remaining: 287s    
step 00070 (4.4%) | loss: 4.784243 | lrm: 1.00 | dt: 226ms | tok/sec: 1,162,474 | mfu: 40.7% | epoch: 1 | remaining: 287s    
step 00071 (4.5%) | loss: 4.767566 | lrm: 1.00 | dt: 234ms | tok/sec: 1,121,196 | mfu: 39.2% | epoch: 1 | remaining: 286s    
step 00072 (4.6%) | loss: 4.749226 | lrm: 1.00 | dt: 226ms | tok/sec: 1,159,112 | mfu: 40.5% | epoch: 1 | remaining: 286s    
step 00073 (4.7%) | loss: 4.731826 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,193 | mfu: 41.5% | epoch: 1 | remaining: 286s    
step 00074 (4.7%) | loss: 4.716270 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,248 | mfu: 41.0% | epoch: 1 | remaining: 286s    
step 00075 (4.8%) | loss: 4.699348 | lrm: 1.00 | dt: 225ms | tok/sec: 1,166,516 | mfu: 40.8% | epoch: 1 | remaining: 285s    
step 00076 (4.9%) | loss: 4.680384 | lrm: 1.00 | dt: 226ms | tok/sec: 1,161,498 | mfu: 40.6% | epoch: 1 | remaining: 285s    
step 00077 (5.0%) | loss: 4.662882 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,758 | mfu: 41.0% | epoch: 1 | remaining: 285s    
step 00078 (5.0%) | loss: 4.646314 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,828 | mfu: 41.3% | epoch: 1 | remaining: 285s    
step 00079 (5.1%) | loss: 4.630375 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,821 | mfu: 41.0% | epoch: 1 | remaining: 284s    
step 00080 (5.2%) | loss: 4.608566 | lrm: 1.00 | dt: 226ms | tok/sec: 1,160,083 | mfu: 40.6% | epoch: 1 | remaining: 284s    
step 00081 (5.2%) | loss: 4.589331 | lrm: 1.00 | dt: 224ms | tok/sec: 1,170,354 | mfu: 40.9% | epoch: 1 | remaining: 284s    
step 00082 (5.3%) | loss: 4.568461 | lrm: 1.00 | dt: 224ms | tok/sec: 1,168,456 | mfu: 40.9% | epoch: 1 | remaining: 284s    
step 00083 (5.4%) | loss: 4.551254 | lrm: 1.00 | dt: 227ms | tok/sec: 1,155,641 | mfu: 40.4% | epoch: 1 | remaining: 284s    
step 00084 (5.5%) | loss: 4.535204 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,254 | mfu: 40.9% | epoch: 1 | remaining: 283s    
step 00085 (5.5%) | loss: 4.519103 | lrm: 1.00 | dt: 226ms | tok/sec: 1,161,185 | mfu: 40.6% | epoch: 1 | remaining: 283s    
step 00086 (5.6%) | loss: 4.502697 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,301 | mfu: 41.0% | epoch: 1 | remaining: 283s    
step 00087 (5.7%) | loss: 4.484785 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,388 | mfu: 41.2% | epoch: 1 | remaining: 283s    
step 00088 (5.8%) | loss: 4.462882 | lrm: 1.00 | dt: 227ms | tok/sec: 1,155,706 | mfu: 40.4% | epoch: 1 | remaining: 282s    
step 00089 (5.8%) | loss: 4.446431 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,576 | mfu: 40.9% | epoch: 1 | remaining: 282s    
step 00090 (5.9%) | loss: 4.428652 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,545 | mfu: 41.3% | epoch: 1 | remaining: 282s    
step 00091 (6.0%) | loss: 4.412815 | lrm: 1.00 | dt: 225ms | tok/sec: 1,165,619 | mfu: 40.8% | epoch: 1 | remaining: 282s    
step 00092 (6.1%) | loss: 4.393924 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,739 | mfu: 40.9% | epoch: 1 | remaining: 282s    
step 00093 (6.1%) | loss: 4.377289 | lrm: 1.00 | dt: 225ms | tok/sec: 1,163,073 | mfu: 40.7% | epoch: 1 | remaining: 281s    
