Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.460339e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011407 | lrm: 1.00 | dt: 28795ms | tok/sec: 18,207 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.212512 | lrm: 1.00 | dt: 425ms | tok/sec: 1,234,926 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.886326 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,510 | mfu: 42.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.748120 | lrm: 1.00 | dt: 454ms | tok/sec: 1,155,329 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.521917 | lrm: 1.00 | dt: 427ms | tok/sec: 1,227,045 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.251169 | lrm: 1.00 | dt: 457ms | tok/sec: 1,147,277 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.067628 | lrm: 1.00 | dt: 442ms | tok/sec: 1,185,501 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.854573 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,301 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.639622 | lrm: 1.00 | dt: 460ms | tok/sec: 1,139,432 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.433733 | lrm: 1.00 | dt: 454ms | tok/sec: 1,155,608 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.242322 | lrm: 1.00 | dt: 441ms | tok/sec: 1,190,117 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.067622 | lrm: 1.00 | dt: 456ms | tok/sec: 1,149,352 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.905345 | lrm: 1.00 | dt: 444ms | tok/sec: 1,181,960 | mfu: 41.3% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.756688 | lrm: 1.00 | dt: 520ms | tok/sec: 1,009,135 | mfu: 35.3% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 6.627428 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,150 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 6.507316 | lrm: 1.00 | dt: 475ms | tok/sec: 1,104,346 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 6.400529 | lrm: 1.00 | dt: 433ms | tok/sec: 1,209,583 | mfu: 42.3% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 6.300461 | lrm: 1.00 | dt: 455ms | tok/sec: 1,153,511 | mfu: 40.3% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 6.210496 | lrm: 1.00 | dt: 444ms | tok/sec: 1,179,645 | mfu: 41.3% | epoch: 1 | remaining: 296s    
step 00019 (1.2%) | loss: 6.128165 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,559 | mfu: 37.6% | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 6.053395 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,944 | mfu: 37.5% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.985241 | lrm: 1.00 | dt: 454ms | tok/sec: 1,155,983 | mfu: 40.4% | epoch: 1 | remaining: 295s    
step 00022 (1.7%) | loss: 5.924605 | lrm: 1.00 | dt: 474ms | tok/sec: 1,107,249 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 5.866125 | lrm: 1.00 | dt: 465ms | tok/sec: 1,126,398 | mfu: 39.4% | epoch: 1 | remaining: 294s    
step 00024 (2.0%) | loss: 5.812099 | lrm: 1.00 | dt: 444ms | tok/sec: 1,180,629 | mfu: 41.3% | epoch: 1 | remaining: 293s    
step 00025 (2.2%) | loss: 5.764154 | lrm: 1.00 | dt: 445ms | tok/sec: 1,177,660 | mfu: 41.2% | epoch: 1 | remaining: 293s    
step 00026 (2.3%) | loss: 5.720347 | lrm: 1.00 | dt: 439ms | tok/sec: 1,192,959 | mfu: 41.7% | epoch: 1 | remaining: 293s    
step 00027 (2.5%) | loss: 5.679385 | lrm: 1.00 | dt: 446ms | tok/sec: 1,176,159 | mfu: 41.1% | epoch: 1 | remaining: 292s    
step 00028 (2.6%) | loss: 5.642727 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,936 | mfu: 42.0% | epoch: 1 | remaining: 292s    
step 00029 (2.8%) | loss: 5.606714 | lrm: 1.00 | dt: 469ms | tok/sec: 1,116,799 | mfu: 39.1% | epoch: 1 | remaining: 291s    
step 00030 (2.9%) | loss: 5.571126 | lrm: 1.00 | dt: 444ms | tok/sec: 1,180,523 | mfu: 41.3% | epoch: 1 | remaining: 291s    
step 00031 (3.1%) | loss: 5.537912 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,282 | mfu: 41.2% | epoch: 1 | remaining: 290s    
step 00032 (3.2%) | loss: 5.510040 | lrm: 1.00 | dt: 439ms | tok/sec: 1,193,546 | mfu: 41.7% | epoch: 1 | remaining: 290s    
step 00033 (3.4%) | loss: 5.482548 | lrm: 1.00 | dt: 447ms | tok/sec: 1,174,049 | mfu: 41.1% | epoch: 1 | remaining: 289s    
step 00034 (3.5%) | loss: 5.450607 | lrm: 1.00 | dt: 437ms | tok/sec: 1,198,927 | mfu: 41.9% | epoch: 1 | remaining: 289s    
step 00035 (3.7%) | loss: 5.423113 | lrm: 1.00 | dt: 440ms | tok/sec: 1,192,100 | mfu: 41.7% | epoch: 1 | remaining: 289s    
step 00036 (3.8%) | loss: 5.396530 | lrm: 1.00 | dt: 485ms | tok/sec: 1,081,542 | mfu: 37.8% | epoch: 1 | remaining: 288s    
step 00037 (4.0%) | loss: 5.370320 | lrm: 1.00 | dt: 459ms | tok/sec: 1,141,454 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00038 (4.1%) | loss: 5.343526 | lrm: 1.00 | dt: 467ms | tok/sec: 1,123,679 | mfu: 39.3% | epoch: 1 | remaining: 287s    
step 00039 (4.3%) | loss: 5.316346 | lrm: 1.00 | dt: 438ms | tok/sec: 1,196,595 | mfu: 41.8% | epoch: 1 | remaining: 287s    
step 00040 (4.4%) | loss: 5.288637 | lrm: 1.00 | dt: 450ms | tok/sec: 1,165,671 | mfu: 40.8% | epoch: 1 | remaining: 286s    
step 00041 (4.6%) | loss: 5.262566 | lrm: 1.00 | dt: 467ms | tok/sec: 1,122,070 | mfu: 39.2% | epoch: 1 | remaining: 286s    
step 00042 (4.7%) | loss: 5.237278 | lrm: 1.00 | dt: 453ms | tok/sec: 1,158,356 | mfu: 40.5% | epoch: 1 | remaining: 285s    
step 00043 (4.9%) | loss: 5.210310 | lrm: 1.00 | dt: 470ms | tok/sec: 1,114,625 | mfu: 39.0% | epoch: 1 | remaining: 285s    
step 00044 (5.0%) | loss: 5.184520 | lrm: 1.00 | dt: 508ms | tok/sec: 1,032,969 | mfu: 36.1% | epoch: 1 | remaining: 284s    
step 00045 (5.2%) | loss: 5.158633 | lrm: 1.00 | dt: 473ms | tok/sec: 1,107,688 | mfu: 38.7% | epoch: 1 | remaining: 284s    
step 00046 (5.4%) | loss: 5.132240 | lrm: 1.00 | dt: 454ms | tok/sec: 1,155,703 | mfu: 40.4% | epoch: 1 | remaining: 283s    
step 00047 (5.5%) | loss: 5.099848 | lrm: 1.00 | dt: 451ms | tok/sec: 1,161,441 | mfu: 40.6% | epoch: 1 | remaining: 283s    
step 00048 (5.7%) | loss: 5.079850 | lrm: 1.00 | dt: 464ms | tok/sec: 1,128,776 | mfu: 39.5% | epoch: 1 | remaining: 283s    
step 00049 (5.8%) | loss: 5.052649 | lrm: 1.00 | dt: 440ms | tok/sec: 1,192,653 | mfu: 41.7% | epoch: 1 | remaining: 282s    
step 00050 (6.0%) | loss: 5.025564 | lrm: 1.00 | dt: 451ms | tok/sec: 1,162,057 | mfu: 40.6% | epoch: 1 | remaining: 282s    
step 00051 (6.1%) | loss: 5.002081 | lrm: 1.00 | dt: 454ms | tok/sec: 1,154,705 | mfu: 40.4% | epoch: 1 | remaining: 281s    
step 00052 (6.3%) | loss: 4.977890 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,779 | mfu: 41.2% | epoch: 1 | remaining: 281s    
step 00053 (6.4%) | loss: 4.953886 | lrm: 1.00 | dt: 445ms | tok/sec: 1,177,069 | mfu: 41.2% | epoch: 1 | remaining: 280s    
step 00054 (6.6%) | loss: 4.928987 | lrm: 1.00 | dt: 443ms | tok/sec: 1,184,539 | mfu: 41.4% | epoch: 1 | remaining: 280s    
step 00055 (6.7%) | loss: 4.906031 | lrm: 1.00 | dt: 443ms | tok/sec: 1,184,659 | mfu: 41.4% | epoch: 1 | remaining: 279s    
step 00056 (6.9%) | loss: 4.885187 | lrm: 1.00 | dt: 439ms | tok/sec: 1,194,177 | mfu: 41.8% | epoch: 1 | remaining: 279s    
step 00057 (7.0%) | loss: 4.865015 | lrm: 1.00 | dt: 439ms | tok/sec: 1,193,304 | mfu: 41.7% | epoch: 1 | remaining: 279s    
step 00058 (7.2%) | loss: 4.838590 | lrm: 1.00 | dt: 441ms | tok/sec: 1,188,518 | mfu: 41.6% | epoch: 1 | remaining: 278s    
step 00059 (7.3%) | loss: 4.819625 | lrm: 1.00 | dt: 439ms | tok/sec: 1,193,638 | mfu: 41.7% | epoch: 1 | remaining: 278s    
step 00060 (7.4%) | loss: 4.798928 | lrm: 1.00 | dt: 442ms | tok/sec: 1,187,155 | mfu: 41.5% | epoch: 1 | remaining: 277s    
step 00061 (7.6%) | loss: 4.773756 | lrm: 1.00 | dt: 462ms | tok/sec: 1,134,978 | mfu: 39.7% | epoch: 1 | remaining: 277s    
