Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.460339e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011407 | lrm: 1.00 | dt: 7410ms | tok/sec: 70,756 | mfu: 2.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.212511 | lrm: 1.00 | dt: 418ms | tok/sec: 1,255,162 | mfu: 43.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.886339 | lrm: 1.00 | dt: 433ms | tok/sec: 1,209,863 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.748161 | lrm: 1.00 | dt: 448ms | tok/sec: 1,170,227 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.522054 | lrm: 1.00 | dt: 428ms | tok/sec: 1,226,187 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.251297 | lrm: 1.00 | dt: 455ms | tok/sec: 1,151,872 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.067838 | lrm: 1.00 | dt: 428ms | tok/sec: 1,224,535 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.854801 | lrm: 1.00 | dt: 446ms | tok/sec: 1,174,951 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.639847 | lrm: 1.00 | dt: 438ms | tok/sec: 1,196,719 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.433943 | lrm: 1.00 | dt: 440ms | tok/sec: 1,191,067 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.242531 | lrm: 1.00 | dt: 445ms | tok/sec: 1,179,401 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.067847 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,199 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.905618 | lrm: 1.00 | dt: 447ms | tok/sec: 1,172,799 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.757109 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,232 | mfu: 42.0% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 6.627782 | lrm: 1.00 | dt: 448ms | tok/sec: 1,170,933 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 6.507467 | lrm: 1.00 | dt: 443ms | tok/sec: 1,184,127 | mfu: 41.4% | epoch: 1 | remaining: 298s    
step 00016 (0.7%) | loss: 6.400663 | lrm: 1.00 | dt: 447ms | tok/sec: 1,173,491 | mfu: 41.0% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 6.300684 | lrm: 1.00 | dt: 441ms | tok/sec: 1,188,449 | mfu: 41.6% | epoch: 1 | remaining: 297s    
step 00018 (1.0%) | loss: 6.210743 | lrm: 1.00 | dt: 440ms | tok/sec: 1,190,345 | mfu: 41.6% | epoch: 1 | remaining: 296s    
step 00019 (1.2%) | loss: 6.128354 | lrm: 1.00 | dt: 443ms | tok/sec: 1,183,439 | mfu: 41.4% | epoch: 1 | remaining: 296s    
step 00020 (1.3%) | loss: 6.053494 | lrm: 1.00 | dt: 438ms | tok/sec: 1,196,421 | mfu: 41.8% | epoch: 1 | remaining: 296s    
step 00021 (1.5%) | loss: 5.985266 | lrm: 1.00 | dt: 448ms | tok/sec: 1,171,536 | mfu: 41.0% | epoch: 1 | remaining: 295s    
step 00022 (1.6%) | loss: 5.924665 | lrm: 1.00 | dt: 441ms | tok/sec: 1,189,263 | mfu: 41.6% | epoch: 1 | remaining: 295s    
step 00023 (1.8%) | loss: 5.866332 | lrm: 1.00 | dt: 447ms | tok/sec: 1,173,341 | mfu: 41.0% | epoch: 1 | remaining: 294s    
step 00024 (1.9%) | loss: 5.812264 | lrm: 1.00 | dt: 442ms | tok/sec: 1,187,084 | mfu: 41.5% | epoch: 1 | remaining: 294s    
step 00025 (2.1%) | loss: 5.764209 | lrm: 1.00 | dt: 443ms | tok/sec: 1,182,547 | mfu: 41.4% | epoch: 1 | remaining: 293s    
step 00026 (2.2%) | loss: 5.720421 | lrm: 1.00 | dt: 444ms | tok/sec: 1,181,779 | mfu: 41.3% | epoch: 1 | remaining: 293s    
step 00027 (2.4%) | loss: 5.679537 | lrm: 1.00 | dt: 442ms | tok/sec: 1,186,589 | mfu: 41.5% | epoch: 1 | remaining: 292s    
step 00028 (2.5%) | loss: 5.642890 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,359 | mfu: 41.2% | epoch: 1 | remaining: 292s    
step 00029 (2.7%) | loss: 5.606805 | lrm: 1.00 | dt: 441ms | tok/sec: 1,189,700 | mfu: 41.6% | epoch: 1 | remaining: 292s    
step 00030 (2.8%) | loss: 5.571122 | lrm: 1.00 | dt: 446ms | tok/sec: 1,175,576 | mfu: 41.1% | epoch: 1 | remaining: 291s    
step 00031 (3.0%) | loss: 5.537912 | lrm: 1.00 | dt: 442ms | tok/sec: 1,187,167 | mfu: 41.5% | epoch: 1 | remaining: 291s    
step 00032 (3.1%) | loss: 5.509987 | lrm: 1.00 | dt: 442ms | tok/sec: 1,186,288 | mfu: 41.5% | epoch: 1 | remaining: 290s    
step 00033 (3.2%) | loss: 5.482458 | lrm: 1.00 | dt: 441ms | tok/sec: 1,190,159 | mfu: 41.6% | epoch: 1 | remaining: 290s    
step 00034 (3.4%) | loss: 5.450648 | lrm: 1.00 | dt: 440ms | tok/sec: 1,190,899 | mfu: 41.6% | epoch: 1 | remaining: 289s    
step 00035 (3.5%) | loss: 5.423432 | lrm: 1.00 | dt: 444ms | tok/sec: 1,180,855 | mfu: 41.3% | epoch: 1 | remaining: 289s    
step 00036 (3.7%) | loss: 5.396918 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,297 | mfu: 41.2% | epoch: 1 | remaining: 288s    
step 00037 (3.8%) | loss: 5.370487 | lrm: 1.00 | dt: 447ms | tok/sec: 1,171,958 | mfu: 41.0% | epoch: 1 | remaining: 288s    
step 00038 (4.0%) | loss: 5.343096 | lrm: 1.00 | dt: 440ms | tok/sec: 1,192,145 | mfu: 41.7% | epoch: 1 | remaining: 288s    
step 00039 (4.1%) | loss: 5.315607 | lrm: 1.00 | dt: 443ms | tok/sec: 1,184,112 | mfu: 41.4% | epoch: 1 | remaining: 287s    
step 00040 (4.3%) | loss: 5.287869 | lrm: 1.00 | dt: 439ms | tok/sec: 1,193,786 | mfu: 41.7% | epoch: 1 | remaining: 287s    
step 00041 (4.4%) | loss: 5.261748 | lrm: 1.00 | dt: 442ms | tok/sec: 1,185,303 | mfu: 41.5% | epoch: 1 | remaining: 286s    
step 00042 (4.6%) | loss: 5.236405 | lrm: 1.00 | dt: 441ms | tok/sec: 1,189,412 | mfu: 41.6% | epoch: 1 | remaining: 286s    
step 00043 (4.7%) | loss: 5.209553 | lrm: 1.00 | dt: 441ms | tok/sec: 1,189,997 | mfu: 41.6% | epoch: 1 | remaining: 285s    
step 00044 (4.9%) | loss: 5.183840 | lrm: 1.00 | dt: 444ms | tok/sec: 1,182,035 | mfu: 41.3% | epoch: 1 | remaining: 285s    
step 00045 (5.0%) | loss: 5.157984 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,824 | mfu: 41.2% | epoch: 1 | remaining: 285s    
step 00046 (5.2%) | loss: 5.131658 | lrm: 1.00 | dt: 443ms | tok/sec: 1,184,696 | mfu: 41.4% | epoch: 1 | remaining: 284s    
