Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 56,623,872
  scalars                 : 16
  total                   : 94,372,624
Estimated FLOPs per token: 4.718638e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011235 | lrm: 1.00 | dt: 17198ms | tok/sec: 15,242 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.829370 | lrm: 1.00 | dt: 267ms | tok/sec: 982,154 | mfu: 46.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.401032 | lrm: 1.00 | dt: 268ms | tok/sec: 977,939 | mfu: 46.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.915988 | lrm: 1.00 | dt: 269ms | tok/sec: 975,036 | mfu: 46.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.534623 | lrm: 1.00 | dt: 293ms | tok/sec: 893,746 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.211834 | lrm: 1.00 | dt: 275ms | tok/sec: 952,587 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.968334 | lrm: 1.00 | dt: 271ms | tok/sec: 966,228 | mfu: 46.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.768690 | lrm: 1.00 | dt: 280ms | tok/sec: 936,637 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.599940 | lrm: 1.00 | dt: 282ms | tok/sec: 930,224 | mfu: 44.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.458281 | lrm: 1.00 | dt: 276ms | tok/sec: 951,411 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.341313 | lrm: 1.00 | dt: 272ms | tok/sec: 965,146 | mfu: 46.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.238086 | lrm: 1.00 | dt: 283ms | tok/sec: 926,161 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.145570 | lrm: 1.00 | dt: 280ms | tok/sec: 935,132 | mfu: 44.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.067775 | lrm: 1.00 | dt: 275ms | tok/sec: 952,560 | mfu: 45.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.999052 | lrm: 1.00 | dt: 277ms | tok/sec: 947,546 | mfu: 45.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.935574 | lrm: 1.00 | dt: 280ms | tok/sec: 935,271 | mfu: 44.6% | epoch: 1 | remaining: 299s    
step 00016 (0.5%) | loss: 5.879599 | lrm: 1.00 | dt: 279ms | tok/sec: 940,713 | mfu: 44.9% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.826047 | lrm: 1.00 | dt: 273ms | tok/sec: 959,427 | mfu: 45.8% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 5.779228 | lrm: 1.00 | dt: 276ms | tok/sec: 949,308 | mfu: 45.3% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 5.735092 | lrm: 1.00 | dt: 277ms | tok/sec: 946,497 | mfu: 45.1% | epoch: 1 | remaining: 297s    
step 00020 (0.8%) | loss: 5.693322 | lrm: 1.00 | dt: 279ms | tok/sec: 939,931 | mfu: 44.8% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 5.655461 | lrm: 1.00 | dt: 276ms | tok/sec: 948,620 | mfu: 45.2% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 5.621955 | lrm: 1.00 | dt: 281ms | tok/sec: 933,578 | mfu: 44.5% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 5.589220 | lrm: 1.00 | dt: 279ms | tok/sec: 938,932 | mfu: 44.8% | epoch: 1 | remaining: 296s    
step 00024 (1.2%) | loss: 5.558210 | lrm: 1.00 | dt: 277ms | tok/sec: 945,023 | mfu: 45.1% | epoch: 1 | remaining: 296s    
step 00025 (1.3%) | loss: 5.526301 | lrm: 1.00 | dt: 281ms | tok/sec: 932,939 | mfu: 44.5% | epoch: 1 | remaining: 296s    
step 00026 (1.4%) | loss: 5.494933 | lrm: 1.00 | dt: 277ms | tok/sec: 947,299 | mfu: 45.2% | epoch: 1 | remaining: 296s    
step 00027 (1.5%) | loss: 5.464475 | lrm: 1.00 | dt: 279ms | tok/sec: 938,127 | mfu: 44.7% | epoch: 1 | remaining: 295s    
step 00028 (1.6%) | loss: 5.437660 | lrm: 1.00 | dt: 276ms | tok/sec: 950,286 | mfu: 45.3% | epoch: 1 | remaining: 295s    
step 00029 (1.7%) | loss: 5.410497 | lrm: 1.00 | dt: 276ms | tok/sec: 948,118 | mfu: 45.2% | epoch: 1 | remaining: 295s    
step 00030 (1.8%) | loss: 5.379624 | lrm: 1.00 | dt: 277ms | tok/sec: 946,069 | mfu: 45.1% | epoch: 1 | remaining: 294s    
step 00031 (1.9%) | loss: 5.352399 | lrm: 1.00 | dt: 280ms | tok/sec: 935,078 | mfu: 44.6% | epoch: 1 | remaining: 294s    
step 00032 (1.9%) | loss: 5.326361 | lrm: 1.00 | dt: 277ms | tok/sec: 946,522 | mfu: 45.1% | epoch: 1 | remaining: 294s    
step 00033 (2.0%) | loss: 5.300968 | lrm: 1.00 | dt: 278ms | tok/sec: 943,880 | mfu: 45.0% | epoch: 1 | remaining: 294s    
step 00034 (2.1%) | loss: 5.273987 | lrm: 1.00 | dt: 280ms | tok/sec: 936,591 | mfu: 44.7% | epoch: 1 | remaining: 293s    
step 00035 (2.2%) | loss: 5.245954 | lrm: 1.00 | dt: 278ms | tok/sec: 942,841 | mfu: 45.0% | epoch: 1 | remaining: 293s    
step 00036 (2.3%) | loss: 5.219006 | lrm: 1.00 | dt: 278ms | tok/sec: 942,497 | mfu: 44.9% | epoch: 1 | remaining: 293s    
step 00037 (2.4%) | loss: 5.193465 | lrm: 1.00 | dt: 276ms | tok/sec: 950,051 | mfu: 45.3% | epoch: 1 | remaining: 292s    
step 00038 (2.5%) | loss: 5.166500 | lrm: 1.00 | dt: 278ms | tok/sec: 941,531 | mfu: 44.9% | epoch: 1 | remaining: 292s    
step 00039 (2.6%) | loss: 5.139637 | lrm: 1.00 | dt: 275ms | tok/sec: 954,285 | mfu: 45.5% | epoch: 1 | remaining: 292s    
step 00040 (2.7%) | loss: 5.116402 | lrm: 1.00 | dt: 278ms | tok/sec: 942,259 | mfu: 44.9% | epoch: 1 | remaining: 292s    
step 00041 (2.8%) | loss: 5.089870 | lrm: 1.00 | dt: 274ms | tok/sec: 956,110 | mfu: 45.6% | epoch: 1 | remaining: 291s    
step 00042 (2.9%) | loss: 5.067201 | lrm: 1.00 | dt: 278ms | tok/sec: 943,024 | mfu: 45.0% | epoch: 1 | remaining: 291s    
step 00043 (3.0%) | loss: 5.040397 | lrm: 1.00 | dt: 278ms | tok/sec: 941,691 | mfu: 44.9% | epoch: 1 | remaining: 291s    
step 00044 (3.1%) | loss: 5.015988 | lrm: 1.00 | dt: 278ms | tok/sec: 943,432 | mfu: 45.0% | epoch: 1 | remaining: 291s    
step 00045 (3.1%) | loss: 4.994416 | lrm: 1.00 | dt: 275ms | tok/sec: 952,256 | mfu: 45.4% | epoch: 1 | remaining: 290s    
step 00046 (3.2%) | loss: 4.970080 | lrm: 1.00 | dt: 276ms | tok/sec: 948,109 | mfu: 45.2% | epoch: 1 | remaining: 290s    
step 00047 (3.3%) | loss: 4.943150 | lrm: 1.00 | dt: 279ms | tok/sec: 938,899 | mfu: 44.8% | epoch: 1 | remaining: 290s    
step 00048 (3.4%) | loss: 4.917540 | lrm: 1.00 | dt: 278ms | tok/sec: 941,639 | mfu: 44.9% | epoch: 1 | remaining: 289s    
step 00049 (3.5%) | loss: 4.889387 | lrm: 1.00 | dt: 280ms | tok/sec: 936,333 | mfu: 44.7% | epoch: 1 | remaining: 289s    
step 00050 (3.6%) | loss: 4.867973 | lrm: 1.00 | dt: 278ms | tok/sec: 942,665 | mfu: 45.0% | epoch: 1 | remaining: 289s    
step 00051 (3.7%) | loss: 4.842782 | lrm: 1.00 | dt: 277ms | tok/sec: 946,175 | mfu: 45.1% | epoch: 1 | remaining: 289s    
step 00052 (3.8%) | loss: 4.819921 | lrm: 1.00 | dt: 282ms | tok/sec: 929,641 | mfu: 44.3% | epoch: 1 | remaining: 288s    
step 00053 (3.9%) | loss: 4.796430 | lrm: 1.00 | dt: 279ms | tok/sec: 939,572 | mfu: 44.8% | epoch: 1 | remaining: 288s    
step 00054 (4.0%) | loss: 4.770328 | lrm: 1.00 | dt: 275ms | tok/sec: 953,206 | mfu: 45.5% | epoch: 1 | remaining: 288s    
step 00055 (4.1%) | loss: 4.749377 | lrm: 1.00 | dt: 276ms | tok/sec: 949,751 | mfu: 45.3% | epoch: 1 | remaining: 287s    
step 00056 (4.2%) | loss: 4.728509 | lrm: 1.00 | dt: 279ms | tok/sec: 938,611 | mfu: 44.8% | epoch: 1 | remaining: 287s    
step 00057 (4.3%) | loss: 4.707790 | lrm: 1.00 | dt: 277ms | tok/sec: 946,638 | mfu: 45.1% | epoch: 1 | remaining: 287s    
step 00058 (4.4%) | loss: 4.686657 | lrm: 1.00 | dt: 279ms | tok/sec: 940,213 | mfu: 44.8% | epoch: 1 | remaining: 287s    
step 00059 (4.4%) | loss: 4.665482 | lrm: 1.00 | dt: 277ms | tok/sec: 945,665 | mfu: 45.1% | epoch: 1 | remaining: 286s    
step 00060 (4.5%) | loss: 4.646133 | lrm: 1.00 | dt: 277ms | tok/sec: 944,733 | mfu: 45.1% | epoch: 1 | remaining: 286s    
step 00061 (4.6%) | loss: 4.622094 | lrm: 1.00 | dt: 280ms | tok/sec: 934,985 | mfu: 44.6% | epoch: 1 | remaining: 286s    
step 00062 (4.7%) | loss: 4.600491 | lrm: 1.00 | dt: 278ms | tok/sec: 944,381 | mfu: 45.0% | epoch: 1 | remaining: 286s    
step 00063 (4.8%) | loss: 4.575809 | lrm: 1.00 | dt: 278ms | tok/sec: 943,445 | mfu: 45.0% | epoch: 1 | remaining: 285s    
step 00064 (4.9%) | loss: 4.552529 | lrm: 1.00 | dt: 279ms | tok/sec: 940,109 | mfu: 44.8% | epoch: 1 | remaining: 285s    
step 00065 (5.0%) | loss: 4.529930 | lrm: 1.00 | dt: 277ms | tok/sec: 944,951 | mfu: 45.1% | epoch: 1 | remaining: 285s    
step 00066 (5.1%) | loss: 4.510592 | lrm: 1.00 | dt: 279ms | tok/sec: 941,072 | mfu: 44.9% | epoch: 1 | remaining: 284s    
step 00067 (5.2%) | loss: 4.490123 | lrm: 1.00 | dt: 276ms | tok/sec: 949,252 | mfu: 45.3% | epoch: 1 | remaining: 284s    
step 00068 (5.3%) | loss: 4.465658 | lrm: 1.00 | dt: 278ms | tok/sec: 944,490 | mfu: 45.0% | epoch: 1 | remaining: 284s    
step 00069 (5.4%) | loss: 4.439950 | lrm: 1.00 | dt: 277ms | tok/sec: 946,911 | mfu: 45.2% | epoch: 1 | remaining: 284s    
step 00070 (5.5%) | loss: 4.413420 | lrm: 1.00 | dt: 280ms | tok/sec: 935,698 | mfu: 44.6% | epoch: 1 | remaining: 283s    
step 00071 (5.6%) | loss: 4.392172 | lrm: 1.00 | dt: 279ms | tok/sec: 939,886 | mfu: 44.8% | epoch: 1 | remaining: 283s    
step 00072 (5.7%) | loss: 4.371874 | lrm: 1.00 | dt: 279ms | tok/sec: 938,730 | mfu: 44.8% | epoch: 1 | remaining: 283s    
step 00073 (5.7%) | loss: 4.350383 | lrm: 1.00 | dt: 278ms | tok/sec: 942,952 | mfu: 45.0% | epoch: 1 | remaining: 282s    
step 00074 (5.8%) | loss: 4.332442 | lrm: 1.00 | dt: 279ms | tok/sec: 941,174 | mfu: 44.9% | epoch: 1 | remaining: 282s    
step 00075 (5.9%) | loss: 4.312138 | lrm: 1.00 | dt: 279ms | tok/sec: 938,293 | mfu: 44.7% | epoch: 1 | remaining: 282s    
step 00076 (6.0%) | loss: 4.291468 | lrm: 1.00 | dt: 274ms | tok/sec: 955,758 | mfu: 45.6% | epoch: 1 | remaining: 282s    
step 00077 (6.1%) | loss: 4.271860 | lrm: 1.00 | dt: 276ms | tok/sec: 951,094 | mfu: 45.4% | epoch: 1 | remaining: 281s    
step 00078 (6.2%) | loss: 4.255330 | lrm: 1.00 | dt: 278ms | tok/sec: 944,339 | mfu: 45.0% | epoch: 1 | remaining: 281s    
step 00079 (6.3%) | loss: 4.236769 | lrm: 1.00 | dt: 280ms | tok/sec: 937,236 | mfu: 44.7% | epoch: 1 | remaining: 281s    
step 00080 (6.4%) | loss: 4.212244 | lrm: 1.00 | dt: 277ms | tok/sec: 944,817 | mfu: 45.1% | epoch: 1 | remaining: 281s    
step 00081 (6.5%) | loss: 4.190190 | lrm: 1.00 | dt: 279ms | tok/sec: 940,688 | mfu: 44.9% | epoch: 1 | remaining: 280s    
step 00082 (6.6%) | loss: 4.166467 | lrm: 1.00 | dt: 279ms | tok/sec: 938,483 | mfu: 44.8% | epoch: 1 | remaining: 280s    
step 00083 (6.7%) | loss: 4.147595 | lrm: 1.00 | dt: 278ms | tok/sec: 944,083 | mfu: 45.0% | epoch: 1 | remaining: 280s    
step 00084 (6.8%) | loss: 4.130507 | lrm: 1.00 | dt: 279ms | tok/sec: 939,204 | mfu: 44.8% | epoch: 1 | remaining: 279s    
