Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 1024, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 8,388,608
  value_embeds            : 41,943,040
  lm_head                 : 8,388,608
  transformer_matrices    : 125,830,400
  scalars                 : 20
  total                   : 184,550,676
Estimated FLOPs per token: 9.688919e+08
Scaling AdamW LRs by 1/sqrt(1024/768) = 0.866025
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011470 | lrm: 1.00 | dt: 30945ms | tok/sec: 16,942 | mfu: 1.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.765993 | lrm: 1.00 | dt: 1036ms | tok/sec: 506,241 | mfu: 49.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.257587 | lrm: 1.00 | dt: 1046ms | tok/sec: 501,458 | mfu: 49.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.758138 | lrm: 1.00 | dt: 1046ms | tok/sec: 501,020 | mfu: 49.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.353775 | lrm: 1.00 | dt: 1043ms | tok/sec: 502,438 | mfu: 49.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.047270 | lrm: 1.00 | dt: 1043ms | tok/sec: 502,777 | mfu: 49.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.818304 | lrm: 1.00 | dt: 1049ms | tok/sec: 499,648 | mfu: 48.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.618028 | lrm: 1.00 | dt: 1051ms | tok/sec: 498,651 | mfu: 48.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.450688 | lrm: 1.00 | dt: 1049ms | tok/sec: 499,777 | mfu: 48.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.311792 | lrm: 1.00 | dt: 1049ms | tok/sec: 500,030 | mfu: 49.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.190202 | lrm: 1.00 | dt: 1048ms | tok/sec: 500,376 | mfu: 49.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.090428 | lrm: 1.00 | dt: 1047ms | tok/sec: 500,556 | mfu: 49.0% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.001743 | lrm: 1.00 | dt: 1051ms | tok/sec: 498,793 | mfu: 48.8% | epoch: 1 | remaining: 298s    
step 00013 (0.7%) | loss: 5.929084 | lrm: 1.00 | dt: 1043ms | tok/sec: 502,733 | mfu: 49.2% | epoch: 1 | remaining: 297s    
step 00014 (1.0%) | loss: 5.860045 | lrm: 1.00 | dt: 1047ms | tok/sec: 500,931 | mfu: 49.0% | epoch: 1 | remaining: 296s    
step 00015 (1.4%) | loss: 5.803579 | lrm: 1.00 | dt: 1049ms | tok/sec: 499,708 | mfu: 48.9% | epoch: 1 | remaining: 295s    
step 00016 (1.7%) | loss: 5.755621 | lrm: 1.00 | dt: 1046ms | tok/sec: 501,376 | mfu: 49.1% | epoch: 1 | remaining: 294s    
step 00017 (2.1%) | loss: 5.705790 | lrm: 1.00 | dt: 1049ms | tok/sec: 499,682 | mfu: 48.9% | epoch: 1 | remaining: 293s    
step 00018 (2.4%) | loss: 5.662511 | lrm: 1.00 | dt: 1045ms | tok/sec: 501,709 | mfu: 49.1% | epoch: 1 | remaining: 292s    
step 00019 (2.8%) | loss: 5.622858 | lrm: 1.00 | dt: 1052ms | tok/sec: 498,201 | mfu: 48.8% | epoch: 1 | remaining: 291s    
step 00020 (3.1%) | loss: 5.584365 | lrm: 1.00 | dt: 1048ms | tok/sec: 500,131 | mfu: 49.0% | epoch: 1 | remaining: 290s    
step 00021 (3.5%) | loss: 5.547179 | lrm: 1.00 | dt: 1054ms | tok/sec: 497,616 | mfu: 48.7% | epoch: 1 | remaining: 288s    
step 00022 (3.8%) | loss: 5.516334 | lrm: 1.00 | dt: 1050ms | tok/sec: 499,439 | mfu: 48.9% | epoch: 1 | remaining: 287s    
step 00023 (4.2%) | loss: 5.480665 | lrm: 1.00 | dt: 1049ms | tok/sec: 500,019 | mfu: 49.0% | epoch: 1 | remaining: 286s    
step 00024 (4.5%) | loss: 5.447423 | lrm: 1.00 | dt: 1052ms | tok/sec: 498,557 | mfu: 48.8% | epoch: 1 | remaining: 285s    
step 00025 (4.9%) | loss: 5.413633 | lrm: 1.00 | dt: 1048ms | tok/sec: 500,104 | mfu: 49.0% | epoch: 1 | remaining: 284s    
step 00026 (5.2%) | loss: 5.383924 | lrm: 1.00 | dt: 1047ms | tok/sec: 500,599 | mfu: 49.0% | epoch: 1 | remaining: 283s    
step 00027 (5.6%) | loss: 5.357269 | lrm: 1.00 | dt: 1048ms | tok/sec: 500,323 | mfu: 49.0% | epoch: 1 | remaining: 282s    
step 00028 (5.9%) | loss: 5.331704 | lrm: 1.00 | dt: 1051ms | tok/sec: 498,639 | mfu: 48.8% | epoch: 1 | remaining: 281s    
step 00029 (6.3%) | loss: 5.304466 | lrm: 1.00 | dt: 1049ms | tok/sec: 499,881 | mfu: 48.9% | epoch: 1 | remaining: 280s    
step 00030 (6.6%) | loss: 5.272511 | lrm: 1.00 | dt: 1051ms | tok/sec: 498,940 | mfu: 48.9% | epoch: 1 | remaining: 279s    
