Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 56,624,256
  scalars                 : 16
  total                   : 106,955,920
Estimated FLOPs per token: 4.293988e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011294 | lrm: 1.00 | dt: 6873ms | tok/sec: 28,605 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.839149 | lrm: 1.00 | dt: 198ms | tok/sec: 993,936 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.426609 | lrm: 1.00 | dt: 200ms | tok/sec: 982,488 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.944948 | lrm: 1.00 | dt: 201ms | tok/sec: 978,746 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.580539 | lrm: 1.00 | dt: 202ms | tok/sec: 975,086 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.267794 | lrm: 1.00 | dt: 222ms | tok/sec: 884,951 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.024652 | lrm: 1.00 | dt: 202ms | tok/sec: 970,967 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.816590 | lrm: 1.00 | dt: 200ms | tok/sec: 980,713 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.646279 | lrm: 1.00 | dt: 200ms | tok/sec: 982,646 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.500441 | lrm: 1.00 | dt: 206ms | tok/sec: 955,577 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.383510 | lrm: 1.00 | dt: 215ms | tok/sec: 913,712 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.278295 | lrm: 1.00 | dt: 207ms | tok/sec: 951,402 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.188527 | lrm: 1.00 | dt: 204ms | tok/sec: 965,152 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.109063 | lrm: 1.00 | dt: 200ms | tok/sec: 983,523 | mfu: 42.7% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.041669 | lrm: 1.00 | dt: 210ms | tok/sec: 936,247 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 5.976378 | lrm: 1.00 | dt: 211ms | tok/sec: 931,135 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.916933 | lrm: 1.00 | dt: 207ms | tok/sec: 949,809 | mfu: 41.2% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.859827 | lrm: 1.00 | dt: 205ms | tok/sec: 957,519 | mfu: 41.6% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.814134 | lrm: 1.00 | dt: 203ms | tok/sec: 968,667 | mfu: 42.0% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.767003 | lrm: 1.00 | dt: 211ms | tok/sec: 933,368 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.721989 | lrm: 1.00 | dt: 209ms | tok/sec: 941,522 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.678434 | lrm: 1.00 | dt: 208ms | tok/sec: 944,249 | mfu: 41.0% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.640238 | lrm: 1.00 | dt: 203ms | tok/sec: 967,745 | mfu: 42.0% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.597650 | lrm: 1.00 | dt: 203ms | tok/sec: 967,639 | mfu: 42.0% | epoch: 1 | remaining: 297s    
step 00024 (0.9%) | loss: 5.561195 | lrm: 1.00 | dt: 212ms | tok/sec: 928,494 | mfu: 40.3% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.522142 | lrm: 1.00 | dt: 207ms | tok/sec: 947,930 | mfu: 41.1% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.484967 | lrm: 1.00 | dt: 206ms | tok/sec: 954,671 | mfu: 41.4% | epoch: 1 | remaining: 297s    
step 00027 (1.1%) | loss: 5.448510 | lrm: 1.00 | dt: 205ms | tok/sec: 960,862 | mfu: 41.7% | epoch: 1 | remaining: 296s    
step 00028 (1.2%) | loss: 5.414516 | lrm: 1.00 | dt: 206ms | tok/sec: 952,619 | mfu: 41.3% | epoch: 1 | remaining: 296s    
step 00029 (1.2%) | loss: 5.379354 | lrm: 1.00 | dt: 208ms | tok/sec: 943,076 | mfu: 40.9% | epoch: 1 | remaining: 296s    
step 00030 (1.3%) | loss: 5.350341 | lrm: 1.00 | dt: 209ms | tok/sec: 942,468 | mfu: 40.9% | epoch: 1 | remaining: 296s    
step 00031 (1.4%) | loss: 5.318510 | lrm: 1.00 | dt: 205ms | tok/sec: 957,361 | mfu: 41.5% | epoch: 1 | remaining: 296s    
step 00032 (1.4%) | loss: 5.287562 | lrm: 1.00 | dt: 205ms | tok/sec: 958,065 | mfu: 41.6% | epoch: 1 | remaining: 295s    
step 00033 (1.5%) | loss: 5.259959 | lrm: 1.00 | dt: 207ms | tok/sec: 948,975 | mfu: 41.2% | epoch: 1 | remaining: 295s    
step 00034 (1.6%) | loss: 5.228757 | lrm: 1.00 | dt: 209ms | tok/sec: 942,382 | mfu: 40.9% | epoch: 1 | remaining: 295s    
step 00035 (1.7%) | loss: 5.198121 | lrm: 1.00 | dt: 210ms | tok/sec: 936,268 | mfu: 40.6% | epoch: 1 | remaining: 295s    
step 00036 (1.7%) | loss: 5.168763 | lrm: 1.00 | dt: 208ms | tok/sec: 946,911 | mfu: 41.1% | epoch: 1 | remaining: 295s    
step 00037 (1.8%) | loss: 5.139075 | lrm: 1.00 | dt: 202ms | tok/sec: 972,422 | mfu: 42.2% | epoch: 1 | remaining: 294s    
step 00038 (1.9%) | loss: 5.114746 | lrm: 1.00 | dt: 207ms | tok/sec: 950,636 | mfu: 41.3% | epoch: 1 | remaining: 294s    
step 00039 (1.9%) | loss: 5.086410 | lrm: 1.00 | dt: 209ms | tok/sec: 941,715 | mfu: 40.9% | epoch: 1 | remaining: 294s    
step 00040 (2.0%) | loss: 5.056227 | lrm: 1.00 | dt: 206ms | tok/sec: 955,187 | mfu: 41.5% | epoch: 1 | remaining: 294s    
step 00041 (2.1%) | loss: 5.027499 | lrm: 1.00 | dt: 206ms | tok/sec: 952,860 | mfu: 41.3% | epoch: 1 | remaining: 294s    
step 00042 (2.1%) | loss: 5.003271 | lrm: 1.00 | dt: 213ms | tok/sec: 924,597 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00043 (2.2%) | loss: 4.977901 | lrm: 1.00 | dt: 206ms | tok/sec: 955,592 | mfu: 41.5% | epoch: 1 | remaining: 293s    
step 00044 (2.3%) | loss: 4.953559 | lrm: 1.00 | dt: 209ms | tok/sec: 940,440 | mfu: 40.8% | epoch: 1 | remaining: 293s    
step 00045 (2.3%) | loss: 4.930802 | lrm: 1.00 | dt: 206ms | tok/sec: 952,656 | mfu: 41.3% | epoch: 1 | remaining: 293s    
step 00046 (2.4%) | loss: 4.904940 | lrm: 1.00 | dt: 206ms | tok/sec: 953,911 | mfu: 41.4% | epoch: 1 | remaining: 293s    
step 00047 (2.5%) | loss: 4.879305 | lrm: 1.00 | dt: 209ms | tok/sec: 939,973 | mfu: 40.8% | epoch: 1 | remaining: 292s    
step 00048 (2.6%) | loss: 4.855039 | lrm: 1.00 | dt: 208ms | tok/sec: 946,950 | mfu: 41.1% | epoch: 1 | remaining: 292s    
step 00049 (2.6%) | loss: 4.831999 | lrm: 1.00 | dt: 207ms | tok/sec: 950,564 | mfu: 41.3% | epoch: 1 | remaining: 292s    
step 00050 (2.7%) | loss: 4.806871 | lrm: 1.00 | dt: 206ms | tok/sec: 954,748 | mfu: 41.4% | epoch: 1 | remaining: 292s    
step 00051 (2.8%) | loss: 4.779685 | lrm: 1.00 | dt: 206ms | tok/sec: 956,161 | mfu: 41.5% | epoch: 1 | remaining: 292s    
step 00052 (2.8%) | loss: 4.753600 | lrm: 1.00 | dt: 207ms | tok/sec: 948,132 | mfu: 41.1% | epoch: 1 | remaining: 291s    
step 00053 (2.9%) | loss: 4.731329 | lrm: 1.00 | dt: 207ms | tok/sec: 948,738 | mfu: 41.2% | epoch: 1 | remaining: 291s    
step 00054 (3.0%) | loss: 4.707755 | lrm: 1.00 | dt: 207ms | tok/sec: 950,919 | mfu: 41.3% | epoch: 1 | remaining: 291s    
step 00055 (3.0%) | loss: 4.683052 | lrm: 1.00 | dt: 208ms | tok/sec: 944,001 | mfu: 41.0% | epoch: 1 | remaining: 291s    
step 00056 (3.1%) | loss: 4.663318 | lrm: 1.00 | dt: 206ms | tok/sec: 953,399 | mfu: 41.4% | epoch: 1 | remaining: 290s    
step 00057 (3.2%) | loss: 4.639345 | lrm: 1.00 | dt: 208ms | tok/sec: 946,105 | mfu: 41.1% | epoch: 1 | remaining: 290s    
step 00058 (3.2%) | loss: 4.615673 | lrm: 1.00 | dt: 206ms | tok/sec: 954,657 | mfu: 41.4% | epoch: 1 | remaining: 290s    
step 00059 (3.3%) | loss: 4.591065 | lrm: 1.00 | dt: 205ms | tok/sec: 957,089 | mfu: 41.5% | epoch: 1 | remaining: 290s    
step 00060 (3.4%) | loss: 4.570868 | lrm: 1.00 | dt: 206ms | tok/sec: 954,840 | mfu: 41.4% | epoch: 1 | remaining: 290s    
step 00061 (3.4%) | loss: 4.550510 | lrm: 1.00 | dt: 207ms | tok/sec: 949,202 | mfu: 41.2% | epoch: 1 | remaining: 289s    
step 00062 (3.5%) | loss: 4.528921 | lrm: 1.00 | dt: 208ms | tok/sec: 944,780 | mfu: 41.0% | epoch: 1 | remaining: 289s    
step 00063 (3.6%) | loss: 4.504370 | lrm: 1.00 | dt: 208ms | tok/sec: 945,879 | mfu: 41.0% | epoch: 1 | remaining: 289s    
step 00064 (3.7%) | loss: 4.483238 | lrm: 1.00 | dt: 208ms | tok/sec: 944,235 | mfu: 41.0% | epoch: 1 | remaining: 289s    
step 00065 (3.7%) | loss: 4.456645 | lrm: 1.00 | dt: 208ms | tok/sec: 946,981 | mfu: 41.1% | epoch: 1 | remaining: 289s    
step 00066 (3.8%) | loss: 4.437986 | lrm: 1.00 | dt: 207ms | tok/sec: 950,802 | mfu: 41.3% | epoch: 1 | remaining: 288s    
step 00067 (3.9%) | loss: 4.421812 | lrm: 1.00 | dt: 206ms | tok/sec: 952,957 | mfu: 41.4% | epoch: 1 | remaining: 288s    
step 00068 (3.9%) | loss: 4.402966 | lrm: 1.00 | dt: 206ms | tok/sec: 952,159 | mfu: 41.3% | epoch: 1 | remaining: 288s    
step 00069 (4.0%) | loss: 4.382106 | lrm: 1.00 | dt: 207ms | tok/sec: 950,859 | mfu: 41.3% | epoch: 1 | remaining: 288s    
step 00070 (4.1%) | loss: 4.362338 | lrm: 1.00 | dt: 206ms | tok/sec: 954,045 | mfu: 41.4% | epoch: 1 | remaining: 288s    
step 00071 (4.1%) | loss: 4.346014 | lrm: 1.00 | dt: 206ms | tok/sec: 953,826 | mfu: 41.4% | epoch: 1 | remaining: 287s    
step 00072 (4.2%) | loss: 4.323610 | lrm: 1.00 | dt: 206ms | tok/sec: 953,311 | mfu: 41.4% | epoch: 1 | remaining: 287s    
step 00073 (4.3%) | loss: 4.305492 | lrm: 1.00 | dt: 206ms | tok/sec: 952,312 | mfu: 41.3% | epoch: 1 | remaining: 287s    
step 00074 (4.3%) | loss: 4.295471 | lrm: 1.00 | dt: 204ms | tok/sec: 962,383 | mfu: 41.8% | epoch: 1 | remaining: 287s    
step 00075 (4.4%) | loss: 4.279387 | lrm: 1.00 | dt: 206ms | tok/sec: 952,454 | mfu: 41.3% | epoch: 1 | remaining: 287s    
step 00076 (4.5%) | loss: 4.262327 | lrm: 1.00 | dt: 206ms | tok/sec: 952,458 | mfu: 41.3% | epoch: 1 | remaining: 286s    
step 00077 (4.6%) | loss: 4.251143 | lrm: 1.00 | dt: 205ms | tok/sec: 960,801 | mfu: 41.7% | epoch: 1 | remaining: 286s    
step 00078 (4.6%) | loss: 4.233134 | lrm: 1.00 | dt: 207ms | tok/sec: 949,263 | mfu: 41.2% | epoch: 1 | remaining: 286s    
step 00079 (4.7%) | loss: 4.220122 | lrm: 1.00 | dt: 206ms | tok/sec: 955,505 | mfu: 41.5% | epoch: 1 | remaining: 286s    
step 00080 (4.8%) | loss: 4.209530 | lrm: 1.00 | dt: 206ms | tok/sec: 955,142 | mfu: 41.4% | epoch: 1 | remaining: 286s    
