Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.460339e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011407 | lrm: 1.00 | dt: 8790ms | tok/sec: 59,645 | mfu: 2.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.212511 | lrm: 1.00 | dt: 424ms | tok/sec: 1,237,221 | mfu: 43.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.886332 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,662 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.748187 | lrm: 1.00 | dt: 521ms | tok/sec: 1,006,704 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.522058 | lrm: 1.00 | dt: 497ms | tok/sec: 1,053,971 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.251318 | lrm: 1.00 | dt: 452ms | tok/sec: 1,159,782 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.067837 | lrm: 1.00 | dt: 447ms | tok/sec: 1,172,239 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.854854 | lrm: 1.00 | dt: 465ms | tok/sec: 1,126,641 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.639908 | lrm: 1.00 | dt: 458ms | tok/sec: 1,144,736 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.433996 | lrm: 1.00 | dt: 497ms | tok/sec: 1,055,698 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.242580 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,225 | mfu: 42.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.067887 | lrm: 1.00 | dt: 472ms | tok/sec: 1,109,800 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.905631 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,807 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.757078 | lrm: 1.00 | dt: 499ms | tok/sec: 1,051,203 | mfu: 36.8% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 6.627786 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,316 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 6.507537 | lrm: 1.00 | dt: 507ms | tok/sec: 1,033,552 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 6.400726 | lrm: 1.00 | dt: 429ms | tok/sec: 1,220,870 | mfu: 42.7% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 6.300685 | lrm: 1.00 | dt: 482ms | tok/sec: 1,086,648 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 6.210703 | lrm: 1.00 | dt: 459ms | tok/sec: 1,142,270 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 6.128345 | lrm: 1.00 | dt: 464ms | tok/sec: 1,129,601 | mfu: 39.5% | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 6.053549 | lrm: 1.00 | dt: 480ms | tok/sec: 1,091,490 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.985377 | lrm: 1.00 | dt: 471ms | tok/sec: 1,112,477 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00022 (1.7%) | loss: 5.924751 | lrm: 1.00 | dt: 469ms | tok/sec: 1,117,631 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 5.866277 | lrm: 1.00 | dt: 462ms | tok/sec: 1,135,323 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.812202 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,357 | mfu: 37.6% | epoch: 1 | remaining: 293s    
step 00025 (2.2%) | loss: 5.764206 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,103 | mfu: 41.9% | epoch: 1 | remaining: 293s    
step 00026 (2.4%) | loss: 5.720444 | lrm: 1.00 | dt: 453ms | tok/sec: 1,158,580 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00027 (2.5%) | loss: 5.679700 | lrm: 1.00 | dt: 439ms | tok/sec: 1,194,655 | mfu: 41.8% | epoch: 1 | remaining: 292s    
step 00028 (2.7%) | loss: 5.643143 | lrm: 1.00 | dt: 448ms | tok/sec: 1,170,250 | mfu: 40.9% | epoch: 1 | remaining: 292s    
step 00029 (2.8%) | loss: 5.607063 | lrm: 1.00 | dt: 446ms | tok/sec: 1,176,117 | mfu: 41.1% | epoch: 1 | remaining: 291s    
step 00030 (3.0%) | loss: 5.571283 | lrm: 1.00 | dt: 445ms | tok/sec: 1,179,498 | mfu: 41.2% | epoch: 1 | remaining: 291s    
