Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 56,623,872
  scalars                 : 16
  total                   : 94,372,624
Estimated FLOPs per token: 4.187796e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011235 | lrm: 1.00 | dt: 15237ms | tok/sec: 17,204 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.829376 | lrm: 1.00 | dt: 251ms | tok/sec: 1,042,707 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.400779 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,040 | mfu: 43.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.915628 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,396 | mfu: 43.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.533307 | lrm: 1.00 | dt: 274ms | tok/sec: 955,700 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.209830 | lrm: 1.00 | dt: 258ms | tok/sec: 1,015,090 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.965748 | lrm: 1.00 | dt: 256ms | tok/sec: 1,024,446 | mfu: 43.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.765179 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,165 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.595631 | lrm: 1.00 | dt: 271ms | tok/sec: 968,729 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.452965 | lrm: 1.00 | dt: 258ms | tok/sec: 1,015,718 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.334623 | lrm: 1.00 | dt: 257ms | tok/sec: 1,019,625 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.229666 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,587 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.134985 | lrm: 1.00 | dt: 268ms | tok/sec: 979,038 | mfu: 41.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.054597 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,660 | mfu: 42.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.982920 | lrm: 1.00 | dt: 258ms | tok/sec: 1,015,724 | mfu: 43.0% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 5.915950 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,754 | mfu: 42.4% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.855474 | lrm: 1.00 | dt: 265ms | tok/sec: 988,876 | mfu: 41.9% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 5.796340 | lrm: 1.00 | dt: 262ms | tok/sec: 998,659 | mfu: 42.3% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 5.742772 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,303 | mfu: 42.5% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 5.691101 | lrm: 1.00 | dt: 265ms | tok/sec: 989,582 | mfu: 41.9% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 5.641835 | lrm: 1.00 | dt: 263ms | tok/sec: 996,202 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 5.595378 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,230 | mfu: 42.8% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 5.553245 | lrm: 1.00 | dt: 257ms | tok/sec: 1,018,191 | mfu: 43.1% | epoch: 1 | remaining: 297s    
step 00023 (1.0%) | loss: 5.512488 | lrm: 1.00 | dt: 264ms | tok/sec: 993,824 | mfu: 42.1% | epoch: 1 | remaining: 297s    
step 00024 (1.1%) | loss: 5.473167 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,920 | mfu: 42.5% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 5.432889 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,434 | mfu: 42.7% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 5.393149 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,084 | mfu: 42.5% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 5.354667 | lrm: 1.00 | dt: 266ms | tok/sec: 986,560 | mfu: 41.8% | epoch: 1 | remaining: 296s    
step 00028 (1.5%) | loss: 5.319638 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,412 | mfu: 42.3% | epoch: 1 | remaining: 295s    
step 00029 (1.6%) | loss: 5.285419 | lrm: 1.00 | dt: 263ms | tok/sec: 996,578 | mfu: 42.2% | epoch: 1 | remaining: 295s    
step 00030 (1.7%) | loss: 5.247408 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,605 | mfu: 42.4% | epoch: 1 | remaining: 295s    
