Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 31,457,920
  scalars                 : 20
  total                   : 60,818,068
Estimated FLOPs per token: 2.957023e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011249 | lrm: 1.00 | dt: 8027ms | tok/sec: 32,659 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870803 | lrm: 1.00 | dt: 189ms | tok/sec: 1,383,498 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.494474 | lrm: 1.00 | dt: 194ms | tok/sec: 1,351,588 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.048007 | lrm: 1.00 | dt: 194ms | tok/sec: 1,354,700 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.685855 | lrm: 1.00 | dt: 193ms | tok/sec: 1,356,771 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.357384 | lrm: 1.00 | dt: 215ms | tok/sec: 1,219,162 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.107135 | lrm: 1.00 | dt: 198ms | tok/sec: 1,324,591 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.899003 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,085 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.722284 | lrm: 1.00 | dt: 193ms | tok/sec: 1,359,121 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.575843 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,563 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.462828 | lrm: 1.00 | dt: 209ms | tok/sec: 1,256,060 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.354142 | lrm: 1.00 | dt: 201ms | tok/sec: 1,304,356 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.260373 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,369 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.178052 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,437 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.105179 | lrm: 1.00 | dt: 198ms | tok/sec: 1,321,018 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.044552 | lrm: 1.00 | dt: 206ms | tok/sec: 1,274,536 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.987580 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,482 | mfu: 38.6% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.933619 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,720 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.882593 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,966 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.836978 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,616 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.802900 | lrm: 1.00 | dt: 200ms | tok/sec: 1,309,659 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.762040 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,515 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.725338 | lrm: 1.00 | dt: 198ms | tok/sec: 1,321,336 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.686429 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,170 | mfu: 40.2% | epoch: 1 | remaining: 297s    
step 00024 (0.9%) | loss: 5.650676 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,633 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00025 (0.9%) | loss: 5.621456 | lrm: 1.00 | dt: 201ms | tok/sec: 1,301,687 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.588918 | lrm: 1.00 | dt: 201ms | tok/sec: 1,304,945 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00027 (1.1%) | loss: 5.557941 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,766 | mfu: 39.8% | epoch: 1 | remaining: 297s    
step 00028 (1.1%) | loss: 5.530108 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,001 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00029 (1.2%) | loss: 5.500176 | lrm: 1.00 | dt: 199ms | tok/sec: 1,320,052 | mfu: 39.4% | epoch: 1 | remaining: 296s    
step 00030 (1.3%) | loss: 5.470192 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,892 | mfu: 39.3% | epoch: 1 | remaining: 296s    
