Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011368 | lrm: 1.00 | dt: 16316ms | tok/sec: 8,033 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.885607 | lrm: 1.00 | dt: 79ms | tok/sec: 1,656,020 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.542495 | lrm: 1.00 | dt: 80ms | tok/sec: 1,645,862 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.109497 | lrm: 1.00 | dt: 81ms | tok/sec: 1,625,472 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.743708 | lrm: 1.00 | dt: 81ms | tok/sec: 1,619,076 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.427934 | lrm: 1.00 | dt: 81ms | tok/sec: 1,619,567 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.178494 | lrm: 1.00 | dt: 81ms | tok/sec: 1,622,330 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.970842 | lrm: 1.00 | dt: 81ms | tok/sec: 1,615,261 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.795935 | lrm: 1.00 | dt: 81ms | tok/sec: 1,615,669 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.648378 | lrm: 1.00 | dt: 81ms | tok/sec: 1,620,121 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.520186 | lrm: 1.00 | dt: 82ms | tok/sec: 1,602,543 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.405945 | lrm: 1.00 | dt: 103ms | tok/sec: 1,274,710 | mfu: 30.8% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.311323 | lrm: 1.00 | dt: 85ms | tok/sec: 1,543,910 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.227605 | lrm: 1.00 | dt: 93ms | tok/sec: 1,415,885 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.151135 | lrm: 1.00 | dt: 125ms | tok/sec: 1,047,588 | mfu: 25.3% | epoch: 1 | remaining: 300s    
step 00015 (0.1%) | loss: 6.088572 | lrm: 1.00 | dt: 121ms | tok/sec: 1,079,936 | mfu: 26.1% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.033129 | lrm: 1.00 | dt: 96ms | tok/sec: 1,362,096 | mfu: 32.9% | epoch: 1 | remaining: 299s    
step 00017 (0.2%) | loss: 5.977848 | lrm: 1.00 | dt: 80ms | tok/sec: 1,645,886 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00018 (0.2%) | loss: 5.928720 | lrm: 1.00 | dt: 115ms | tok/sec: 1,143,257 | mfu: 27.6% | epoch: 1 | remaining: 299s    
step 00019 (0.3%) | loss: 5.884217 | lrm: 1.00 | dt: 114ms | tok/sec: 1,150,976 | mfu: 27.8% | epoch: 1 | remaining: 299s    
step 00020 (0.3%) | loss: 5.846638 | lrm: 1.00 | dt: 83ms | tok/sec: 1,570,044 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00021 (0.3%) | loss: 5.811237 | lrm: 1.00 | dt: 83ms | tok/sec: 1,588,302 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00022 (0.4%) | loss: 5.776392 | lrm: 1.00 | dt: 112ms | tok/sec: 1,174,433 | mfu: 28.4% | epoch: 1 | remaining: 299s    
step 00023 (0.4%) | loss: 5.742968 | lrm: 1.00 | dt: 81ms | tok/sec: 1,614,217 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00024 (0.4%) | loss: 5.712663 | lrm: 1.00 | dt: 124ms | tok/sec: 1,060,753 | mfu: 25.6% | epoch: 1 | remaining: 299s    
step 00025 (0.5%) | loss: 5.676120 | lrm: 1.00 | dt: 86ms | tok/sec: 1,520,418 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00026 (0.5%) | loss: 5.646882 | lrm: 1.00 | dt: 107ms | tok/sec: 1,224,916 | mfu: 29.6% | epoch: 1 | remaining: 298s    
step 00027 (0.5%) | loss: 5.621622 | lrm: 1.00 | dt: 114ms | tok/sec: 1,152,438 | mfu: 27.8% | epoch: 1 | remaining: 298s    
step 00028 (0.6%) | loss: 5.597639 | lrm: 1.00 | dt: 84ms | tok/sec: 1,565,506 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00029 (0.6%) | loss: 5.570815 | lrm: 1.00 | dt: 97ms | tok/sec: 1,348,984 | mfu: 32.6% | epoch: 1 | remaining: 298s    
step 00030 (0.6%) | loss: 5.545374 | lrm: 1.00 | dt: 80ms | tok/sec: 1,631,100 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00031 (0.7%) | loss: 5.519941 | lrm: 1.00 | dt: 120ms | tok/sec: 1,090,945 | mfu: 26.4% | epoch: 1 | remaining: 298s    
step 00032 (0.7%) | loss: 5.492829 | lrm: 1.00 | dt: 149ms | tok/sec: 878,764 | mfu: 21.2% | epoch: 1 | remaining: 298s    
step 00033 (0.8%) | loss: 5.470017 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,170 | mfu: 33.9% | epoch: 1 | remaining: 298s    
step 00034 (0.8%) | loss: 5.443218 | lrm: 1.00 | dt: 95ms | tok/sec: 1,373,290 | mfu: 33.2% | epoch: 1 | remaining: 298s    
step 00035 (0.8%) | loss: 5.417174 | lrm: 1.00 | dt: 105ms | tok/sec: 1,244,081 | mfu: 30.1% | epoch: 1 | remaining: 297s    
step 00036 (0.8%) | loss: 5.395054 | lrm: 1.00 | dt: 88ms | tok/sec: 1,482,604 | mfu: 35.8% | epoch: 1 | remaining: 297s    
step 00037 (0.9%) | loss: 5.368800 | lrm: 1.00 | dt: 80ms | tok/sec: 1,637,167 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00038 (0.9%) | loss: 5.344802 | lrm: 1.00 | dt: 111ms | tok/sec: 1,176,056 | mfu: 28.4% | epoch: 1 | remaining: 297s    
step 00039 (0.9%) | loss: 5.320416 | lrm: 1.00 | dt: 127ms | tok/sec: 1,029,894 | mfu: 24.9% | epoch: 1 | remaining: 297s    
step 00040 (1.0%) | loss: 5.295674 | lrm: 1.00 | dt: 110ms | tok/sec: 1,194,067 | mfu: 28.9% | epoch: 1 | remaining: 297s    
step 00041 (1.0%) | loss: 5.273009 | lrm: 1.00 | dt: 86ms | tok/sec: 1,518,607 | mfu: 36.7% | epoch: 1 | remaining: 297s    
step 00042 (1.0%) | loss: 5.252255 | lrm: 1.00 | dt: 86ms | tok/sec: 1,527,498 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00043 (1.1%) | loss: 5.227431 | lrm: 1.00 | dt: 80ms | tok/sec: 1,634,728 | mfu: 39.5% | epoch: 1 | remaining: 297s    
step 00044 (1.1%) | loss: 5.205962 | lrm: 1.00 | dt: 120ms | tok/sec: 1,092,013 | mfu: 26.4% | epoch: 1 | remaining: 297s    
step 00045 (1.1%) | loss: 5.187690 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,482 | mfu: 34.0% | epoch: 1 | remaining: 296s    
step 00046 (1.2%) | loss: 5.169206 | lrm: 1.00 | dt: 91ms | tok/sec: 1,435,217 | mfu: 34.7% | epoch: 1 | remaining: 296s    
step 00047 (1.2%) | loss: 5.147730 | lrm: 1.00 | dt: 89ms | tok/sec: 1,478,013 | mfu: 35.7% | epoch: 1 | remaining: 296s    
