Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 0.00 | dt: 7017ms | tok/sec: 74,711 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011210 | lrm: 0.00 | dt: 368ms | tok/sec: 1,424,618 | mfu: 34.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011208 | lrm: 0.00 | dt: 337ms | tok/sec: 1,554,450 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011230 | lrm: 0.00 | dt: 518ms | tok/sec: 1,012,156 | mfu: 24.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011222 | lrm: 0.00 | dt: 414ms | tok/sec: 1,264,901 | mfu: 30.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011212 | lrm: 0.00 | dt: 433ms | tok/sec: 1,211,683 | mfu: 29.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011217 | lrm: 0.00 | dt: 481ms | tok/sec: 1,089,581 | mfu: 26.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011217 | lrm: 0.00 | dt: 482ms | tok/sec: 1,086,672 | mfu: 26.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011216 | lrm: 0.00 | dt: 460ms | tok/sec: 1,140,751 | mfu: 27.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011222 | lrm: 0.00 | dt: 571ms | tok/sec: 917,605 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011223 | lrm: 0.00 | dt: 426ms | tok/sec: 1,231,607 | mfu: 29.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011241 | lrm: 0.00 | dt: 486ms | tok/sec: 1,078,328 | mfu: 26.1% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 9.011231 | lrm: 0.02 | dt: 512ms | tok/sec: 1,024,331 | mfu: 24.7% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010359 | lrm: 0.03 | dt: 485ms | tok/sec: 1,081,761 | mfu: 26.1% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 9.007921 | lrm: 0.05 | dt: 566ms | tok/sec: 925,866 | mfu: 22.4% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 9.003166 | lrm: 0.07 | dt: 507ms | tok/sec: 1,033,490 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 8.994912 | lrm: 0.09 | dt: 585ms | tok/sec: 896,581 | mfu: 21.7% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 8.980974 | lrm: 0.10 | dt: 499ms | tok/sec: 1,049,945 | mfu: 25.4% | epoch: 1 | remaining: 296s    
step 00018 (1.2%) | loss: 8.957215 | lrm: 0.12 | dt: 545ms | tok/sec: 962,631 | mfu: 23.3% | epoch: 1 | remaining: 296s    
step 00019 (1.4%) | loss: 8.916695 | lrm: 0.14 | dt: 664ms | tok/sec: 790,084 | mfu: 19.1% | epoch: 1 | remaining: 295s    
step 00020 (1.6%) | loss: 8.850324 | lrm: 0.16 | dt: 516ms | tok/sec: 1,016,872 | mfu: 24.6% | epoch: 1 | remaining: 295s    
step 00021 (1.8%) | loss: 8.750230 | lrm: 0.18 | dt: 402ms | tok/sec: 1,302,968 | mfu: 31.5% | epoch: 1 | remaining: 294s    
step 00022 (1.9%) | loss: 8.629463 | lrm: 0.19 | dt: 504ms | tok/sec: 1,039,956 | mfu: 25.1% | epoch: 1 | remaining: 294s    
step 00023 (2.1%) | loss: 8.499157 | lrm: 0.21 | dt: 511ms | tok/sec: 1,025,587 | mfu: 24.8% | epoch: 1 | remaining: 293s    
step 00024 (2.3%) | loss: 8.355028 | lrm: 0.23 | dt: 474ms | tok/sec: 1,106,745 | mfu: 26.7% | epoch: 1 | remaining: 293s    
step 00025 (2.4%) | loss: 8.200686 | lrm: 0.24 | dt: 449ms | tok/sec: 1,168,021 | mfu: 28.2% | epoch: 1 | remaining: 292s    
step 00026 (2.6%) | loss: 8.038627 | lrm: 0.26 | dt: 494ms | tok/sec: 1,060,584 | mfu: 25.6% | epoch: 1 | remaining: 292s    
step 00027 (2.7%) | loss: 7.877577 | lrm: 0.27 | dt: 516ms | tok/sec: 1,016,245 | mfu: 24.6% | epoch: 1 | remaining: 291s    
step 00028 (2.9%) | loss: 7.722727 | lrm: 0.29 | dt: 407ms | tok/sec: 1,288,491 | mfu: 31.1% | epoch: 1 | remaining: 291s    
step 00029 (3.0%) | loss: 7.572659 | lrm: 0.30 | dt: 465ms | tok/sec: 1,127,404 | mfu: 27.2% | epoch: 1 | remaining: 290s    
step 00030 (3.2%) | loss: 7.430916 | lrm: 0.32 | dt: 463ms | tok/sec: 1,131,814 | mfu: 27.3% | epoch: 1 | remaining: 290s    
