Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7593ms | tok/sec: 69,047 | mfu: 1.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854721 | lrm: 1.00 | dt: 313ms | tok/sec: 1,677,559 | mfu: 46.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442464 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,095 | mfu: 46.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971918 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,406 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578887 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,696 | mfu: 44.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248956 | lrm: 1.00 | dt: 336ms | tok/sec: 1,559,429 | mfu: 43.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998201 | lrm: 1.00 | dt: 371ms | tok/sec: 1,412,569 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787222 | lrm: 1.00 | dt: 370ms | tok/sec: 1,416,468 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607161 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,099 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455373 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,786 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325660 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,560 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217457 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,543 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.121212 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,033 | mfu: 44.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.035513 | lrm: 1.00 | dt: 373ms | tok/sec: 1,404,518 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.963538 | lrm: 1.00 | dt: 361ms | tok/sec: 1,452,165 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.899127 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,519 | mfu: 46.1% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.843242 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,470 | mfu: 44.4% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.789054 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,632 | mfu: 44.0% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.740387 | lrm: 1.00 | dt: 341ms | tok/sec: 1,539,144 | mfu: 43.1% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.695119 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,176 | mfu: 42.5% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.653178 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,628 | mfu: 44.7% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.613188 | lrm: 1.00 | dt: 326ms | tok/sec: 1,605,883 | mfu: 44.9% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.577837 | lrm: 1.00 | dt: 336ms | tok/sec: 1,559,865 | mfu: 43.6% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.541018 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,346 | mfu: 43.2% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.505793 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,748 | mfu: 39.1% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.473730 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,599 | mfu: 45.7% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.443352 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,806 | mfu: 45.1% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.413739 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,558 | mfu: 43.7% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.386541 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,448 | mfu: 45.4% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.358456 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,367 | mfu: 44.0% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.328201 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,684 | mfu: 43.9% | epoch: 1 | remaining: 293s    
