Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 7046ms | tok/sec: 74,412 | mfu: 1.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.855619 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,281 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.436851 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,408 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.965171 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,967 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.566036 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,341 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.237693 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,220 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.987050 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,797 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.775048 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,382 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.595298 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,596 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.444057 | lrm: 1.00 | dt: 372ms | tok/sec: 1,411,051 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.314771 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,376 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.207116 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,096 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.112780 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,902 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.029964 | lrm: 1.00 | dt: 473ms | tok/sec: 1,108,304 | mfu: 26.8% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.958279 | lrm: 1.00 | dt: 380ms | tok/sec: 1,378,807 | mfu: 33.3% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 5.892017 | lrm: 1.00 | dt: 394ms | tok/sec: 1,330,185 | mfu: 32.1% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.834895 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,316 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.779881 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,059 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | loss: 5.730198 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,756 | mfu: 34.5% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | loss: 5.684116 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,725 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00020 (1.1%) | loss: 5.641102 | lrm: 1.00 | dt: 367ms | tok/sec: 1,429,650 | mfu: 34.5% | epoch: 1 | remaining: 296s    
step 00021 (1.2%) | loss: 5.598773 | lrm: 1.00 | dt: 352ms | tok/sec: 1,491,411 | mfu: 36.0% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.560897 | lrm: 1.00 | dt: 355ms | tok/sec: 1,475,176 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00023 (1.5%) | loss: 5.521139 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,541 | mfu: 36.1% | epoch: 1 | remaining: 295s    
step 00024 (1.6%) | loss: 5.483677 | lrm: 1.00 | dt: 369ms | tok/sec: 1,421,052 | mfu: 34.3% | epoch: 1 | remaining: 295s    
step 00025 (1.7%) | loss: 5.448287 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,411 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00026 (1.8%) | loss: 5.413920 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,895 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00027 (1.9%) | loss: 5.380560 | lrm: 1.00 | dt: 368ms | tok/sec: 1,426,044 | mfu: 34.5% | epoch: 1 | remaining: 294s    
step 00028 (2.0%) | loss: 5.350313 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,304 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00029 (2.1%) | loss: 5.319232 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,121 | mfu: 36.8% | epoch: 1 | remaining: 293s    
step 00030 (2.3%) | loss: 5.287264 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,580 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00031 (2.4%) | loss: 5.256644 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,496 | mfu: 39.5% | epoch: 1 | remaining: 293s    
step 00032 (2.5%) | loss: 5.227431 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,698 | mfu: 39.0% | epoch: 1 | remaining: 292s    
step 00033 (2.6%) | loss: 5.198775 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,783 | mfu: 38.1% | epoch: 1 | remaining: 292s    
step 00034 (2.7%) | loss: 5.164794 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,616 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00035 (2.8%) | loss: 5.135918 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,301 | mfu: 37.9% | epoch: 1 | remaining: 291s    
step 00036 (2.9%) | loss: 5.106625 | lrm: 1.00 | dt: 434ms | tok/sec: 1,208,497 | mfu: 29.2% | epoch: 1 | remaining: 291s    
step 00037 (3.1%) | loss: 5.077838 | lrm: 1.00 | dt: 397ms | tok/sec: 1,319,126 | mfu: 31.9% | epoch: 1 | remaining: 290s    
step 00038 (3.2%) | loss: 5.049749 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,123 | mfu: 35.3% | epoch: 1 | remaining: 290s    
step 00039 (3.3%) | loss: 5.022104 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,704 | mfu: 40.0% | epoch: 1 | remaining: 290s    
step 00040 (3.4%) | loss: 4.990111 | lrm: 1.00 | dt: 331ms | tok/sec: 1,586,338 | mfu: 38.3% | epoch: 1 | remaining: 289s    
step 00041 (3.5%) | loss: 4.960556 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,552 | mfu: 38.4% | epoch: 1 | remaining: 289s    
step 00042 (3.6%) | loss: 4.932946 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,648 | mfu: 39.2% | epoch: 1 | remaining: 289s    
step 00043 (3.7%) | loss: 4.903634 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,725 | mfu: 38.0% | epoch: 1 | remaining: 288s    
step 00044 (3.8%) | loss: 4.875167 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,078 | mfu: 37.8% | epoch: 1 | remaining: 288s    
step 00045 (4.0%) | loss: 4.846685 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,861 | mfu: 35.8% | epoch: 1 | remaining: 288s    
step 00046 (4.1%) | loss: 4.817530 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,887 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00047 (4.2%) | loss: 4.779952 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,757 | mfu: 39.1% | epoch: 1 | remaining: 287s    
