Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 56,623,872
  scalars                 : 16
  total                   : 94,372,624
Estimated FLOPs per token: 4.293965e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011235 | lrm: 1.00 | dt: 6635ms | tok/sec: 39,506 | mfu: 1.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.829362 | lrm: 1.00 | dt: 250ms | tok/sec: 1,049,279 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.400942 | lrm: 1.00 | dt: 256ms | tok/sec: 1,024,223 | mfu: 44.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.915871 | lrm: 1.00 | dt: 257ms | tok/sec: 1,021,078 | mfu: 44.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.534010 | lrm: 1.00 | dt: 282ms | tok/sec: 928,446 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.211025 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,135 | mfu: 43.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.967367 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,246 | mfu: 43.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.767283 | lrm: 1.00 | dt: 263ms | tok/sec: 997,090 | mfu: 43.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.598292 | lrm: 1.00 | dt: 273ms | tok/sec: 959,766 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.456312 | lrm: 1.00 | dt: 263ms | tok/sec: 996,178 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.338885 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,041 | mfu: 43.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.235084 | lrm: 1.00 | dt: 266ms | tok/sec: 986,131 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.141874 | lrm: 1.00 | dt: 267ms | tok/sec: 982,591 | mfu: 42.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.063257 | lrm: 1.00 | dt: 263ms | tok/sec: 998,550 | mfu: 43.3% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.993627 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,004 | mfu: 43.7% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.929123 | lrm: 1.00 | dt: 268ms | tok/sec: 977,589 | mfu: 42.4% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.871884 | lrm: 1.00 | dt: 266ms | tok/sec: 987,350 | mfu: 42.8% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 5.816539 | lrm: 1.00 | dt: 263ms | tok/sec: 996,047 | mfu: 43.2% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 5.767264 | lrm: 1.00 | dt: 264ms | tok/sec: 993,765 | mfu: 43.1% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 5.720634 | lrm: 1.00 | dt: 267ms | tok/sec: 983,065 | mfu: 42.7% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 5.676437 | lrm: 1.00 | dt: 264ms | tok/sec: 991,685 | mfu: 43.0% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 5.635354 | lrm: 1.00 | dt: 263ms | tok/sec: 997,628 | mfu: 43.3% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 5.598182 | lrm: 1.00 | dt: 266ms | tok/sec: 985,269 | mfu: 42.8% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 5.561987 | lrm: 1.00 | dt: 266ms | tok/sec: 985,994 | mfu: 42.8% | epoch: 1 | remaining: 297s    
step 00024 (1.1%) | loss: 5.527168 | lrm: 1.00 | dt: 266ms | tok/sec: 984,977 | mfu: 42.7% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 5.491285 | lrm: 1.00 | dt: 263ms | tok/sec: 996,965 | mfu: 43.3% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 5.455840 | lrm: 1.00 | dt: 266ms | tok/sec: 984,489 | mfu: 42.7% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 5.421378 | lrm: 1.00 | dt: 266ms | tok/sec: 986,578 | mfu: 42.8% | epoch: 1 | remaining: 295s    
step 00028 (1.5%) | loss: 5.390492 | lrm: 1.00 | dt: 264ms | tok/sec: 992,562 | mfu: 43.1% | epoch: 1 | remaining: 295s    
step 00029 (1.6%) | loss: 5.360267 | lrm: 1.00 | dt: 266ms | tok/sec: 985,141 | mfu: 42.8% | epoch: 1 | remaining: 295s    
step 00030 (1.7%) | loss: 5.326464 | lrm: 1.00 | dt: 269ms | tok/sec: 974,537 | mfu: 42.3% | epoch: 1 | remaining: 295s    
