Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 2, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 23,068,928
  scalars                 : 16
  total                   : 39,846,160
Estimated FLOPs per token: 2.264940e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 23603ms | tok/sec: 22,212 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854719 | lrm: 1.00 | dt: 300ms | tok/sec: 1,749,137 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442919 | lrm: 1.00 | dt: 302ms | tok/sec: 1,736,539 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972451 | lrm: 1.00 | dt: 371ms | tok/sec: 1,414,920 | mfu: 32.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578442 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,103 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248294 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,871 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997437 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,968 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786196 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,171 | mfu: 32.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606036 | lrm: 1.00 | dt: 353ms | tok/sec: 1,486,223 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.454200 | lrm: 1.00 | dt: 379ms | tok/sec: 1,381,688 | mfu: 31.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.324425 | lrm: 1.00 | dt: 301ms | tok/sec: 1,743,652 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.216180 | lrm: 1.00 | dt: 376ms | tok/sec: 1,394,993 | mfu: 31.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.119891 | lrm: 1.00 | dt: 304ms | tok/sec: 1,725,989 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034154 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,321 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962270 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,968 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.897849 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,788 | mfu: 31.8% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.841871 | lrm: 1.00 | dt: 305ms | tok/sec: 1,717,114 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.788041 | lrm: 1.00 | dt: 376ms | tok/sec: 1,394,202 | mfu: 31.9% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.740057 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,058 | mfu: 35.1% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.695167 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,476 | mfu: 36.5% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.653308 | lrm: 1.00 | dt: 304ms | tok/sec: 1,722,670 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.613574 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,358 | mfu: 38.0% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.578630 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,598 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.542626 | lrm: 1.00 | dt: 306ms | tok/sec: 1,712,381 | mfu: 39.2% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.508304 | lrm: 1.00 | dt: 311ms | tok/sec: 1,683,743 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.476842 | lrm: 1.00 | dt: 312ms | tok/sec: 1,683,041 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.446852 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,087 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.417628 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,579 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.390774 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,680 | mfu: 38.2% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.362748 | lrm: 1.00 | dt: 377ms | tok/sec: 1,390,577 | mfu: 31.8% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.333094 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,499 | mfu: 33.9% | epoch: 1 | remaining: 293s    
