Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 7218ms | tok/sec: 36,319 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867334 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,279 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486182 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,482 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034193 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,787 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655218 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,441 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322779 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,602 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069892 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,364 | mfu: 33.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865043 | lrm: 1.00 | dt: 173ms | tok/sec: 1,511,221 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690691 | lrm: 1.00 | dt: 174ms | tok/sec: 1,510,017 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542518 | lrm: 1.00 | dt: 175ms | tok/sec: 1,497,066 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419376 | lrm: 1.00 | dt: 187ms | tok/sec: 1,403,025 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310466 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,997 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212939 | lrm: 1.00 | dt: 167ms | tok/sec: 1,569,083 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130903 | lrm: 1.00 | dt: 229ms | tok/sec: 1,145,332 | mfu: 27.7% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.058158 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,680 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.991156 | lrm: 1.00 | dt: 184ms | tok/sec: 1,424,488 | mfu: 34.4% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.931976 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,754 | mfu: 40.7% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.874975 | lrm: 1.00 | dt: 174ms | tok/sec: 1,505,815 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.824918 | lrm: 1.00 | dt: 185ms | tok/sec: 1,420,482 | mfu: 34.3% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.777767 | lrm: 1.00 | dt: 198ms | tok/sec: 1,324,382 | mfu: 32.0% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.733411 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,578 | mfu: 40.1% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.693328 | lrm: 1.00 | dt: 168ms | tok/sec: 1,558,918 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.658381 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,828 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.624471 | lrm: 1.00 | dt: 184ms | tok/sec: 1,422,607 | mfu: 34.4% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.592764 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,700 | mfu: 40.6% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.560577 | lrm: 1.00 | dt: 167ms | tok/sec: 1,565,925 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.529507 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,102 | mfu: 39.7% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.499397 | lrm: 1.00 | dt: 175ms | tok/sec: 1,501,166 | mfu: 36.3% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.472974 | lrm: 1.00 | dt: 229ms | tok/sec: 1,145,595 | mfu: 27.7% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.446322 | lrm: 1.00 | dt: 181ms | tok/sec: 1,448,360 | mfu: 35.0% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.416497 | lrm: 1.00 | dt: 189ms | tok/sec: 1,386,526 | mfu: 33.5% | epoch: 1 | remaining: 296s    
step 00031 (1.2%) | loss: 5.390099 | lrm: 1.00 | dt: 175ms | tok/sec: 1,493,932 | mfu: 36.1% | epoch: 1 | remaining: 296s    
step 00032 (1.2%) | loss: 5.364974 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,981 | mfu: 40.4% | epoch: 1 | remaining: 296s    
step 00033 (1.3%) | loss: 5.340392 | lrm: 1.00 | dt: 217ms | tok/sec: 1,209,430 | mfu: 29.2% | epoch: 1 | remaining: 296s    
step 00034 (1.4%) | loss: 5.314623 | lrm: 1.00 | dt: 183ms | tok/sec: 1,434,188 | mfu: 34.7% | epoch: 1 | remaining: 296s    
step 00035 (1.4%) | loss: 5.287788 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,281 | mfu: 40.5% | epoch: 1 | remaining: 296s    
step 00036 (1.5%) | loss: 5.261600 | lrm: 1.00 | dt: 198ms | tok/sec: 1,322,055 | mfu: 31.9% | epoch: 1 | remaining: 295s    
step 00037 (1.5%) | loss: 5.236504 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,576 | mfu: 40.7% | epoch: 1 | remaining: 295s    
step 00038 (1.6%) | loss: 5.209915 | lrm: 1.00 | dt: 167ms | tok/sec: 1,572,822 | mfu: 38.0% | epoch: 1 | remaining: 295s    
step 00039 (1.6%) | loss: 5.184061 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,022 | mfu: 40.3% | epoch: 1 | remaining: 295s    
step 00040 (1.7%) | loss: 5.161893 | lrm: 1.00 | dt: 168ms | tok/sec: 1,564,079 | mfu: 37.8% | epoch: 1 | remaining: 295s    
step 00041 (1.8%) | loss: 5.136100 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,723 | mfu: 40.1% | epoch: 1 | remaining: 295s    
step 00042 (1.8%) | loss: 5.113367 | lrm: 1.00 | dt: 183ms | tok/sec: 1,431,883 | mfu: 34.6% | epoch: 1 | remaining: 294s    
step 00043 (1.9%) | loss: 5.086926 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,217 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00044 (1.9%) | loss: 5.062906 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,388 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00045 (2.0%) | loss: 5.040910 | lrm: 1.00 | dt: 179ms | tok/sec: 1,461,327 | mfu: 35.3% | epoch: 1 | remaining: 294s    
step 00046 (2.0%) | loss: 5.016008 | lrm: 1.00 | dt: 179ms | tok/sec: 1,466,371 | mfu: 35.4% | epoch: 1 | remaining: 294s    
step 00047 (2.1%) | loss: 4.990005 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,249 | mfu: 40.5% | epoch: 1 | remaining: 294s    
step 00048 (2.1%) | loss: 4.965842 | lrm: 1.00 | dt: 228ms | tok/sec: 1,150,805 | mfu: 27.8% | epoch: 1 | remaining: 293s    
step 00049 (2.2%) | loss: 4.938054 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,055 | mfu: 40.2% | epoch: 1 | remaining: 293s    
step 00050 (2.3%) | loss: 4.916524 | lrm: 1.00 | dt: 179ms | tok/sec: 1,465,507 | mfu: 35.4% | epoch: 1 | remaining: 293s    
step 00051 (2.3%) | loss: 4.891622 | lrm: 1.00 | dt: 210ms | tok/sec: 1,245,837 | mfu: 30.1% | epoch: 1 | remaining: 293s    
step 00052 (2.4%) | loss: 4.868995 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,198 | mfu: 40.6% | epoch: 1 | remaining: 293s    
step 00053 (2.5%) | loss: 4.845781 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,896 | mfu: 39.0% | epoch: 1 | remaining: 292s    
step 00054 (2.5%) | loss: 4.818571 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,497 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00055 (2.6%) | loss: 4.796150 | lrm: 1.00 | dt: 189ms | tok/sec: 1,385,324 | mfu: 33.5% | epoch: 1 | remaining: 292s    
step 00056 (2.6%) | loss: 4.773908 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,416 | mfu: 40.7% | epoch: 1 | remaining: 292s    
step 00057 (2.7%) | loss: 4.752044 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,868 | mfu: 38.7% | epoch: 1 | remaining: 292s    
step 00058 (2.7%) | loss: 4.729710 | lrm: 1.00 | dt: 165ms | tok/sec: 1,585,192 | mfu: 38.3% | epoch: 1 | remaining: 292s    
step 00059 (2.8%) | loss: 4.708769 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,249 | mfu: 40.3% | epoch: 1 | remaining: 291s    
step 00060 (2.8%) | loss: 4.689393 | lrm: 1.00 | dt: 164ms | tok/sec: 1,599,231 | mfu: 38.6% | epoch: 1 | remaining: 291s    
step 00061 (2.9%) | loss: 4.665140 | lrm: 1.00 | dt: 165ms | tok/sec: 1,584,970 | mfu: 38.3% | epoch: 1 | remaining: 291s    
step 00062 (2.9%) | loss: 4.642302 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,764 | mfu: 39.5% | epoch: 1 | remaining: 291s    
step 00063 (3.0%) | loss: 4.619238 | lrm: 1.00 | dt: 192ms | tok/sec: 1,365,267 | mfu: 33.0% | epoch: 1 | remaining: 291s    
step 00064 (3.1%) | loss: 4.595197 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,068 | mfu: 40.2% | epoch: 1 | remaining: 291s    
step 00065 (3.1%) | loss: 4.569969 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,457 | mfu: 39.9% | epoch: 1 | remaining: 290s    
step 00066 (3.2%) | loss: 4.548949 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,971 | mfu: 40.4% | epoch: 1 | remaining: 290s    
step 00067 (3.2%) | loss: 4.527876 | lrm: 1.00 | dt: 185ms | tok/sec: 1,418,194 | mfu: 34.3% | epoch: 1 | remaining: 290s    
step 00068 (3.3%) | loss: 4.502692 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,098 | mfu: 40.3% | epoch: 1 | remaining: 290s    
