Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 8617ms | tok/sec: 60,842 | mfu: 2.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.214421 | lrm: 1.00 | dt: 518ms | tok/sec: 1,011,999 | mfu: 43.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.006237 | lrm: 1.00 | dt: 544ms | tok/sec: 964,261 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.604202 | lrm: 1.00 | dt: 527ms | tok/sec: 993,997 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.163191 | lrm: 1.00 | dt: 541ms | tok/sec: 968,431 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.785990 | lrm: 1.00 | dt: 527ms | tok/sec: 994,601 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.475236 | lrm: 1.00 | dt: 547ms | tok/sec: 958,077 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.220006 | lrm: 1.00 | dt: 529ms | tok/sec: 990,850 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.000698 | lrm: 1.00 | dt: 542ms | tok/sec: 966,804 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.811320 | lrm: 1.00 | dt: 533ms | tok/sec: 983,000 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.647828 | lrm: 1.00 | dt: 541ms | tok/sec: 969,936 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.509374 | lrm: 1.00 | dt: 532ms | tok/sec: 986,251 | mfu: 42.7% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.385809 | lrm: 1.00 | dt: 543ms | tok/sec: 964,750 | mfu: 41.8% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.274810 | lrm: 1.00 | dt: 535ms | tok/sec: 979,124 | mfu: 42.4% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 6.181121 | lrm: 1.00 | dt: 537ms | tok/sec: 975,633 | mfu: 42.3% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 6.096851 | lrm: 1.00 | dt: 536ms | tok/sec: 977,743 | mfu: 42.4% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 6.024544 | lrm: 1.00 | dt: 537ms | tok/sec: 977,232 | mfu: 42.3% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.956360 | lrm: 1.00 | dt: 537ms | tok/sec: 976,128 | mfu: 42.3% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.894616 | lrm: 1.00 | dt: 537ms | tok/sec: 976,466 | mfu: 42.3% | epoch: 1 | remaining: 296s    
step 00019 (1.4%) | loss: 5.837824 | lrm: 1.00 | dt: 537ms | tok/sec: 977,124 | mfu: 42.3% | epoch: 1 | remaining: 295s    
step 00020 (1.6%) | loss: 5.786175 | lrm: 1.00 | dt: 540ms | tok/sec: 971,782 | mfu: 42.1% | epoch: 1 | remaining: 295s    
step 00021 (1.8%) | loss: 5.738566 | lrm: 1.00 | dt: 536ms | tok/sec: 978,636 | mfu: 42.4% | epoch: 1 | remaining: 294s    
step 00022 (2.0%) | loss: 5.696585 | lrm: 1.00 | dt: 538ms | tok/sec: 974,865 | mfu: 42.2% | epoch: 1 | remaining: 294s    
step 00023 (2.1%) | loss: 5.654777 | lrm: 1.00 | dt: 568ms | tok/sec: 922,874 | mfu: 40.0% | epoch: 1 | remaining: 293s    
step 00024 (2.3%) | loss: 5.615377 | lrm: 1.00 | dt: 534ms | tok/sec: 981,787 | mfu: 42.5% | epoch: 1 | remaining: 292s    
step 00025 (2.5%) | loss: 5.580316 | lrm: 1.00 | dt: 543ms | tok/sec: 965,448 | mfu: 41.8% | epoch: 1 | remaining: 292s    
step 00026 (2.7%) | loss: 5.547779 | lrm: 1.00 | dt: 537ms | tok/sec: 976,401 | mfu: 42.3% | epoch: 1 | remaining: 291s    
step 00027 (2.9%) | loss: 5.516531 | lrm: 1.00 | dt: 535ms | tok/sec: 979,231 | mfu: 42.4% | epoch: 1 | remaining: 291s    
step 00028 (3.1%) | loss: 5.488176 | lrm: 1.00 | dt: 541ms | tok/sec: 969,002 | mfu: 42.0% | epoch: 1 | remaining: 290s    
step 00029 (3.2%) | loss: 5.459144 | lrm: 1.00 | dt: 535ms | tok/sec: 979,235 | mfu: 42.4% | epoch: 1 | remaining: 290s    
step 00030 (3.4%) | loss: 5.428782 | lrm: 1.00 | dt: 540ms | tok/sec: 971,505 | mfu: 42.1% | epoch: 1 | remaining: 289s    
